"road","identifier","extent","point","display_type","title","subtitle","delay_minutes","abnormalTrafficType","averageSpeed","startTimestamp","description","latitude","longitude"
"A1","undefined--vi-avl.2025-05-30_10-46-08-000.f_009.de0","49.83495335591236,6.765531650389135,49.822711014588286,6.7590566871040165","49.83495335591236,6.765531650389135","WARNING","A1 | Föhren - Moseltal"," Köln/Koblenz -> Trier",0,"SLOW_TRAFFIC","55.900001525878906","2025-05-30T10:46:08+02:00","Beginn: 30.05.25 um 10:46 Uhr  Angespannte Verkehrslage, seit 30.05.2025, 10:46 A1: Köln/Koblenz -> Trier, zwischen 3.5 km hinter AS Föhren und 1.4 km vor AD Moseltal  Langsamer Verkehr Reisezeitverlust: 0 Minuten Durchschnittsgeschwindigkeit: 55 km/h",49.8349533559124,6.76553165038913
"A1","undefined--vi-zus.2025-05-30_10-10-47-000.f_002.de0","50.79971271836222,6.798395884099874,50.77806806209176,6.813693605746685","50.79971271836222,6.798395884099874","WARNING","A1 | Erftstadt - Bliesheim"," Köln -> Euskirchen",1,"SLOW_TRAFFIC","61.900001525878906","2025-05-30T10:10:47+02:00","Beginn: 30.05.25 um 10:10 Uhr  Zusammengesetzte Verkehrsinformation, seit 30.05.2025, 10:10 A1: Köln -> Euskirchen, zwischen 0.5 km hinter AS Erftstadt und 0.9 km vor AK Bliesheim  Langsamer Verkehr Reisezeitverlust: 1 Minuten Durchschnittsgeschwindigkeit: 61 km/h",50.7997127183622,6.79839588409987
"A1","undefined--vi-avl.2025-05-30_10-44-11-000.f_009.de0","50.975163452223875,6.8501324600315066,50.95590004025589,6.850269590445499","50.975163452223875,6.8501324600315066","WARNING","A1 | Köln-Bocklemünd - Köln-Lövenich"," Köln -> Euskirchen",1,"SLOW_TRAFFIC","55","2025-05-30T10:44:11+02:00","Beginn: 30.05.25 um 10:44 Uhr  Angespannte Verkehrslage, seit 30.05.2025, 10:44 A1: Köln -> Euskirchen, zwischen 0.3 km hinter AS Köln-Bocklemünd und 2.0 km vor AS Köln-Lövenich  Langsamer Verkehr Reisezeitverlust: 1 Minuten Durchschnittsgeschwindigkeit: 55 km/h",50.9751634522239,6.85013246003151
"A1","undefined--vi-avl.2025-05-30_10-19-39-000.f.de0","51.02416964245955,6.943294068902295,51.037921514048286,6.98197254151951","51.02416964245955,6.943294068902295","WARNING","A1 | Köln-Niehl - Leverkusen"," Köln -> Dortmund",3,"SLOW_TRAFFIC","31.299999237060547","2025-05-30T10:19:39+02:00","Beginn: 30.05.25 um 10:19 Uhr  Angespannte Verkehrslage, seit 30.05.2025, 10:19 A1: Köln -> Dortmund, zwischen AS Köln-Niehl und 1.9 km vor AK Leverkusen  Langsamer Verkehr Reisezeitverlust: 3 Minuten Durchschnittsgeschwindigkeit: 31 km/h",51.0241696424595,6.9432940689023
"A1","undefined--vi-avl.2025-05-30_10-43-00-000.f_006.de0","51.02413469784785,6.943228913705847,51.02413469784785,6.943228913705847","51.02413469784785,6.943228913705847","WARNING","A1 | Leverkusener Brücke - Leverkusener Brücke"," Köln -> Dortmund",NA,"SLOW_TRAFFIC","26","2025-05-30T10:47:24+02:00","Beginn: 30.05.25 um 10:47 Uhr  Angespannte Verkehrslage, seit 30.05.2025, 10:47 A1: Köln -> Dortmund, 1.7 km vor Leverkusener Brücke, aus Richtung Köln-Niehl  Langsamer Verkehr Durchschnittsgeschwindigkeit: 26 km/h",51.0241346978478,6.94322891370585
"A1","undefined--vi-avl.2025-05-30_10-47-24-000.f_007.de0","51.499205222708326,7.641073870536556,51.499205222708326,7.641073870536556","51.499205222708326,7.641073870536556","WARNING","A1 | Lichtendorf - Lichtendorf"," Dortmund -> Köln",NA,"SLOW_TRAFFIC","20","2025-05-30T10:47:24+02:00","Beginn: 30.05.25 um 10:47 Uhr  Angespannte Verkehrslage, seit 30.05.2025, 10:47 A1: Dortmund -> Köln, 4.7 km vor Lichtendorf, aus Richtung Dortmund/Unna  Langsamer Verkehr Durchschnittsgeschwindigkeit: 20 km/h",51.4992052227083,7.64107387053656
"A1","undefined--vi-avl.2025-05-30_10-43-38-000.f_001.de0","51.499205222708326,7.641073870536556,51.487991115618826,7.626623555929364","51.499205222708326,7.641073870536556","WARNING","A1 | Dortmund/Unna - Lichtendorf"," Münster -> Köln",1,"SLOW_TRAFFIC","45.79999923706055","2025-05-30T10:43:38+02:00","Beginn: 30.05.25 um 10:43 Uhr  Angespannte Verkehrslage, seit 30.05.2025, 10:43 A1: Münster -> Köln, zwischen 2.9 km hinter AK Dortmund/Unna und 3.1 km vor Lichtendorf  Langsamer Verkehr Reisezeitverlust: 1 Minuten Durchschnittsgeschwindigkeit: 45 km/h",51.4992052227083,7.64107387053656
"A1","undefined--vi-hind.2025-05-30_08-23-00-000.f_001.de0","52.75040101853558,8.180491433403569,52.76281827348406,8.187470966618122","52.75040101853558,8.180491433403569","WARNING","A1 | Vechta - Cappeln Hagelage-Ost"," Osnabrück -> Bremen",NA,NA,NA,"2025-05-30T08:23:00+02:00","Beginn: 30.05.25 um 08:23 Uhr  Fahrzeug-Hindernis, seit 30.05.2025, 08:23 A1: Osnabrück -> Bremen, zwischen 2.8 km hinter AS Vechta und 2.3 km vor Cappeln Hagelage-Ost",52.7504010185356,8.18049143340357
"A1","undefined--vi-zus.2025-05-30_08-00-04-000.f.de0","52.772921017786125,8.193323543359663,52.75831951397673,8.184542918463942","52.772921017786125,8.193323543359663","WARNING","A1 | Cappeln Hagelage-Ost - Vechta"," Bremen -> Osnabrück",NA,NA,NA,"2025-05-30T08:00:04+02:00","Beginn: 30.05.25 um 08:00 Uhr  Zusammengesetzte Verkehrsinformation, seit 30.05.2025, 08:00 A1: Bremen -> Osnabrück, zwischen 1.1 km hinter Cappeln Hagelage-Ost und 3.8 km vor AS Vechta  A1 Bremen Richtung Osnabrück zwischen Rastplatz Cappeln Hagelage-West und Vechta Baustelle, Fahrbahn auf einen Fahrstreifen verengt, am 30.05.2025 von 08:00 Uhr bis 18:00 Uhr",52.7729210177861,8.19332354335966
"A1","undefined--vi-hind.2025-05-30_08-00-04-000.f.de0","52.78903258377274,8.202042391459564,52.79909646259095,8.206310692623337","52.78903258377274,8.202042391459564","WARNING","A1 | Cappeln Hagelage-West - Cloppenburg"," Osnabrück -> Bremen",NA,NA,NA,"2025-05-30T08:00:04+02:00","Beginn: 30.05.25 um 08:00 Uhr  Fahrzeug-Hindernis, seit 30.05.2025, 08:00 A1: Osnabrück -> Bremen, zwischen 0.5 km hinter Cappeln Hagelage-West und 1.6 km vor AS Cloppenburg",52.7890325837727,8.20204239145956
"A1","undefined--vi-hind.2025-05-30_08-23-00-000.f.de0","52.806096795466935,8.208515619439536,52.79239826680993,8.203314092442529","52.806096795466935,8.208515619439536","WARNING","A1 | Cloppenburg - Cappeln Hagelage-West"," Bremen -> Osnabrück",NA,NA,NA,"2025-05-30T08:23:00+02:00","Beginn: 30.05.25 um 08:23 Uhr  Fahrzeug-Hindernis, seit 30.05.2025, 08:23 A1: Bremen -> Osnabrück, zwischen 0.8 km hinter AS Cloppenburg und 0.9 km vor Cappeln Hagelage-West",52.8060967954669,8.20851561943954
"A1","undefined--vi-avl.2025-05-30_09-56-28-000.f_001.de0","53.03181602003422,8.923797738419252,53.031460453437994,8.864211532227444","53.03181602003422,8.923797738419252","WARNING","A1 | Mahndorfer Marsch - Bremen-Arsten"," Bremen -> Osnabrück",5,"QUEUING_TRAFFIC","34.099998474121094","2025-05-30T10:02:18+02:00","Beginn: 30.05.25 um 10:02 Uhr  Angespannte Verkehrslage, seit 30.05.2025, 10:02 A1: Bremen -> Osnabrück, zwischen 1.5 km hinter Mahndorfer Marsch und 0.4 km vor AS Bremen-Arsten  Stockender Verkehr Reisezeitverlust: 5 Minuten Durchschnittsgeschwindigkeit: 34 km/h",53.0318160200342,8.92379773841925
