"road","identifier","extent","point","display_type","title","subtitle","delay_minutes","abnormalTrafficType","averageSpeed","startTimestamp","description","latitude","longitude"
"A1","undefined--vi-avl.2025-06-01_11-51-25-000.f_009.de0","50.72652435687939,6.7846145183985165,50.808755424143804,6.792075556008219","50.72652435687939,6.7846145183985165","WARNING","A1 | Euskirchen - Erfttal"," Euskirchen -> Köln",18,"STATIONARY_TRAFFIC","26.100000381469727","2025-06-01T11:51:25+02:00","Beginn: 01.06.25 um 11:51 Uhr  Angespannte Verkehrslage, seit 01.06.2025, 11:51 A1: Euskirchen -> Köln, zwischen 6.4 km hinter AS Euskirchen und 1.0 km vor AD Erfttal  Im Stillstand Reisezeitverlust: 18 Minuten Durchschnittsgeschwindigkeit: 26 km/h",50.7265243568794,6.78461451839852
"A1","undefined--vi-avl.2025-06-01_14-18-56-000.f_001.de0","50.72636346247028,6.784488062040851,50.72636346247028,6.784488062040851","50.72636346247028,6.784488062040851","WARNING","A1 | Oberste Heide - Oberste Heide"," Euskirchen -> Köln",NA,"STATIONARY_TRAFFIC","26","2025-06-01T14:21:22+02:00","Beginn: 01.06.25 um 14:21 Uhr  Angespannte Verkehrslage, seit 01.06.2025, 14:21 A1: Euskirchen -> Köln, 2.1 km vor Oberste Heide, aus Richtung Euskirchen  Im Stillstand Durchschnittsgeschwindigkeit: 26 km/h",50.7263634624703,6.78448806204085
"A1","undefined--vi-zus.2025-06-01_10-37-00-000.f.de0","51.00476042740394,6.906880657421615,51.02803574632772,6.949809303628921","51.00476042740394,6.906880657421615","WARNING","A1 | Köln-Nord - Leverkusener Brücke"," Euskirchen -> Dortmund",6,"QUEUING_TRAFFIC","26.200000762939453","2025-06-01T10:37:00+02:00","Beginn: 01.06.25 um 10:37 Uhr  Zusammengesetzte Verkehrsinformation, seit 01.06.2025, 10:37 A1: Euskirchen -> Dortmund, zwischen 1.4 km hinter AK Köln-Nord und 1.0 km vor Leverkusener Brücke  Stockender Verkehr Reisezeitverlust: 6 Minuten Durchschnittsgeschwindigkeit: 26 km/h",51.0047604274039,6.90688065742162
"A1","undefined--vi-avl.2025-06-01_14-18-56-000.f_019.de0","51.004786766034684,6.906919462160697,51.004786766034684,6.906919462160697","51.004786766034684,6.906919462160697","WARNING","A1 | Köln-Niehl - Köln-Niehl"," Köln -> Dortmund",NA,"QUEUING_TRAFFIC","10","2025-06-01T14:21:56+02:00","Beginn: 01.06.25 um 14:21 Uhr  Angespannte Verkehrslage, seit 01.06.2025, 14:21 A1: Köln -> Dortmund, 3.3 km vor AS Köln-Niehl, aus Richtung Köln-Nord  Stockender Verkehr Durchschnittsgeschwindigkeit: 10 km/h",51.0047867660347,6.9069194621607
"A1","undefined--vi-avl.2025-06-01_10-37-00-000.f_003.de0","51.03410704545619,6.961007540298127,51.03744308106357,6.987565714040063","51.03410704545619,6.961007540298127","WARNING","A1 | Leverkusener Brücke - Leverkusen"," Köln -> Dortmund",3,"QUEUING_TRAFFIC","26.700000762939453","2025-06-01T10:37:00+02:00","Beginn: 01.06.25 um 10:37 Uhr  Angespannte Verkehrslage, seit 01.06.2025, 10:37 A1: Köln -> Dortmund, zwischen Leverkusener Brücke und 1.5 km vor AK Leverkusen  Stockender Verkehr Reisezeitverlust: 3 Minuten Durchschnittsgeschwindigkeit: 26 km/h",51.0341070454562,6.96100754029813
"A1","undefined--vi-avl.2025-06-01_10-51-30-000.f_001.de0","51.03409513031274,6.960986184477527,51.03409513031274,6.960986184477527","51.03409513031274,6.960986184477527","WARNING","A1 | Leverkusen-West - Leverkusen-West"," Köln -> Dortmund",NA,"QUEUING_TRAFFIC","15","2025-06-01T14:21:56+02:00","Beginn: 01.06.25 um 14:21 Uhr  Angespannte Verkehrslage, seit 01.06.2025, 14:21 A1: Köln -> Dortmund, 0.3 km vor AK Leverkusen-West, aus Richtung Leverkusener Brücke  Stockender Verkehr Durchschnittsgeschwindigkeit: 15 km/h",51.0340951303127,6.96098618447753
"A1","undefined--vi-zus.2025-06-01_14-06-17-000.f.de0","51.2782719110166,7.259848524818354,51.30119298558065,7.26267872561405","51.2782719110166,7.259848524818354","WARNING","A1 | Kucksiepen - Wuppertal-Nord"," Köln -> Dortmund",1,"SLOW_TRAFFIC","48","2025-06-01T14:06:17+02:00","Beginn: 01.06.25 um 14:06 Uhr  Zusammengesetzte Verkehrsinformation, seit 01.06.2025, 14:06 A1: Köln -> Dortmund, zwischen 1.6 km hinter Kucksiepen und 1.6 km vor AK Wuppertal-Nord  Langsamer Verkehr Reisezeitverlust: 1 Minuten Durchschnittsgeschwindigkeit: 48 km/h",51.2782719110166,7.25984852481835
"A1","undefined--vi-avl.2025-06-01_12-57-52-000.f_023.de0","51.40729161228263,7.48604727648087,51.45329099014964,7.54733481966683","51.40729161228263,7.48604727648087","WARNING","A1 | Hagen-Nord - Schwerte"," Köln -> Dortmund",9,"QUEUING_TRAFFIC","33.5","2025-06-01T12:57:52+02:00","Beginn: 01.06.25 um 12:57 Uhr  Angespannte Verkehrslage, seit 01.06.2025, 12:57 A1: Köln -> Dortmund, zwischen 1.0 km hinter AS Hagen-Nord und 0.9 km vor AS Schwerte  Stockender Verkehr Reisezeitverlust: 9 Minuten Durchschnittsgeschwindigkeit: 33 km/h",51.4072916122826,7.48604727648087
"A1","undefined--vi-avl.2025-06-01_09-26-30-000.f_002.de0","51.60540898397208,7.688214004564854,51.60540898397208,7.688214004564854","51.60540898397208,7.688214004564854","WARNING","A1 | Kamener Kreuz - Kamener Kreuz"," Münster -> Dortmund",NA,"STATIONARY_TRAFFIC","7","2025-06-01T14:21:56+02:00","Beginn: 01.06.25 um 14:21 Uhr  Angespannte Verkehrslage, seit 01.06.2025, 14:21 A1: Münster -> Dortmund, 0.5 km vor AK Kamener Kreuz, aus Richtung Overberger Busch  Im Stillstand Durchschnittsgeschwindigkeit: 7 km/h",51.6054089839721,7.68821400456485
"A1","undefined--vi-avl.2025-06-01_09-24-00-000.f.de0","51.605373436203976,7.6882052575797974,51.582400893592066,7.67837368552128","51.605373436203976,7.6882052575797974","WARNING","A1 | Overberger Busch - Kamen-Zentrum"," Münster -> Dortmund",13,"STATIONARY_TRAFFIC","10.399999618530273","2025-06-01T09:24:00+02:00","Beginn: 01.06.25 um 09:24 Uhr  Angespannte Verkehrslage, seit 01.06.2025, 09:24 A1: Münster -> Dortmund, zwischen 1.6 km hinter Overberger Busch und 1.0 km vor AS Kamen-Zentrum  Im Stillstand Reisezeitverlust: 13 Minuten Durchschnittsgeschwindigkeit: 10 km/h",51.605373436204,7.6882052575798
