"road","identifier","extent","point","display_type","title","subtitle","delay_minutes","abnormalTrafficType","averageSpeed","startTimestamp","description","latitude","longitude"
"A1","undefined--vi-hind.2025-05-21_08-53-09-000.f_003.de0","49.60943409953401,6.959514117635115,49.60681571195388,6.960544208651852","49.60943409953401,6.959514117635115","WARNING","A1 | Steinerwald - Nonnweiler"," Trier -> Saarbrücken",NA,NA,NA,2025-05-21,"Beginn: 21.05.25 um 08:53 Uhr  Fahrzeug-Hindernis, seit 21.05.2025, 08:53 A1: Trier -> Saarbrücken, zwischen 4.6 km hinter Steinerwald und 1.9 km vor AD Nonnweiler",49.609434099534,6.95951411763512
"A1","undefined--vi-hind.2025-05-21_09-31-49-000.f_003.de0","49.82038664748635,6.758782584702778,49.822135263029324,6.759121631765096","49.82038664748635,6.758782584702778","WARNING","A1 | Moseltal - Schweich"," Trier -> Köln/Koblenz",NA,NA,NA,2025-05-21,"Beginn: 21.05.25 um 09:31 Uhr  Fahrzeug-Hindernis, seit 21.05.2025, 09:31 A1: Trier -> Köln/Koblenz, zwischen 1.1 km hinter AD Moseltal und 1.5 km vor AS Schweich Gefahr durch ein defektes Fahrzeug auf der Fahrbahn",49.8203866474864,6.75878258470278
"A1","undefined--vi-zus.2025-05-21_06-59-24-000.f_004.de0","50.85117004851546,6.803962425392477,50.77659308204783,6.815133290544427","50.85117004851546,6.803962425392477","WARNING","A1 | Ville - Bliesheim"," Köln -> Euskirchen",11,"QUEUING_TRAFFIC","34.599998474121094",2025-05-21,"Beginn: 21.05.25 um 06:59 Uhr  Zusammengesetzte Verkehrsinformation, seit 21.05.2025, 06:59 A1: Köln -> Euskirchen, zwischen 0.7 km hinter Ville und 0.7 km vor AK Bliesheim  Stockender Verkehr Reisezeitverlust: 11 Minuten Durchschnittsgeschwindigkeit: 34 km/h",50.8511700485155,6.80396242539248
"A1","undefined--vi-avl.2025-05-21_07-20-22-000.f_037.de0","50.9644810782269,6.850790312776492,50.993473479462914,6.8795893666601104","50.9644810782269,6.850790312776492","WARNING","A1 | Köln-Lövenich - Köln-Nord"," Euskirchen -> Köln",3,"SLOW_TRAFFIC","43.20000076293945",2025-05-21,"Beginn: 21.05.25 um 07:20 Uhr  Angespannte Verkehrslage, seit 21.05.2025, 07:20 A1: Euskirchen -> Köln, zwischen 2.9 km hinter AS Köln-Lövenich und 0.9 km vor AK Köln-Nord  Langsamer Verkehr Reisezeitverlust: 3 Minuten Durchschnittsgeschwindigkeit: 43 km/h",50.9644810782269,6.85079031277649
"A1","undefined--vi-avl.2025-05-21_07-20-22-000.f_027.de0","50.99945667689524,6.897556086462651,51.03909440093604,6.999650399996994","50.99945667689524,6.897556086462651","WARNING","A1 | Köln-Nord - Leverkusen"," Euskirchen -> Dortmund",10,"QUEUING_TRAFFIC","32.099998474121094",2025-05-21,"Beginn: 21.05.25 um 07:20 Uhr  Angespannte Verkehrslage, seit 21.05.2025, 07:20 A1: Euskirchen -> Dortmund, zwischen 0.5 km hinter AK Köln-Nord und 0.6 km vor AK Leverkusen  Stockender Verkehr Reisezeitverlust: 10 Minuten Durchschnittsgeschwindigkeit: 32 km/h",50.9994566768952,6.89755608646265
"A1","undefined--vi-avl.2025-05-21_10-08-27-000.f_010.de0","51.01216108229099,6.917169033790614,51.01216108229099,6.917169033790614","51.01216108229099,6.917169033790614","WARNING","A1 | Köln-Nord - Köln-Nord"," Köln -> Euskirchen",NA,"STATIONARY_TRAFFIC","23",2025-05-21,"Beginn: 21.05.25 um 10:08 Uhr  Angespannte Verkehrslage, seit 21.05.2025, 10:08 A1: Köln -> Euskirchen, 2.5 km vor AK Köln-Nord, aus Richtung Köln-Niehl  Im Stillstand Durchschnittsgeschwindigkeit: 23 km/h",51.012161082291,6.91716903379061
"A1","undefined--vi-avl.2025-05-21_08-11-47-000.f.de0","51.01216108229099,6.917169033790614,51.00107540093625,6.900535999996291","51.01216108229099,6.917169033790614","WARNING","A1 | Köln-Niehl - Köln-Nord"," Dortmund -> Euskirchen",2,"STATIONARY_TRAFFIC","30",2025-05-21,"Beginn: 21.05.25 um 08:11 Uhr  Angespannte Verkehrslage, seit 21.05.2025, 08:11 A1: Dortmund -> Euskirchen, zwischen 2.2 km hinter AS Köln-Niehl und 0.8 km vor AK Köln-Nord  Im Stillstand Reisezeitverlust: 2 Minuten Durchschnittsgeschwindigkeit: 30 km/h",51.012161082291,6.91716903379061
"A1","undefined--vi-avl.2025-05-21_08-37-16-000.f_030.de0","51.06057090093592,7.06543859999739,51.06057090093592,7.06543859999739","51.06057090093592,7.06543859999739","WARNING","A1 | Leverkusen - Leverkusen"," Dortmund -> Köln",NA,"QUEUING_TRAFFIC","22",2025-05-21,"Beginn: 21.05.25 um 10:08 Uhr  Angespannte Verkehrslage, seit 21.05.2025, 10:08 A1: Dortmund -> Köln, 4.6 km vor AK Leverkusen, aus Richtung Burscheid  Stockender Verkehr Durchschnittsgeschwindigkeit: 22 km/h",51.0605709009359,7.06543859999739
"A1","undefined--vi-avl.2025-05-21_09-11-14-000.f_002.de0","51.06998267715076,7.089184033436509,51.04980061185697,7.035754174671239","51.06998267715076,7.089184033436509","WARNING","A1 | Burscheid - Leverkusen"," Dortmund -> Köln",6,"QUEUING_TRAFFIC","30.299999237060547",2025-05-21,"Beginn: 21.05.25 um 09:11 Uhr  Angespannte Verkehrslage, seit 21.05.2025, 09:11 A1: Dortmund -> Köln, zwischen 3.5 km hinter AS Burscheid und 2.2 km vor AK Leverkusen  Stockender Verkehr Reisezeitverlust: 6 Minuten Durchschnittsgeschwindigkeit: 30 km/h",51.0699826771508,7.08918403343651
"A1","undefined--vi-avl.2025-05-21_08-20-52-000.f_005.de0","51.06057090093592,7.06543859999739,51.04924707679852,7.033040229696393","51.06057090093592,7.06543859999739","WARNING","A1 | Burscheid - Leverkusen"," Dortmund -> Köln",3,"QUEUING_TRAFFIC","33.900001525878906",2025-05-21,"Beginn: 21.05.25 um 08:20 Uhr  Angespannte Verkehrslage, seit 21.05.2025, 08:20 A1: Dortmund -> Köln, zwischen 5.5 km hinter AS Burscheid und 2.0 km vor AK Leverkusen  Stockender Verkehr Reisezeitverlust: 3 Minuten Durchschnittsgeschwindigkeit: 33 km/h",51.0605709009359,7.06543859999739
