"road","identifier","extent","point","display_type","title","subtitle","delay_minutes","abnormalTrafficType","averageSpeed","startTimestamp","description","latitude","longitude"
"A1","undefined--vi-avl.2025-05-31_13-36-21-000.f_011.de0","50.5029391365177,6.664410208147232,50.479832025201894,6.685005337524148","50.5029391365177,6.664410208147232","WARNING","A1 | Nettersheim - Blankenheim"," Euskirchen -> Blankenheim",2,"SLOW_TRAFFIC","48.5","2025-05-31T13:36:21+02:00","Beginn: 31.05.25 um 13:36 Uhr  Angespannte Verkehrslage, seit 31.05.2025, 13:36 A1: Euskirchen -> Blankenheim, zwischen 2.7 km hinter AS Nettersheim und 1.9 km vor AS Blankenheim  Langsamer Verkehr Reisezeitverlust: 2 Minuten Durchschnittsgeschwindigkeit: 48 km/h",50.5029391365177,6.66441020814723
"A1","undefined--vi-zus.2025-05-31_13-40-19-000.f_002.de0","50.68474064541838,6.755658520967784,50.75019368946429,6.810000266880946","50.68474064541838,6.755658520967784","WARNING","A1 | Euskirchen - Weilerswist-West"," Euskirchen -> Köln",NA,NA,NA,"2025-05-31T13:40:19+02:00","Beginn: 31.05.25 um 13:40 Uhr  Zusammengesetzte Verkehrsinformation, seit 31.05.2025, 13:40 A1: Euskirchen -> Köln, zwischen 1.2 km hinter AS Euskirchen und 0.3 km vor AS Weilerswist-West  Gefahr durch Gegenstände auf der Fahrbahn  A1 Euskirchen Richtung Köln zwischen Euskirchen und Weilerswist-West Gefahr durch Reifenteile auf der Fahrbahn, Gefahr durch liegengebliebenes Fahrzeug auf dem Standstreifen",50.6847406454184,6.75565852096778
"A1","undefined--vi-zus.2025-05-31_13-23-17-000.f.de0","50.69989119495334,6.770230664834459,50.72504700720633,6.783474113847882","50.69989119495334,6.770230664834459","WARNING","A1 | Euskirchen - Oberste Heide"," Euskirchen -> Köln",9,"STATIONARY_TRAFFIC","16.799999237060547","2025-05-31T13:23:17+02:00","Beginn: 31.05.25 um 13:23 Uhr  Zusammengesetzte Verkehrsinformation, seit 31.05.2025, 13:23 A1: Euskirchen -> Köln, zwischen 3.2 km hinter AS Euskirchen und 2.2 km vor Oberste Heide  Gefahr durch Gegenstände auf der Fahrbahn  Im Stillstand Reisezeitverlust: 9 Minuten Durchschnittsgeschwindigkeit: 16 km/h",50.6998911949533,6.77023066483446
"A1","undefined--vi-avl.2025-05-31_13-23-17-000.f_014.de0","50.69989119495334,6.770230664834459,50.69989119495334,6.770230664834459","50.69989119495334,6.770230664834459","WARNING","A1 | Oberste Heide - Oberste Heide"," Euskirchen -> Köln",NA,"STATIONARY_TRAFFIC","17","2025-05-31T13:46:05+02:00","Beginn: 31.05.25 um 13:46 Uhr  Angespannte Verkehrslage, seit 31.05.2025, 13:46 A1: Euskirchen -> Köln, 5.2 km vor Oberste Heide, aus Richtung Euskirchen  Im Stillstand Durchschnittsgeschwindigkeit: 17 km/h",50.6998911949533,6.77023066483446
"A1","undefined--vi-hind.2025-05-31_13-42-39-000.f_001.de0","50.750253800937585,6.8098474999954535,50.682866600937935,6.752131599994866","50.750253800937585,6.8098474999954535","WARNING","A1 | Weilerswist-West - Euskirchen"," Köln -> Euskirchen",NA,NA,NA,"2025-05-31T13:42:39+02:00","Beginn: 31.05.25 um 13:42 Uhr  Hindernis, seit 31.05.2025, 13:42 A1: Köln -> Euskirchen, zwischen 0.3 km hinter AS Weilerswist-West und 0.9 km vor AS Euskirchen  Gefahr durch Gegenstände auf der Fahrbahn",50.7502538009376,6.80984749999545
"A1","undefined--vi-hind.2025-05-31_12-28-38-000.f_004.de0","50.93497771363322,6.849294623860096,50.93497771363322,6.849294623860096","50.93497771363322,6.849294623860096","WARNING","A1 | Köln-West - Lövenich"," Euskirchen -> Köln",NA,NA,NA,"2025-05-31T12:28:38+02:00","Beginn: 31.05.25 um 12:28 Uhr  Hindernis, seit 31.05.2025, 12:28 A1: Euskirchen -> Köln, zwischen 1.1 km hinter AK Köln-West und 0.3 km vor Lövenich  Gefahr durch Gegenstände auf der Fahrbahn",50.9349777136332,6.8492946238601
"A1","undefined--vi-avl.2025-05-31_13-01-46-000.f_001.de0","51.016908692786814,6.926690191854416,51.03791957526289,6.981986465302468","51.016908692786814,6.926690191854416","WARNING","A1 | Köln-Nord - Leverkusen"," Euskirchen -> Dortmund",7,"QUEUING_TRAFFIC","25.399999618530273","2025-05-31T13:01:46+02:00","Beginn: 31.05.25 um 13:01 Uhr  Angespannte Verkehrslage, seit 31.05.2025, 13:01 A1: Euskirchen -> Dortmund, zwischen 3.4 km hinter AK Köln-Nord und 1.9 km vor AK Leverkusen  Stockender Verkehr Reisezeitverlust: 7 Minuten Durchschnittsgeschwindigkeit: 25 km/h",51.0169086927868,6.92669019185442
"A1","undefined--vi-avl.2025-05-31_13-17-01-000.f_009.de0","51.016908692786814,6.926690191854416,51.016908692786814,6.926690191854416","51.016908692786814,6.926690191854416","WARNING","A1 | Köln-Niehl - Köln-Niehl"," Köln -> Dortmund",NA,"QUEUING_TRAFFIC","16","2025-05-31T13:46:05+02:00","Beginn: 31.05.25 um 13:46 Uhr  Angespannte Verkehrslage, seit 31.05.2025, 13:46 A1: Köln -> Dortmund, 1.4 km vor AS Köln-Niehl, aus Richtung Köln-Nord  Stockender Verkehr Durchschnittsgeschwindigkeit: 16 km/h",51.0169086927868,6.92669019185442
"A1","undefined--vi-avl.2025-05-31_09-06-30-000.f.de0","51.604733576247185,7.688047814101182,51.604733576247185,7.688047814101182","51.604733576247185,7.688047814101182","WARNING","A1 | Kamener Kreuz - Kamener Kreuz"," Münster -> Dortmund",NA,"STATIONARY_TRAFFIC","4","2025-05-31T13:44:49+02:00","Beginn: 31.05.25 um 13:44 Uhr  Angespannte Verkehrslage, seit 31.05.2025, 13:44 A1: Münster -> Dortmund, 0.4 km vor AK Kamener Kreuz, aus Richtung Overberger Busch  Im Stillstand Durchschnittsgeschwindigkeit: 4 km/h",51.6047335762472,7.68804781410118
"A1","undefined--vi-hind.2025-05-31_13-19-20-000.f_001.de0","51.58729497663573,7.682533832143324,51.576889498666915,7.671798454174335","51.58729497663573,7.682533832143324","WARNING","A1 | Kamener Kreuz - Kamen-Zentrum"," Münster -> Dortmund",NA,NA,NA,"2025-05-31T13:19:20+02:00","Beginn: 31.05.25 um 13:19 Uhr  Hindernis, seit 31.05.2025, 13:19 A1: Münster -> Dortmund, zwischen 1.6 km hinter AK Kamener Kreuz und 0.2 km vor AS Kamen-Zentrum  Gefahr durch eine ungesicherte Unfallstelle",51.5872949766357,7.68253383214332
