"road","identifier","extent","point","display_type","title","subtitle","delay_minutes","abnormalTrafficType","averageSpeed","startTimestamp","description","latitude","longitude"
"A1","undefined--vi-avl.2025-06-01_11-51-25-000.f_009.de0","50.697041086530895,6.768492769721574,50.808755424143804,6.792075556008219","50.697041086530895,6.768492769721574","WARNING","A1 | Euskirchen - Erfttal"," Euskirchen -> Köln",20,"STATIONARY_TRAFFIC","30.100000381469727","2025-06-01T11:51:25+02:00","Beginn: 01.06.25 um 11:51 Uhr  Angespannte Verkehrslage, seit 01.06.2025, 11:51 A1: Euskirchen -> Köln, zwischen 2.9 km hinter AS Euskirchen und 1.0 km vor AD Erfttal  Im Stillstand Reisezeitverlust: 20 Minuten Durchschnittsgeschwindigkeit: 30 km/h",50.6970410865309,6.76849276972157
"A1","undefined--vi-avl.2025-06-01_13-05-53-000.f_001.de0","50.69694118307681,6.768428659949177,50.69694118307681,6.768428659949177","50.69694118307681,6.768428659949177","WARNING","A1 | Oberste Heide - Oberste Heide"," Euskirchen -> Köln",NA,"STATIONARY_TRAFFIC","23","2025-06-01T13:07:09+02:00","Beginn: 01.06.25 um 13:07 Uhr  Angespannte Verkehrslage, seit 01.06.2025, 13:07 A1: Euskirchen -> Köln, 5.5 km vor Oberste Heide, aus Richtung Euskirchen  Im Stillstand Durchschnittsgeschwindigkeit: 23 km/h",50.6969411830768,6.76842865994918
"A1","undefined--vi-avl.2025-06-01_13-07-09-000.f_021.de0","50.83107767589406,6.789255681734489,50.83107767589406,6.789255681734489","50.83107767589406,6.789255681734489","WARNING","A1 | Erfttal - Erfttal"," Köln -> Euskirchen",NA,"SLOW_TRAFFIC","19","2025-06-01T13:07:09+02:00","Beginn: 01.06.25 um 13:07 Uhr  Angespannte Verkehrslage, seit 01.06.2025, 13:07 A1: Köln -> Euskirchen, 1.7 km vor AD Erfttal, aus Richtung Hürth  Langsamer Verkehr Durchschnittsgeschwindigkeit: 19 km/h",50.8310776758941,6.78925568173449
"A1","undefined--vi-zus.2025-06-01_11-28-37-000.f_001.de0","50.83100983904495,6.789191089595596,50.77607271931971,6.815691480776204","50.83100983904495,6.789191089595596","WARNING","A1 | Hürth - Bliesheim"," Köln -> Euskirchen",6,"SLOW_TRAFFIC","41.20000076293945","2025-06-01T11:28:37+02:00","Beginn: 01.06.25 um 11:28 Uhr  Zusammengesetzte Verkehrsinformation, seit 01.06.2025, 11:28 A1: Köln -> Euskirchen, zwischen 2.2 km hinter AS Hürth und 0.7 km vor AK Bliesheim  Langsamer Verkehr Reisezeitverlust: 6 Minuten Durchschnittsgeschwindigkeit: 41 km/h",50.831009839045,6.7891910895956
"A1","undefined--vi-avl.2025-06-01_12-30-24-000.f.de0","50.961757768080936,6.850875662860088,50.99471841744613,6.883692149846455","50.961757768080936,6.850875662860088","WARNING","A1 | Köln-Lövenich - Köln-Nord"," Euskirchen -> Köln",5,"QUEUING_TRAFFIC","37.70000076293945","2025-06-01T12:30:24+02:00","Beginn: 01.06.25 um 12:30 Uhr  Angespannte Verkehrslage, seit 01.06.2025, 12:30 A1: Euskirchen -> Köln, zwischen 2.6 km hinter AS Köln-Lövenich und 0.6 km vor AK Köln-Nord  Stockender Verkehr Reisezeitverlust: 5 Minuten Durchschnittsgeschwindigkeit: 37 km/h",50.9617577680809,6.85087566286009
"A1","undefined--vi-avl.2025-06-01_10-37-00-000.f_003.de0","51.00594716817929,6.908603203396175,51.03744273585875,6.987579962706043","51.00594716817929,6.908603203396175","WARNING","A1 | Köln-Nord - Leverkusen"," Euskirchen -> Dortmund",15,"STATIONARY_TRAFFIC","21.200000762939453","2025-06-01T10:37:00+02:00","Beginn: 01.06.25 um 10:37 Uhr  Angespannte Verkehrslage, seit 01.06.2025, 10:37 A1: Euskirchen -> Dortmund, zwischen 1.6 km hinter AK Köln-Nord und 1.5 km vor AK Leverkusen  Im Stillstand Reisezeitverlust: 15 Minuten Durchschnittsgeschwindigkeit: 21 km/h",51.0059471681793,6.90860320339617
"A1","undefined--vi-avl.2025-06-01_10-51-30-000.f_001.de0","51.00594716817929,6.908603203396175,51.00594716817929,6.908603203396175","51.00594716817929,6.908603203396175","WARNING","A1 | Köln-Niehl - Köln-Niehl"," Köln -> Dortmund",NA,"STATIONARY_TRAFFIC","21","2025-06-01T13:07:09+02:00","Beginn: 01.06.25 um 13:07 Uhr  Angespannte Verkehrslage, seit 01.06.2025, 13:07 A1: Köln -> Dortmund, 3.2 km vor AS Köln-Niehl, aus Richtung Köln-Nord  Im Stillstand Durchschnittsgeschwindigkeit: 21 km/h",51.0059471681793,6.90860320339617
"A1","undefined--vi-zus.2025-06-01_12-36-42-000.f_002.de0","51.28871003603974,7.257077981014428,51.30120192161437,7.262680300652156","51.28871003603974,7.257077981014428","WARNING","A1 | Wuppertal-Langerfeld - Wuppertal-Nord"," Köln -> Dortmund",0,"SLOW_TRAFFIC","63.599998474121094","2025-06-01T12:36:42+02:00","Beginn: 01.06.25 um 12:36 Uhr  Zusammengesetzte Verkehrsinformation, seit 01.06.2025, 12:36 A1: Köln -> Dortmund, zwischen 0.6 km hinter AS Wuppertal-Langerfeld und 1.6 km vor AK Wuppertal-Nord  Langsamer Verkehr Reisezeitverlust: 0 Minuten Durchschnittsgeschwindigkeit: 63 km/h",51.2887100360397,7.25707798101443
"A1","undefined--vi-avl.2025-06-01_12-57-52-000.f_023.de0","51.43023634220115,7.530972895885367,51.45329099014964,7.54733481966683","51.43023634220115,7.530972895885367","WARNING","A1 | Lennhof - Schwerte"," Köln -> Dortmund",2,"SLOW_TRAFFIC","47.599998474121094","2025-06-01T12:57:52+02:00","Beginn: 01.06.25 um 12:57 Uhr  Angespannte Verkehrslage, seit 01.06.2025, 12:57 A1: Köln -> Dortmund, zwischen 3.0 km hinter Lennhof und 0.9 km vor AS Schwerte  Langsamer Verkehr Reisezeitverlust: 2 Minuten Durchschnittsgeschwindigkeit: 47 km/h",51.4302363422011,7.53097289588537
"A1","undefined--vi-avl.2025-06-01_12-16-03-000.f_031.de0","51.47979181432108,7.61059569234154,51.4938797744743,7.633855314840638","51.47979181432108,7.61059569234154","WARNING","A1 | Lichtendorf - Dortmund/Unna"," Köln -> Münster",1,"SLOW_TRAFFIC","47.900001525878906","2025-06-01T12:16:03+02:00","Beginn: 01.06.25 um 12:16 Uhr  Angespannte Verkehrslage, seit 01.06.2025, 12:16 A1: Köln -> Münster, zwischen 1.6 km hinter Lichtendorf und 3.7 km vor AK Dortmund/Unna  Langsamer Verkehr Reisezeitverlust: 1 Minuten Durchschnittsgeschwindigkeit: 47 km/h",51.4797918143211,7.61059569234154
"A1","undefined--vi-avl.2025-06-01_09-26-30-000.f_002.de0","51.60757354465272,7.688748535465917,51.60757354465272,7.688748535465917","51.60757354465272,7.688748535465917","WARNING","A1 | Kamener Kreuz - Kamener Kreuz"," Münster -> Dortmund",NA,"STATIONARY_TRAFFIC","12","2025-06-01T13:07:09+02:00","Beginn: 01.06.25 um 13:07 Uhr  Angespannte Verkehrslage, seit 01.06.2025, 13:07 A1: Münster -> Dortmund, 0.7 km vor AK Kamener Kreuz, aus Richtung Overberger Busch  Im Stillstand Durchschnittsgeschwindigkeit: 12 km/h",51.6075735446527,7.68874853546592
"A1","undefined--vi-avl.2025-06-01_09-24-00-000.f.de0","51.60759126954895,7.688753394913492,51.582400893592066,7.67837368552128","51.60759126954895,7.688753394913492","WARNING","A1 | Overberger Busch - Kamen-Zentrum"," Münster -> Dortmund",13,"STATIONARY_TRAFFIC","11.600000381469727","2025-06-01T09:24:00+02:00","Beginn: 01.06.25 um 09:24 Uhr  Angespannte Verkehrslage, seit 01.06.2025, 09:24 A1: Münster -> Dortmund, zwischen 1.3 km hinter Overberger Busch und 1.0 km vor AS Kamen-Zentrum  Im Stillstand Reisezeitverlust: 13 Minuten Durchschnittsgeschwindigkeit: 11 km/h",51.6075912695489,7.68875339491349
