"road","identifier","extent","point","display_type","title","subtitle","delay_minutes","abnormalTrafficType","averageSpeed","startTimestamp","description","latitude","longitude"
"A1","undefined--vi-hind.2025-05-26_09-19-46-000.f.de0","49.66122520094255,6.922279599996143,49.65887330094256,6.922557999996153","49.66122520094255,6.922279599996143","WARNING","A1 | Reinsfeld - Hermeskeil"," Trier -> Saarbrücken",NA,NA,NA,2025-05-26,"Beginn: 26.05.25 um 09:19 Uhr  Fahrzeug-Hindernis, seit 26.05.2025, 09:19 A1: Trier -> Saarbrücken, zwischen 1.8 km hinter AS Reinsfeld und 0.1 km vor AS Hermeskeil",49.6612252009426,6.92227959999614
"A1","undefined--vi-hind.2025-05-26_08-38-35-000.f_007.de0","50.53082585107444,6.672176822704496,50.57185510093848,6.685111299994068","50.53082585107444,6.672176822704496","WARNING","A1 | Nettersheim - Mechernich"," Blankenheim -> Euskirchen",NA,NA,NA,2025-05-26,"Beginn: 26.05.25 um 08:38 Uhr  Hindernis, seit 26.05.2025, 08:38 A1: Blankenheim -> Euskirchen, zwischen 0.5 km hinter AS Nettersheim und 0.4 km vor AS Mechernich  Gefahr durch Gegenstände auf der Fahrbahn",50.5308258510744,6.6721768227045
"A1","undefined--vi-avl.2025-05-26_05-37-00-000.f.de0","50.82129774296528,6.785138128202335,50.84993927413352,6.803766350688908","50.82129774296528,6.785138128202335","WARNING","A1 | Erfttal - Ville"," Euskirchen -> Köln",13,"STATIONARY_TRAFFIC","14.399999618530273",2025-05-26,"Beginn: 26.05.25 um 05:37 Uhr  Angespannte Verkehrslage, seit 26.05.2025, 05:37 A1: Euskirchen -> Köln, zwischen 0.5 km hinter AD Erfttal und 0.9 km vor Ville  Im Stillstand Reisezeitverlust: 13 Minuten Durchschnittsgeschwindigkeit: 14 km/h",50.8212977429653,6.78513812820233
"A1","undefined--vi-avl.2025-05-26_06-02-30-000.f_001.de0","50.82117188200968,6.785138558134562,50.82117188200968,6.785138558134562","50.82117188200968,6.785138558134562","WARNING","A1 | Hürth - Hürth"," Euskirchen -> Köln",NA,"STATIONARY_TRAFFIC","9",2025-05-26,"Beginn: 26.05.25 um 09:22 Uhr  Angespannte Verkehrslage, seit 26.05.2025, 09:22 A1: Euskirchen -> Köln, 3.3 km vor AS Hürth, aus Richtung Erfttal  Im Stillstand Durchschnittsgeschwindigkeit: 9 km/h",50.8211718820097,6.78513855813456
"A1","undefined--vi-avl.2025-05-26_09-18-10-000.f_007.de0","51.03708408551405,6.966311372512431,51.03708408551405,6.966311372512431","51.03708408551405,6.966311372512431","WARNING","A1 | Leverkusen - Leverkusen"," Köln -> Dortmund",NA,"SLOW_TRAFFIC","25",2025-05-26,"Beginn: 26.05.25 um 09:22 Uhr  Angespannte Verkehrslage, seit 26.05.2025, 09:22 A1: Köln -> Dortmund, 3.0 km vor AK Leverkusen, aus Richtung Leverkusen-West  Langsamer Verkehr Durchschnittsgeschwindigkeit: 25 km/h",51.0370840855141,6.96631137251243
"A1","undefined--vi-hind.2025-05-26_09-08-27-000.f_002.de0","52.17240964813412,7.766464716243539,52.17240964813412,7.766464716243539","52.17240964813412,7.766464716243539","WARNING","A1 | Settel - Buddenkuhle"," Osnabrück -> Münster",NA,NA,NA,2025-05-26,"Beginn: 26.05.25 um 09:08 Uhr  Fahrzeug-Hindernis, seit 26.05.2025, 09:08 A1: Osnabrück -> Münster, zwischen 1.3 km hinter Settel und 0.4 km vor Buddenkuhle Gefahr durch ein defektes Fahrzeug auf der Fahrbahn",52.1724096481341,7.76646471624354
"A1","undefined--vi-avl.2025-05-26_09-01-56-000.f.de0","53.03505003242949,8.968707471707857,53.03505003242949,8.968707471707857","53.03505003242949,8.968707471707857","WARNING","A1 | Uphusen/Bremen-Mahndorf - Uphusen/Bremen-Mahndorf"," Hamburg -> Bremen",NA,"QUEUING_TRAFFIC","28",2025-05-26,"Beginn: 26.05.25 um 09:22 Uhr  Angespannte Verkehrslage, seit 26.05.2025, 09:22 A1: Hamburg -> Bremen, 0.6 km vor AS Uphusen/Bremen-Mahndorf, aus Richtung Bremer Kreuz  Stockender Verkehr Durchschnittsgeschwindigkeit: 28 km/h",53.0350500324295,8.96870747170786
"A1","undefined--vi-avl.2025-05-26_06-05-30-000.f_008.de0","53.03504413931336,8.968696210389481,53.03184767902425,8.865127051627695","53.03504413931336,8.968696210389481","WARNING","A1 | Bremer Kreuz - Bremen-Arsten"," Hamburg -> Osnabrück",12,"QUEUING_TRAFFIC","28.399999618530273",2025-05-26,"Beginn: 26.05.25 um 06:05 Uhr  Angespannte Verkehrslage, seit 26.05.2025, 06:05 A1: Hamburg -> Osnabrück, zwischen 1.2 km hinter AK Bremer Kreuz und 0.5 km vor AS Bremen-Arsten  Stockender Verkehr Reisezeitverlust: 12 Minuten Durchschnittsgeschwindigkeit: 28 km/h",53.0350441393134,8.96869621038948
"A1","undefined--vi-zus.2025-05-26_06-45-31-000.f_001.de0","53.48653960091958,10.027936000000505,53.50875023688374,10.069248935367991","53.48653960091958,10.027936000000505","WARNING","A1 | Hamburg-Stillhorn - Hamburg-Südost"," Bremen -> Lübeck",3,"SLOW_TRAFFIC","41",2025-05-26,"Beginn: 26.05.25 um 06:45 Uhr  Zusammengesetzte Verkehrsinformation, seit 26.05.2025, 06:45 A1: Bremen -> Lübeck, zwischen 0.4 km hinter Hamburg-Stillhorn und 0.8 km vor AD Hamburg-Südost  Langsamer Verkehr Reisezeitverlust: 3 Minuten Durchschnittsgeschwindigkeit: 41 km/h",53.4865396009196,10.0279360000005
"A2","undefined--vi-avl.2025-05-26_06-28-00-000.f_005.de0","51.5386298801034,6.843310174342619,51.538983261858974,6.873333325128906","51.5386298801034,6.843310174342619","WARNING","A2 | Oberhausen - Schwarze Heide"," Oberhausen -> Dortmund",0,"SLOW_TRAFFIC","55.29999923706055",2025-05-26,"Beginn: 26.05.25 um 06:28 Uhr  Angespannte Verkehrslage, seit 26.05.2025, 06:28 A2: Oberhausen -> Dortmund, zwischen 0.6 km hinter AK Oberhausen und 0.8 km vor Schwarze Heide  Langsamer Verkehr Reisezeitverlust: 0 Minuten Durchschnittsgeschwindigkeit: 55 km/h",51.5386298801034,6.84331017434262
