"road","identifier","extent","point","display_type","title","subtitle","delay_minutes","abnormalTrafficType","averageSpeed","startTimestamp","description","latitude","longitude"
"A1","undefined--vi-hind.2025-06-02_14-38-38-000.f.de0","49.57566668092895,6.9798362778495475,49.55241946073615,6.973634092263419","49.57566668092895,6.9798362778495475","WARNING","A1 | Nonnweiler-Braunshausen - Peterberg"," Trier -> Saarbrücken",NA,NA,NA,"2025-06-02T14:38:38+02:00","Beginn: 02.06.25 um 14:38 Uhr  Fahrzeug-Hindernis, seit 02.06.2025, 14:38 A1: Trier -> Saarbrücken, zwischen 2.2 km hinter AS Nonnweiler-Braunshausen und 1.5 km vor Peterberg Gefahr durch ein defektes Fahrzeug auf der Fahrbahn",49.5756666809289,6.97983627784955
"A1","undefined--vi-zus.2025-06-02_14-27-50-000.f_002.de0","50.8007981012665,6.797633098517365,50.78101205373456,6.8113827215890055","50.8007981012665,6.797633098517365","WARNING","A1 | Erftstadt - Bliesheim"," Köln -> Euskirchen",1,"SLOW_TRAFFIC","60.900001525878906","2025-06-02T14:27:50+02:00","Beginn: 02.06.25 um 14:27 Uhr  Zusammengesetzte Verkehrsinformation, seit 02.06.2025, 14:27 A1: Köln -> Euskirchen, zwischen 0.3 km hinter AS Erftstadt und 1.3 km vor AK Bliesheim  Langsamer Verkehr Reisezeitverlust: 1 Minuten Durchschnittsgeschwindigkeit: 60 km/h",50.8007981012665,6.79763309851737
"A1","undefined--vi-avl.2025-06-02_12-14-12-000.f_002.de0","51.00944925394094,6.913618572891983,51.03744273585875,6.987579962706043","51.00944925394094,6.913618572891983","WARNING","A1 | Köln-Nord - Leverkusen"," Euskirchen -> Dortmund",9,"QUEUING_TRAFFIC","28.299999237060547","2025-06-02T12:14:12+02:00","Beginn: 02.06.25 um 12:14 Uhr  Angespannte Verkehrslage, seit 02.06.2025, 12:14 A1: Euskirchen -> Dortmund, zwischen 2.1 km hinter AK Köln-Nord und 1.5 km vor AK Leverkusen  Stockender Verkehr Reisezeitverlust: 9 Minuten Durchschnittsgeschwindigkeit: 28 km/h",51.0094492539409,6.91361857289198
"A1","undefined--vi-avl.2025-06-02_14-59-08-000.f_076.de0","51.00944925394094,6.913618572891983,51.00944925394094,6.913618572891983","51.00944925394094,6.913618572891983","WARNING","A1 | Köln-Niehl - Köln-Niehl"," Köln -> Dortmund",NA,"QUEUING_TRAFFIC","28","2025-06-02T15:11:17+02:00","Beginn: 02.06.25 um 15:11 Uhr  Angespannte Verkehrslage, seit 02.06.2025, 15:11 A1: Köln -> Dortmund, 2.6 km vor AS Köln-Niehl, aus Richtung Köln-Nord  Stockender Verkehr Durchschnittsgeschwindigkeit: 28 km/h",51.0094492539409,6.91361857289198
"A1","undefined--vi-avl.2025-06-02_15-01-46-000.f_002.de0","51.50359584503986,7.647498181112513,51.51669190921982,7.655658964356995","51.50359584503986,7.647498181112513","WARNING","A1 | Lichtendorf - Dortmund/Unna"," Köln -> Münster",0,"SLOW_TRAFFIC","55.79999923706055","2025-06-02T15:01:46+02:00","Beginn: 02.06.25 um 15:01 Uhr  Angespannte Verkehrslage, seit 02.06.2025, 15:01 A1: Köln -> Münster, zwischen 5.3 km hinter Lichtendorf und 0.6 km vor AK Dortmund/Unna  Langsamer Verkehr Reisezeitverlust: 0 Minuten Durchschnittsgeschwindigkeit: 55 km/h",51.5035958450399,7.64749818111251
"A1","undefined--vi-avl.2025-06-02_14-59-08-000.f_024.de0","51.660713493015216,7.68269511705917,51.660713493015216,7.68269511705917","51.660713493015216,7.68269511705917","WARNING","A1 | Hamm/Bergkamen - Hamm/Bergkamen"," Münster -> Dortmund",NA,"STATIONARY_TRAFFIC","24","2025-06-02T15:11:17+02:00","Beginn: 02.06.25 um 15:11 Uhr  Angespannte Verkehrslage, seit 02.06.2025, 15:11 A1: Münster -> Dortmund, 0.8 km vor AS Hamm/Bergkamen, aus Richtung Fuchseggen  Im Stillstand Durchschnittsgeschwindigkeit: 24 km/h",51.6607134930152,7.68269511705917
"A1","undefined--vi-avl.2025-06-02_12-10-56-000.f_013.de0","51.660686552708846,7.682697208569222,51.58387204650583,7.679737789491159","51.660686552708846,7.682697208569222","WARNING","A1 | Fuchseggen - Kamen-Zentrum"," Münster -> Dortmund",17,"STATIONARY_TRAFFIC","24","2025-06-02T12:10:56+02:00","Beginn: 02.06.25 um 12:10 Uhr  Angespannte Verkehrslage, seit 02.06.2025, 12:10 A1: Münster -> Dortmund, zwischen 1.4 km hinter Fuchseggen und 1.1 km vor AS Kamen-Zentrum  Im Stillstand Reisezeitverlust: 17 Minuten Durchschnittsgeschwindigkeit: 24 km/h",51.6606865527088,7.68269720856922
"A1","undefined--vi-avl.2025-06-02_13-15-38-000.f.de0","53.023674407443735,8.82831619717022,53.03098456243987,8.863471604624452","53.023674407443735,8.82831619717022","WARNING","A1 | Krummhörens Kuhlen - Bremen-Hemelingen"," Osnabrück -> Bremen",0,"SLOW_TRAFFIC","70","2025-06-02T13:15:38+02:00","Beginn: 02.06.25 um 13:15 Uhr  Angespannte Verkehrslage, seit 02.06.2025, 13:15 A1: Osnabrück -> Bremen, zwischen 0.2 km hinter Krummhörens Kuhlen und 1.8 km vor AS Bremen-Hemelingen  Langsamer Verkehr Reisezeitverlust: 0 Minuten Durchschnittsgeschwindigkeit: 70 km/h",53.0236744074437,8.82831619717022
"A1","undefined--vi-avl.2025-06-02_14-59-08-000.f_052.de0","53.051464400922974,9.011694299999998,53.051464400922974,9.011694299999998","53.051464400922974,9.011694299999998","WARNING","A1 | Bremer Kreuz - Bremer Kreuz"," Hamburg -> Bremen",NA,"STATIONARY_TRAFFIC","21","2025-06-02T15:11:17+02:00","Beginn: 02.06.25 um 15:11 Uhr  Angespannte Verkehrslage, seit 02.06.2025, 15:11 A1: Hamburg -> Bremen, 2.2 km vor AK Bremer Kreuz, aus Richtung Thünen Nord  Im Stillstand Durchschnittsgeschwindigkeit: 21 km/h",53.051464400923,9.0116943
"A1","undefined--vi-avl.2025-06-02_12-10-56-000.f.de0","53.051464400922974,9.011694299999998,53.031460453437994,8.864211532227444","53.051464400922974,9.011694299999998","WARNING","A1 | Thünen Nord - Bremen-Arsten"," Hamburg -> Osnabrück",26,"STATIONARY_TRAFFIC","20.799999237060547","2025-06-02T12:10:56+02:00","Beginn: 02.06.25 um 12:10 Uhr  Angespannte Verkehrslage, seit 02.06.2025, 12:10 A1: Hamburg -> Osnabrück, zwischen 0.3 km hinter Thünen Nord und 0.4 km vor AS Bremen-Arsten  Im Stillstand Reisezeitverlust: 26 Minuten Durchschnittsgeschwindigkeit: 20 km/h",53.051464400923,9.0116943
