"road","identifier","extent","point","display_type","title","subtitle","delay_minutes","abnormalTrafficType","averageSpeed","startTimestamp","description","latitude","longitude"
"A1","undefined--vi-avl.2025-06-01_11-51-25-000.f_009.de0","50.7464489604101,6.80598378826906,50.809855100937256,6.791159399995295","50.7464489604101,6.80598378826906","WARNING","A1 | Oberste Heide - Erfttal"," Euskirchen -> Köln",11,"QUEUING_TRAFFIC","31.100000381469727","2025-06-01T11:51:25+02:00","Beginn: 01.06.25 um 11:51 Uhr  Angespannte Verkehrslage, seit 01.06.2025, 11:51 A1: Euskirchen -> Köln, zwischen 0.6 km hinter Oberste Heide und 0.8 km vor AD Erfttal  Stockender Verkehr Reisezeitverlust: 11 Minuten Durchschnittsgeschwindigkeit: 31 km/h",50.7464489604101,6.80598378826906
"A1","undefined--vi-avl.2025-06-01_14-49-06-000.f_022.de0","50.952351995154,6.8501027817478795,50.99471841744613,6.883692149846455","50.952351995154,6.8501027817478795","WARNING","A1 | Köln-Lövenich - Köln-Nord"," Euskirchen -> Köln",7,"QUEUING_TRAFFIC","32.900001525878906","2025-06-01T14:49:06+02:00","Beginn: 01.06.25 um 14:49 Uhr  Angespannte Verkehrslage, seit 01.06.2025, 14:49 A1: Euskirchen -> Köln, zwischen 1.6 km hinter AS Köln-Lövenich und 0.6 km vor AK Köln-Nord  Stockender Verkehr Reisezeitverlust: 7 Minuten Durchschnittsgeschwindigkeit: 32 km/h",50.952351995154,6.85010278174788
"A1","undefined--vi-avl.2025-06-01_10-37-00-000.f_003.de0","51.01062049252134,6.915283625668996,51.03791957526289,6.981986465302468","51.01062049252134,6.915283625668996","WARNING","A1 | Köln-Nord - Leverkusen"," Euskirchen -> Dortmund",10,"QUEUING_TRAFFIC","24.700000762939453","2025-06-01T10:37:00+02:00","Beginn: 01.06.25 um 10:37 Uhr  Angespannte Verkehrslage, seit 01.06.2025, 10:37 A1: Euskirchen -> Dortmund, zwischen 2.3 km hinter AK Köln-Nord und 1.9 km vor AK Leverkusen  Stockender Verkehr Reisezeitverlust: 10 Minuten Durchschnittsgeschwindigkeit: 24 km/h",51.0106204925213,6.915283625669
"A1","undefined--vi-avl.2025-06-01_10-51-30-000.f_001.de0","51.01062049252134,6.915283625668996,51.01062049252134,6.915283625668996","51.01062049252134,6.915283625668996","WARNING","A1 | Köln-Niehl - Köln-Niehl"," Köln -> Dortmund",NA,"QUEUING_TRAFFIC","17","2025-06-01T15:22:16+02:00","Beginn: 01.06.25 um 15:22 Uhr  Angespannte Verkehrslage, seit 01.06.2025, 15:22 A1: Köln -> Dortmund, 2.5 km vor AS Köln-Niehl, aus Richtung Köln-Nord  Stockender Verkehr Durchschnittsgeschwindigkeit: 17 km/h",51.0106204925213,6.915283625669
"A1","undefined--vi-avl.2025-06-01_15-08-49-000.f_005.de0","51.06057090093592,7.06543859999739,51.06057090093592,7.06543859999739","51.06057090093592,7.06543859999739","WARNING","A1 | Leverkusen - Leverkusen"," Dortmund -> Köln",NA,"STATIONARY_TRAFFIC","20","2025-06-01T15:22:16+02:00","Beginn: 01.06.25 um 15:22 Uhr  Angespannte Verkehrslage, seit 01.06.2025, 15:22 A1: Dortmund -> Köln, 4.6 km vor AK Leverkusen, aus Richtung Burscheid  Im Stillstand Durchschnittsgeschwindigkeit: 20 km/h",51.0605709009359,7.06543859999739
"A1","undefined--vi-avl.2025-06-01_15-19-46-000.f_019.de0","51.06508767043924,7.074576751541806,51.06508767043924,7.074576751541806","51.06508767043924,7.074576751541806","WARNING","A1 | Leverkusen - Leverkusen"," Dortmund -> Köln",NA,"STATIONARY_TRAFFIC","28","2025-06-01T15:22:16+02:00","Beginn: 01.06.25 um 15:22 Uhr  Angespannte Verkehrslage, seit 01.06.2025, 15:22 A1: Dortmund -> Köln, 5.4 km vor AK Leverkusen, aus Richtung Burscheid  Im Stillstand Durchschnittsgeschwindigkeit: 28 km/h",51.0650876704392,7.07457675154181
"A1","undefined--vi-avl.2025-06-01_15-08-17-000.f.de0","51.06057090093592,7.06543859999739,51.04924707679852,7.033040229696393","51.06057090093592,7.06543859999739","WARNING","A1 | Burscheid - Leverkusen"," Dortmund -> Köln",4,"STATIONARY_TRAFFIC","28.600000381469727","2025-06-01T15:08:17+02:00","Beginn: 01.06.25 um 15:08 Uhr  Angespannte Verkehrslage, seit 01.06.2025, 15:08 A1: Dortmund -> Köln, zwischen 5.5 km hinter AS Burscheid und 2.0 km vor AK Leverkusen  Im Stillstand Reisezeitverlust: 4 Minuten Durchschnittsgeschwindigkeit: 28 km/h",51.0605709009359,7.06543859999739
"A1","undefined--vi-avl.2025-06-01_15-14-18-000.f_009.de0","51.065137544667365,7.074677868335263,51.049473901644724,7.034287231653822","51.065137544667365,7.074677868335263","WARNING","A1 | Burscheid - Leverkusen"," Dortmund -> Köln",5,"STATIONARY_TRAFFIC","28","2025-06-01T15:14:18+02:00","Beginn: 01.06.25 um 15:14 Uhr  Angespannte Verkehrslage, seit 01.06.2025, 15:14 A1: Dortmund -> Köln, zwischen 4.7 km hinter AS Burscheid und 2.1 km vor AK Leverkusen  Im Stillstand Reisezeitverlust: 5 Minuten Durchschnittsgeschwindigkeit: 28 km/h",51.0651375446674,7.07467786833526
"A1","undefined--vi-avl.2025-06-01_12-57-52-000.f_023.de0","51.41518557176614,7.5079831334948715,51.447860557640496,7.538521487896759","51.41518557176614,7.5079831334948715","WARNING","A1 | Lennhof - Schwerte"," Köln -> Dortmund",3,"SLOW_TRAFFIC","44.400001525878906","2025-06-01T12:57:52+02:00","Beginn: 01.06.25 um 12:57 Uhr  Angespannte Verkehrslage, seit 01.06.2025, 12:57 A1: Köln -> Dortmund, zwischen 0.6 km hinter Lennhof und 1.8 km vor AS Schwerte  Langsamer Verkehr Reisezeitverlust: 3 Minuten Durchschnittsgeschwindigkeit: 44 km/h",51.4151855717661,7.50798313349487
"A1","undefined--vi-avl.2025-06-01_09-26-30-000.f_002.de0","51.61298933316807,7.6899529379207845,51.61298933316807,7.6899529379207845","51.61298933316807,7.6899529379207845","WARNING","A1 | Kamener Kreuz - Kamener Kreuz"," Münster -> Dortmund",NA,"STATIONARY_TRAFFIC","11","2025-06-01T15:22:16+02:00","Beginn: 01.06.25 um 15:22 Uhr  Angespannte Verkehrslage, seit 01.06.2025, 15:22 A1: Münster -> Dortmund, 1.4 km vor AK Kamener Kreuz, aus Richtung Overberger Busch  Im Stillstand Durchschnittsgeschwindigkeit: 11 km/h",51.6129893331681,7.68995293792078
