"road","identifier","extent","point","display_type","title","subtitle","delay_minutes","abnormalTrafficType","averageSpeed","startTimestamp","description","latitude","longitude"
"A1","undefined--vi-avl.2025-05-28_09-18-59-000.f_002.de0","49.92210840094148,6.858325399995655,49.91410145265488,6.855016325186299","49.92210840094148,6.858325399995655","WARNING","A1 | Wittlich - Salmtal"," Köln/Koblenz -> Trier",0,"SLOW_TRAFFIC","48.900001525878906",2025-05-28,"Beginn: 28.05.25 um 09:18 Uhr  Angespannte Verkehrslage, seit 28.05.2025, 09:18 A1: Köln/Koblenz -> Trier, zwischen 3.5 km hinter AK Wittlich und 1.5 km vor AS Salmtal  Langsamer Verkehr Reisezeitverlust: 0 Minuten Durchschnittsgeschwindigkeit: 48 km/h",49.9221084009415,6.85832539999566
"A1","undefined--vi-avl.2025-05-28_09-03-07-000.f_010.de0","50.77422942283234,6.8179001457896105,50.77422942283234,6.8179001457896105","50.77422942283234,6.8179001457896105","WARNING","A1 | Bliesheim - Bliesheim"," Köln -> Euskirchen",NA,"STATIONARY_TRAFFIC","9",2025-05-28,"Beginn: 28.05.25 um 09:22 Uhr  Angespannte Verkehrslage, seit 28.05.2025, 09:22 A1: Köln -> Euskirchen, 0.4 km vor AK Bliesheim, aus Richtung Erftstadt  Im Stillstand Durchschnittsgeschwindigkeit: 9 km/h",50.7742294228323,6.81790014578961
"A1","undefined--vi-zus.2025-05-28_09-15-51-000.f_001.de0","50.788613692642606,6.806087854751665,50.77650387721263,6.815228981185616","50.788613692642606,6.806087854751665","WARNING","A1 | Erftstadt - Bliesheim"," Köln -> Euskirchen",0,"SLOW_TRAFFIC","63.70000076293945",2025-05-28,"Beginn: 28.05.25 um 09:15 Uhr  Zusammengesetzte Verkehrsinformation, seit 28.05.2025, 09:15 A1: Köln -> Euskirchen, zwischen 1.8 km hinter AS Erftstadt und 0.7 km vor AK Bliesheim  Langsamer Verkehr Reisezeitverlust: 0 Minuten Durchschnittsgeschwindigkeit: 63 km/h",50.7886136926426,6.80608785475166
"A1","undefined--vi-avl.2025-05-28_08-24-26-000.f_005.de0","50.9500234852316,6.84961881476523,50.930707726943346,6.848257901457632","50.9500234852316,6.84961881476523","WARNING","A1 | Köln-Bocklemünd - Köln-West"," Köln -> Euskirchen",1,"SLOW_TRAFFIC","39.599998474121094",2025-05-28,"Beginn: 28.05.25 um 08:24 Uhr  Angespannte Verkehrslage, seit 28.05.2025, 08:24 A1: Köln -> Euskirchen, zwischen 3.1 km hinter AS Köln-Bocklemünd und 0.6 km vor AK Köln-West  Langsamer Verkehr Reisezeitverlust: 1 Minuten Durchschnittsgeschwindigkeit: 39 km/h",50.9500234852316,6.84961881476523
"A1","undefined--vi-avl.2025-05-28_09-20-10-000.f_019.de0","50.980378400936345,6.8522850999959015,50.980378400936345,6.8522850999959015","50.980378400936345,6.8522850999959015","WARNING","A1 | Köln-Bocklemünd - Köln-Bocklemünd"," Köln -> Euskirchen",NA,"STATIONARY_TRAFFIC","9",2025-05-28,"Beginn: 28.05.25 um 09:22 Uhr  Angespannte Verkehrslage, seit 28.05.2025, 09:22 A1: Köln -> Euskirchen, 0.3 km vor AS Köln-Bocklemünd, aus Richtung Köln-Nord  Im Stillstand Durchschnittsgeschwindigkeit: 9 km/h",50.9803784009363,6.8522850999959
"A1","undefined--vi-avl.2025-05-28_09-20-10-000.f_020.de0","51.00786793963547,6.911355101944224,51.03744273585875,6.987579962706043","51.00786793963547,6.911355101944224","WARNING","A1 | Köln-Nord - Leverkusen"," Euskirchen -> Dortmund",4,"SLOW_TRAFFIC","46.900001525878906",2025-05-28,"Beginn: 28.05.25 um 09:20 Uhr  Angespannte Verkehrslage, seit 28.05.2025, 09:20 A1: Euskirchen -> Dortmund, zwischen 1.9 km hinter AK Köln-Nord und 1.5 km vor AK Leverkusen  Langsamer Verkehr Reisezeitverlust: 4 Minuten Durchschnittsgeschwindigkeit: 46 km/h",51.0078679396355,6.91135510194422
"A1","undefined--vi-avl.2025-05-28_08-24-26-000.f_006.de0","50.980378400936345,6.8522850999959015,50.956671369790065,6.850352146071511","50.980378400936345,6.8522850999959015","WARNING","A1 | Köln-Nord - Köln-Lövenich"," Köln -> Euskirchen",4,"STATIONARY_TRAFFIC","29.100000381469727",2025-05-28,"Beginn: 28.05.25 um 08:24 Uhr  Angespannte Verkehrslage, seit 28.05.2025, 08:24 A1: Köln -> Euskirchen, zwischen 3.4 km hinter AK Köln-Nord und 2.1 km vor AS Köln-Lövenich  Im Stillstand Reisezeitverlust: 4 Minuten Durchschnittsgeschwindigkeit: 29 km/h",50.9803784009363,6.8522850999959
"A1","undefined--vi-avl.2025-05-28_09-05-05-000.f_013.de0","51.022101458162304,6.938755412566065,51.00107540093625,6.900535999996291","51.022101458162304,6.938755412566065","WARNING","A1 | Köln-Niehl - Köln-Nord"," Dortmund -> Euskirchen",3,"QUEUING_TRAFFIC","39.29999923706055",2025-05-28,"Beginn: 28.05.25 um 09:05 Uhr  Angespannte Verkehrslage, seit 28.05.2025, 09:05 A1: Dortmund -> Euskirchen, zwischen 0.4 km hinter AS Köln-Niehl und 0.8 km vor AK Köln-Nord  Stockender Verkehr Reisezeitverlust: 3 Minuten Durchschnittsgeschwindigkeit: 39 km/h",51.0221014581623,6.93875541256607
"A1","undefined--vi-avl.2025-05-28_08-12-19-000.f_019.de0","51.56321030691788,7.664894962462268,51.54821708836725,7.663402062609434","51.56321030691788,7.664894962462268","WARNING","A1 | Kamen-Zentrum - Unna"," Münster -> Dortmund",0,"SLOW_TRAFFIC","59.900001525878906",2025-05-28,"Beginn: 28.05.25 um 08:12 Uhr  Angespannte Verkehrslage, seit 28.05.2025, 08:12 A1: Münster -> Dortmund, zwischen 1.4 km hinter AS Kamen-Zentrum und 2.4 km vor AS Unna  Langsamer Verkehr Reisezeitverlust: 0 Minuten Durchschnittsgeschwindigkeit: 59 km/h",51.5632103069179,7.66489496246227
"A1","undefined--vi-avl.2025-05-28_07-58-25-000.f_008.de0","53.023249323822576,8.803118418591199,53.03249825367523,8.867050066453697","53.023249323822576,8.803118418591199","WARNING","A1 | Bremen/Brinkum - Bremen-Hemelingen"," Osnabrück -> Bremen",1,"SLOW_TRAFFIC","68.69999694824219",2025-05-28,"Beginn: 28.05.25 um 07:58 Uhr  Angespannte Verkehrslage, seit 28.05.2025, 07:58 A1: Osnabrück -> Bremen, zwischen AS Bremen/Brinkum und 1.5 km vor AS Bremen-Hemelingen  Langsamer Verkehr Reisezeitverlust: 1 Minuten Durchschnittsgeschwindigkeit: 68 km/h",53.0232493238226,8.8031184185912
