"road","identifier","extent","point","display_type","title","subtitle","delay_minutes","abnormalTrafficType","averageSpeed","startTimestamp","description","latitude","longitude"
"A1","undefined--vi-avl.2025-05-29_22-47-30-000.f.de0","51.00213266871314,6.9028248972396575,51.00678108857065,6.909797147209919","51.00213266871314,6.9028248972396575","WARNING","A1 | Köln-Nord - Köln-Niehl"," Euskirchen -> Dortmund",0,"QUEUING_TRAFFIC","36.900001525878906","2025-05-29T22:47:30+02:00","Beginn: 29.05.25 um 22:47 Uhr  Angespannte Verkehrslage, seit 29.05.2025, 22:47 A1: Euskirchen -> Dortmund, zwischen 1.0 km hinter AK Köln-Nord und 3.0 km vor AS Köln-Niehl  Stockender Verkehr Reisezeitverlust: 0 Minuten Durchschnittsgeschwindigkeit: 36 km/h",51.0021326687131,6.90282489723966
"A1","undefined--vi-avl.2025-05-29_22-47-30-000.f_002.de0","51.00213266871314,6.9028248972396575,51.00213266871314,6.9028248972396575","51.00213266871314,6.9028248972396575","WARNING","A1 | Köln-Niehl - Köln-Niehl"," Köln -> Dortmund",NA,"QUEUING_TRAFFIC","29","2025-05-29T22:47:30+02:00","Beginn: 29.05.25 um 22:47 Uhr  Angespannte Verkehrslage, seit 29.05.2025, 22:47 A1: Köln -> Dortmund, 3.7 km vor AS Köln-Niehl, aus Richtung Köln-Nord  Stockender Verkehr Durchschnittsgeschwindigkeit: 29 km/h",51.0021326687131,6.90282489723966
"A3","undefined--vi-hind.2025-05-29_22-12-30-000.f_001.de0","48.770543048353616,13.041770595325909,48.81670712048355,12.946349181044098","48.770543048353616,13.041770595325909","WARNING","A3 | Manzing - Deggendorf"," Passau -> Nürnberg",NA,NA,NA,"2025-05-29T22:12:30+02:00","Beginn: 29.05.25 um 22:12 Uhr  Hindernis, seit 29.05.2025, 22:12 A3: Passau -> Nürnberg, zwischen 2.3 km hinter Manzing und 0.5 km vor AK Deggendorf  Gefahr durch Gegenstände auf der Fahrbahn",48.7705430483536,13.0417705953259
"A3","undefined--vi-zus.2025-05-29_22-28-00-000.f_001.de0","50.002998128677824,9.219059539168475,49.99203069780829,9.177149207464712","50.002998128677824,9.219059539168475","WARNING","A3 | Hösbach - Aschaffenburg-Ost"," Würzburg -> Frankfurt",NA,NA,NA,"2025-05-29T22:28:00+02:00","Beginn: 29.05.25 um 22:28 Uhr  Zusammengesetzte Verkehrsinformation, seit 29.05.2025, 22:28 A3: Würzburg -> Frankfurt, zwischen 0.4 km hinter AS Hösbach und 0.5 km vor AS Aschaffenburg-Ost  Gefahr durch Gegenstände auf der Fahrbahn  A3 Frankfurt - Würzburg
zwischen Aschaffenburg-Ost und Hösbach
in beiden Richtungen Gefahr durch Gegenstände auf der Fahrbahn, langsam fahren, Kräfte zur Störungsbeseitigung sind unterwegs",50.0029981286778,9.21905953916847
"A3","undefined--vi-hind.2025-05-29_22-46-00-000.f.de0","49.99992710019957,9.20363472258507,50.00262168456721,9.22544329662301","49.99992710019957,9.20363472258507","WARNING","A3 | Goldbach - Birkenhain"," Frankfurt -> Würzburg",NA,NA,NA,"2025-05-29T22:46:00+02:00","Beginn: 29.05.25 um 22:46 Uhr  Hindernis, seit 29.05.2025, 22:46 A3: Frankfurt -> Würzburg, zwischen 0.7 km hinter AS Goldbach und 1.7 km vor Birkenhain",49.9999271001996,9.20363472258507
"A3","undefined--vi-avl.2025-05-29_22-40-30-000.f_001.de0","49.99104766881487,9.163881606249197,49.99104766881487,9.163881606249197","49.99104766881487,9.163881606249197","WARNING","A3 | Aschaffenburg-Ost - Aschaffenburg-Ost"," Frankfurt -> Würzburg",NA,"STATIONARY_TRAFFIC","9","2025-05-29T22:47:30+02:00","Beginn: 29.05.25 um 22:47 Uhr  Angespannte Verkehrslage, seit 29.05.2025, 22:47 A3: Frankfurt -> Würzburg, 0.5 km vor AS Aschaffenburg-Ost, aus Richtung Strietwald-Nord  Im Stillstand Durchschnittsgeschwindigkeit: 9 km/h",49.9910476688149,9.1638816062492
"A3","undefined--vi-zus.2025-05-29_22-28-00-000.f_002.de0","49.991876907149795,9.177023794733248,50.00286300094114,9.219045200000062","49.991876907149795,9.177023794733248","WARNING","A3 | Aschaffenburg-Ost - Hösbach"," Frankfurt -> Würzburg",NA,NA,NA,"2025-05-29T22:28:00+02:00","Beginn: 29.05.25 um 22:28 Uhr  Zusammengesetzte Verkehrsinformation, seit 29.05.2025, 22:28 A3: Frankfurt -> Würzburg, zwischen 0.5 km hinter AS Aschaffenburg-Ost und 0.4 km vor AS Hösbach  Gefahr durch Gegenstände auf der Fahrbahn  A3 Frankfurt - Würzburg zwischen Aschaffenburg-Ost und Hösbach in beiden Richtungen Gefahr durch Gegenstände auf der Fahrbahn, langsam fahren, Kräfte zur Störungsbeseitigung sind unterwegs",49.9918769071498,9.17702379473325
"A3","undefined--vi-zus.2025-05-29_22-31-30-000.f.de0","49.99104102306715,9.16409059746706,50.00288353870554,9.220717863127096","49.99104102306715,9.16409059746706","WARNING","A3 | Strietwald-Nord - Hösbach"," Frankfurt -> Würzburg",26,"STATIONARY_TRAFFIC","9.100000381469727","2025-05-29T22:31:30+02:00","Beginn: 29.05.25 um 22:31 Uhr  Zusammengesetzte Verkehrsinformation, seit 29.05.2025, 22:31 A3: Frankfurt -> Würzburg, zwischen 3.1 km hinter Strietwald-Nord und 0.3 km vor AS Hösbach  Im Stillstand Reisezeitverlust: 26 Minuten Durchschnittsgeschwindigkeit: 9 km/h",49.9910410230671,9.16409059746706
"A3","undefined--vi-avl.2025-05-29_22-42-30-000.f.de0","51.524075932783184,6.815170178345391,51.53295187118369,6.824417661024438","51.524075932783184,6.815170178345391","WARNING","A3 | Oberhausen-Holten - Oberhausen"," Oberhausen -> Arnheim",0,"SLOW_TRAFFIC","62.400001525878906","2025-05-29T22:42:30+02:00","Beginn: 29.05.25 um 22:42 Uhr  Angespannte Verkehrslage, seit 29.05.2025, 22:42 A3: Oberhausen -> Arnheim, zwischen 1.3 km hinter AS Oberhausen-Holten und 0.8 km vor AK Oberhausen  Langsamer Verkehr Reisezeitverlust: 0 Minuten Durchschnittsgeschwindigkeit: 62 km/h",51.5240759327832,6.81517017834539
"A3","undefined--vi-hind.2025-05-29_21-53-00-000.f_001.de0","51.887838785281986,6.176794958388815,51.887838785281986,6.176794958388815","51.887838785281986,6.176794958388815","WARNING","A3 | Elten - Knauheide"," Oberhausen -> Arnheim",NA,NA,NA,"2025-05-29T21:53:00+02:00","Beginn: 29.05.25 um 21:53 Uhr  Fahrzeug-Hindernis, seit 29.05.2025, 21:53 A3: Oberhausen -> Arnheim, zwischen 0.4 km hinter AS Elten und 1.1 km vor Knauheide Gefahr durch ein defektes Fahrzeug auf der Fahrbahn",51.887838785282,6.17679495838881
