"road","identifier","extent","point","display_type","title","subtitle","delay_minutes","abnormalTrafficType","averageSpeed","startTimestamp","description","latitude","longitude"
"A1","undefined--vi-avl.2025-06-03_14-18-41-000.f.de0","50.97090762614,6.850220697944763,50.99471841744613,6.883692149846455","50.97090762614,6.850220697944763","WARNING","A1 | Köln-Lövenich - Köln-Nord"," Euskirchen -> Köln",5,"QUEUING_TRAFFIC","32.099998474121094","2025-06-03T14:18:41+02:00","Beginn: 03.06.25 um 14:18 Uhr  Angespannte Verkehrslage, seit 03.06.2025, 14:18 A1: Euskirchen -> Köln, zwischen 3.7 km hinter AS Köln-Lövenich und 0.6 km vor AK Köln-Nord  Stockender Verkehr Reisezeitverlust: 5 Minuten Durchschnittsgeschwindigkeit: 32 km/h",50.97090762614,6.85022069794476
"A1","undefined--vi-avl.2025-06-03_12-12-42-000.f_007.de0","51.004786766034684,6.906919462160697,51.03744998479465,6.987280740686146","51.004786766034684,6.906919462160697","WARNING","A1 | Köln-Nord - Leverkusen"," Euskirchen -> Dortmund",23,"STATIONARY_TRAFFIC","15.300000190734863","2025-06-03T12:12:42+02:00","Beginn: 03.06.25 um 12:12 Uhr  Angespannte Verkehrslage, seit 03.06.2025, 12:12 A1: Euskirchen -> Dortmund, zwischen 1.4 km hinter AK Köln-Nord und 1.5 km vor AK Leverkusen  Im Stillstand Reisezeitverlust: 23 Minuten Durchschnittsgeschwindigkeit: 15 km/h",51.0047867660347,6.9069194621607
"A1","undefined--vi-avl.2025-06-03_15-31-36-000.f_027.de0","50.995367898085604,6.885133037636724,50.89695487838815,6.83195840276146","50.995367898085604,6.885133037636724","WARNING","A1 | Köln-Nord - Gleuel"," Köln -> Euskirchen",8,"SLOW_TRAFFIC","49.900001525878906","2025-06-03T15:31:36+02:00","Beginn: 03.06.25 um 15:31 Uhr  Angespannte Verkehrslage, seit 03.06.2025, 15:31 A1: Köln -> Euskirchen, zwischen 0.4 km hinter AK Köln-Nord und 1.5 km vor AS Gleuel  Langsamer Verkehr Reisezeitverlust: 8 Minuten Durchschnittsgeschwindigkeit: 49 km/h",50.9953678980856,6.88513303763672
"A1","undefined--vi-avl.2025-06-03_14-27-03-000.f_003.de0","51.004786766034684,6.906919462160697,51.004786766034684,6.906919462160697","51.004786766034684,6.906919462160697","WARNING","A1 | Köln-Niehl - Köln-Niehl"," Köln -> Dortmund",NA,"STATIONARY_TRAFFIC","9","2025-06-03T16:20:21+02:00","Beginn: 03.06.25 um 16:20 Uhr  Angespannte Verkehrslage, seit 03.06.2025, 16:20 A1: Köln -> Dortmund, 3.3 km vor AS Köln-Niehl, aus Richtung Köln-Nord  Im Stillstand Durchschnittsgeschwindigkeit: 9 km/h",51.0047867660347,6.9069194621607
"A1","undefined--vi-hind.2025-06-03_16-10-30-000.f.de0","51.03640823055013,6.96485210884593,51.02785984996379,6.948760297580475","51.03640823055013,6.96485210884593","WARNING","A1 | Leverkusen - Köln-Niehl"," Dortmund -> Köln",NA,NA,NA,"2025-06-03T16:10:30+02:00","Beginn: 03.06.25 um 16:10 Uhr  Hindernis, seit 03.06.2025, 16:10 A1: Dortmund -> Köln, zwischen 3.2 km hinter AK Leverkusen und 0.6 km vor AS Köln-Niehl  Gefahr durch Gegenstände auf der Fahrbahn",51.0364082305501,6.96485210884593
"A1","undefined--vi-hind.2025-06-03_16-16-40-000.f_001.de0","51.08467950093578,7.1321552999977404,51.08467950093578,7.1321552999977404","51.08467950093578,7.1321552999977404","WARNING","A1 | Burscheid - Wermelskirchen"," Köln -> Dortmund",NA,NA,NA,"2025-06-03T16:16:40+02:00","Beginn: 03.06.25 um 16:16 Uhr  Fahrzeug-Hindernis, seit 03.06.2025, 16:16 A1: Köln -> Dortmund, zwischen 0.1 km hinter AS Burscheid und 7.6 km vor AS Wermelskirchen Gefahr durch ein defektes Fahrzeug auf der Fahrbahn",51.0846795009358,7.13215529999774
"A1","undefined--vi-hind.2025-06-03_16-01-04-000.f_004.de0","51.13568010477176,7.189645942104971,51.086553363548376,7.133175967084372","51.13568010477176,7.189645942104971","WARNING","A1 | Wermelskirchen - Burscheid"," Dortmund -> Köln",NA,NA,NA,"2025-06-03T16:01:04+02:00","Beginn: 03.06.25 um 16:01 Uhr  Hindernis, seit 03.06.2025, 16:01 A1: Dortmund -> Köln, zwischen 0.3 km hinter AS Wermelskirchen und 0.3 km vor AS Burscheid  Gefahr durch Gegenstände auf der Fahrbahn",51.1356801047718,7.18964594210497
"A1","undefined--vi-zus.2025-06-03_16-17-39-000.f.de0","51.10017823187237,7.141571724968398,51.084469481605105,7.13175191778049","51.10017823187237,7.141571724968398","WARNING","A1 | Wermelskirchen - Burscheid"," Dortmund -> Köln",0,"SLOW_TRAFFIC","65.19999694824219","2025-06-03T16:17:39+02:00","Beginn: 03.06.25 um 16:17 Uhr  Zusammengesetzte Verkehrsinformation, seit 03.06.2025, 16:17 A1: Dortmund -> Köln, zwischen 5.9 km hinter AS Wermelskirchen und AS Burscheid  Langsamer Verkehr Reisezeitverlust: 0 Minuten Durchschnittsgeschwindigkeit: 65 km/h  Gefahr durch Gegenstände auf der Fahrbahn",51.1001782318724,7.1415717249684
"A1","undefined--vi-hind.2025-06-03_15-52-32-000.f_003.de0","51.22770443297512,7.234372840934096,51.27921250986635,7.259611203350537","51.22770443297512,7.234372840934096","WARNING","A1 | Wuppertal-Ronsdorf - Wuppertal-Langerfeld"," Köln -> Dortmund",NA,NA,NA,"2025-06-03T15:52:32+02:00","Beginn: 03.06.25 um 15:52 Uhr  Hindernis, seit 03.06.2025, 15:52 A1: Köln -> Dortmund, zwischen AS Wuppertal-Ronsdorf und 0.5 km vor AS Wuppertal-Langerfeld  Gefahr durch Gegenstände auf der Fahrbahn",51.2277044329751,7.2343728409341
"A1","undefined--vi-zus.2025-06-03_14-07-50-000.f_005.de0","51.26999196731669,7.253003619604778,51.29894253242946,7.262277273750129","51.26999196731669,7.253003619604778","WARNING","A1 | Kucksiepen - Wuppertal-Nord"," Köln -> Dortmund",2,"SLOW_TRAFFIC","42.099998474121094","2025-06-03T14:07:50+02:00","Beginn: 03.06.25 um 14:07 Uhr  Zusammengesetzte Verkehrsinformation, seit 03.06.2025, 14:07 A1: Köln -> Dortmund, zwischen 0.6 km hinter Kucksiepen und 1.8 km vor AK Wuppertal-Nord  Langsamer Verkehr Reisezeitverlust: 2 Minuten Durchschnittsgeschwindigkeit: 42 km/h",51.2699919673167,7.25300361960478
"A1","undefined--vi-avl.2025-06-03_16-19-18-000.f.de0","51.44522113165902,7.537024156911625,51.45519410771256,7.554374369017092","51.44522113165902,7.537024156911625","WARNING","A1 | Westhofener Kreuz - Schwerte"," Köln -> Dortmund",0,"SLOW_TRAFFIC","71.0999984741211","2025-06-03T16:19:18+02:00","Beginn: 03.06.25 um 16:19 Uhr  Angespannte Verkehrslage, seit 03.06.2025, 16:19 A1: Köln -> Dortmund, zwischen 1.4 km hinter AK Westhofener Kreuz und 0.4 km vor AS Schwerte  Langsamer Verkehr Reisezeitverlust: 0 Minuten Durchschnittsgeschwindigkeit: 71 km/h",51.445221131659,7.53702415691162
"A1","undefined--vi-zus.2025-06-03_16-13-01-000.f.de0","51.49192231820388,7.631140064615796,51.576628660860514,7.671858971376013","51.49192231820388,7.631140064615796","WARNING","A1 | Lichtendorf - Kamener Kreuz"," Köln -> Münster",5,"SLOW_TRAFFIC","52.400001525878906","2025-06-03T16:13:01+02:00","Beginn: 03.06.25 um 16:13 Uhr  Zusammengesetzte Verkehrsinformation, seit 03.06.2025, 16:13 A1: Köln -> Münster, zwischen 3.6 km hinter Lichtendorf und 3.0 km vor AK Kamener Kreuz  Langsamer Verkehr Reisezeitverlust: 5 Minuten Durchschnittsgeschwindigkeit: 52 km/h",51.4919223182039,7.6311400646158
"A1","undefined--vi-avl.2025-06-03_12-07-29-000.f_009.de0","53.023453100923184,8.806488699999926,53.031504781587834,8.864695129206552","53.023453100923184,8.806488699999926","WARNING","A1 | Bremen/Brinkum - Bremen-Hemelingen"," Osnabrück -> Bremen",1,"SLOW_TRAFFIC","67.80000305175781","2025-06-03T12:07:29+02:00","Beginn: 03.06.25 um 12:07 Uhr  Angespannte Verkehrslage, seit 03.06.2025, 12:07 A1: Osnabrück -> Bremen, zwischen 0.3 km hinter AS Bremen/Brinkum und 1.7 km vor AS Bremen-Hemelingen  Langsamer Verkehr Reisezeitverlust: 1 Minuten Durchschnittsgeschwindigkeit: 67 km/h",53.0234531009232,8.80648869999993
"A1","undefined--vi-avl.2025-06-03_15-26-49-000.f_009.de0","53.05267280598747,9.03299106830943,53.05267280598747,9.03299106830943","53.05267280598747,9.03299106830943","WARNING","A1 | Oyten - Oyten"," Hamburg -> Bremen",NA,"STATIONARY_TRAFFIC","25","2025-06-03T16:20:21+02:00","Beginn: 03.06.25 um 16:20 Uhr  Angespannte Verkehrslage, seit 03.06.2025, 16:20 A1: Hamburg -> Bremen, 0.2 km vor AS Oyten, aus Richtung Tuchten  Im Stillstand Durchschnittsgeschwindigkeit: 25 km/h",53.0526728059875,9.03299106830943
"A1","undefined--vi-avl.2025-06-03_05-47-00-000.f_003.de0","53.05267628355029,9.033095341630435,53.03184767902425,8.865127051627695","53.05267628355029,9.033095341630435","WARNING","A1 | Tuchten - Bremen-Arsten"," Hamburg -> Osnabrück",23,"STATIONARY_TRAFFIC","25.399999618530273","2025-06-03T05:47:00+02:00","Beginn: 03.06.25 um 05:47 Uhr  Angespannte Verkehrslage, seit 03.06.2025, 05:47 A1: Hamburg -> Osnabrück, zwischen 6.5 km hinter Tuchten und 0.5 km vor AS Bremen-Arsten  Im Stillstand Reisezeitverlust: 23 Minuten Durchschnittsgeschwindigkeit: 25 km/h",53.0526762835503,9.03309534163044
