"road","identifier","extent","point","display_type","title","subtitle","delay_minutes","abnormalTrafficType","averageSpeed","startTimestamp","description","latitude","longitude"
"A1","undefined--vi-avl.2025-06-04_09-47-43-000.f_014.de0","50.83737190747308,6.796134193713636,50.83737190747308,6.796134193713636","50.83737190747308,6.796134193713636","WARNING","A1 | Erfttal - Erfttal"," Köln -> Euskirchen",NA,"STATIONARY_TRAFFIC","15","2025-06-04T10:21:16+02:00","Beginn: 04.06.25 um 10:21 Uhr  Angespannte Verkehrslage, seit 04.06.2025, 10:21 A1: Köln -> Euskirchen, 2.5 km vor AD Erfttal, aus Richtung Hürth  Im Stillstand Durchschnittsgeschwindigkeit: 15 km/h",50.8373719074731,6.79613419371364
"A1","undefined--vi-avl.2025-06-04_07-38-49-000.f_038.de0","50.83735684345456,6.796118691334312,50.804830349461255,6.794791857322902","50.83735684345456,6.796118691334312","WARNING","A1 | Hürth - Erftstadt"," Köln -> Euskirchen",6,"STATIONARY_TRAFFIC","27.100000381469727","2025-06-04T07:38:49+02:00","Beginn: 04.06.25 um 07:38 Uhr  Angespannte Verkehrslage, seit 04.06.2025, 07:38 A1: Köln -> Euskirchen, zwischen 1.3 km hinter AS Hürth und 0.2 km vor AS Erftstadt  Im Stillstand Reisezeitverlust: 6 Minuten Durchschnittsgeschwindigkeit: 27 km/h",50.8373568434546,6.79611869133431
"A1","undefined--vi-avl.2025-06-04_10-18-56-000.f_005.de0","51.01946179048843,6.933199825421887,51.02635128590531,6.94689211612226","51.01946179048843,6.933199825421887","WARNING","A1 | Köln-Nord - Leverkusener Brücke"," Euskirchen -> Dortmund",1,"SLOW_TRAFFIC","38.900001525878906","2025-06-04T10:18:56+02:00","Beginn: 04.06.25 um 10:18 Uhr  Angespannte Verkehrslage, seit 04.06.2025, 10:18 A1: Euskirchen -> Dortmund, zwischen 3.9 km hinter AK Köln-Nord und 1.3 km vor Leverkusener Brücke  Langsamer Verkehr Reisezeitverlust: 1 Minuten Durchschnittsgeschwindigkeit: 38 km/h",51.0194617904884,6.93319982542189
"A1","undefined--vi-zus.2025-06-04_10-18-56-000.f_001.de0","51.019523544453364,6.933357141430418,51.02913199204243,6.952148289701128","51.019523544453364,6.933357141430418","WARNING","A1 | Köln-Nord - Leverkusener Brücke"," Euskirchen -> Dortmund",1,"SLOW_TRAFFIC","38.5","2025-06-04T10:18:56+02:00","Beginn: 04.06.25 um 10:18 Uhr  Zusammengesetzte Verkehrsinformation, seit 04.06.2025, 10:18 A1: Euskirchen -> Dortmund, zwischen 3.9 km hinter AK Köln-Nord und 0.8 km vor Leverkusener Brücke  Langsamer Verkehr Reisezeitverlust: 1 Minuten Durchschnittsgeschwindigkeit: 38 km/h",51.0195235444534,6.93335714143042
"A1","undefined--vi-hind.2025-06-04_10-08-55-000.f_004.de0","51.02724530000737,6.947827831470089,51.02021945260138,6.934508356074327","51.02724530000737,6.947827831470089","WARNING","A1 | Leverkusener Brücke - Köln-Nord"," Dortmund -> Euskirchen",NA,NA,NA,"2025-06-04T10:08:55+02:00","Beginn: 04.06.25 um 10:08 Uhr  Hindernis, seit 04.06.2025, 10:08 A1: Dortmund -> Euskirchen, zwischen 1.2 km hinter Leverkusener Brücke und 4.0 km vor AK Köln-Nord  Gefahr durch eine ungesicherte Unfallstelle",51.0272453000074,6.94782783147009
"A1","undefined--vi-avl.2025-06-04_09-32-41-000.f.de0","51.04424771672398,7.013753261265153,51.04424771672398,7.013753261265153","51.04424771672398,7.013753261265153","WARNING","A1 | Leverkusen - Leverkusen"," Dortmund -> Köln",NA,"STATIONARY_TRAFFIC","17","2025-06-04T10:21:16+02:00","Beginn: 04.06.25 um 10:21 Uhr  Angespannte Verkehrslage, seit 04.06.2025, 10:21 A1: Dortmund -> Köln, 0.5 km vor AK Leverkusen, aus Richtung Burscheid  Im Stillstand Durchschnittsgeschwindigkeit: 17 km/h",51.044247716724,7.01375326126515
"A1","undefined--vi-zus.2025-06-04_08-16-51-000.f_004.de0","51.04419734608414,7.01360192572972,51.02386564061744,6.94226694089572","51.04419734608414,7.01360192572972","WARNING","A1 | Burscheid - Köln-Nord"," Dortmund -> Euskirchen",17,"STATIONARY_TRAFFIC","16.700000762939453","2025-06-04T08:16:51+02:00","Beginn: 04.06.25 um 08:16 Uhr  Zusammengesetzte Verkehrsinformation, seit 04.06.2025, 08:16 A1: Dortmund -> Euskirchen, zwischen 9.6 km hinter AS Burscheid und 4.7 km vor AK Köln-Nord  Im Stillstand Reisezeitverlust: 17 Minuten Durchschnittsgeschwindigkeit: 16 km/h  Gefahr durch eine ungesicherte Unfallstelle",51.0441973460841,7.01360192572972
"A1","undefined--vi-avl.2025-06-04_09-29-06-000.f_005.de0","51.59886986588473,7.686591804620097,51.58243185115704,7.67840306167797","51.59886986588473,7.686591804620097","WARNING","A1 | Kamener Kreuz - Kamen-Zentrum"," Münster -> Dortmund",1,"SLOW_TRAFFIC","49.29999923706055","2025-06-04T09:29:06+02:00","Beginn: 04.06.25 um 09:29 Uhr  Angespannte Verkehrslage, seit 04.06.2025, 09:29 A1: Münster -> Dortmund, zwischen 0.2 km hinter AK Kamener Kreuz und 1.0 km vor AS Kamen-Zentrum  Langsamer Verkehr Reisezeitverlust: 1 Minuten Durchschnittsgeschwindigkeit: 49 km/h",51.5988698658847,7.6865918046201
"A1","undefined--vi-hind.2025-06-04_08-50-39-000.f_007.de0","51.793795614621914,7.63585526279806,51.69549895156102,7.6675938850192455","51.793795614621914,7.63585526279806","WARNING","A1 | Ascheberg - An der Landwehr"," Münster -> Dortmund",NA,NA,NA,"2025-06-04T08:50:39+02:00","Beginn: 04.06.25 um 08:50 Uhr  Hindernis, seit 04.06.2025, 08:50 A1: Münster -> Dortmund, zwischen 0.3 km hinter AS Ascheberg und 2.4 km vor An der Landwehr  Gefahr durch Gegenstände auf der Fahrbahn",51.7937956146219,7.63585526279806
"A1","undefined--vi-avl.2025-06-04_09-02-12-000.f_014.de0","53.0143248728831,8.758348537805897,53.03066336268064,8.862716065379294","53.0143248728831,8.758348537805897","WARNING","A1 | Stuhr - Bremen-Hemelingen"," Osnabrück -> Bremen",5,"SLOW_TRAFFIC","46.599998474121094","2025-06-04T09:02:12+02:00","Beginn: 04.06.25 um 09:02 Uhr  Angespannte Verkehrslage, seit 04.06.2025, 09:02 A1: Osnabrück -> Bremen, zwischen 3.9 km hinter AD Stuhr und 1.9 km vor AS Bremen-Hemelingen  Langsamer Verkehr Reisezeitverlust: 5 Minuten Durchschnittsgeschwindigkeit: 46 km/h",53.0143248728831,8.7583485378059
