"road","identifier","extent","point","display_type","title","subtitle","delay_minutes","abnormalTrafficType","averageSpeed","startTimestamp","description","latitude","longitude"
"A1","undefined--vi-avl.2025-06-02_10-27-27-000.f_002.de0","50.933767486280146,6.8490090525291345,50.89524073293892,6.828164030151736","50.933767486280146,6.8490090525291345","WARNING","A1 | Lövenich - Gleuel"," Köln -> Euskirchen",3,"SLOW_TRAFFIC","52.400001525878906","2025-06-02T10:27:27+02:00","Beginn: 02.06.25 um 10:27 Uhr  Angespannte Verkehrslage, seit 02.06.2025, 10:27 A1: Köln -> Euskirchen, zwischen 0.4 km hinter Lövenich und 1.1 km vor AS Gleuel  Langsamer Verkehr Reisezeitverlust: 3 Minuten Durchschnittsgeschwindigkeit: 52 km/h",50.9337674862801,6.84900905252913
"A1","undefined--vi-avl.2025-06-02_12-44-38-000.f_004.de0","51.018597565551055,6.930963626353383,51.02507754978013,6.94482681710261","51.018597565551055,6.930963626353383","WARNING","A1 | Köln-Nord - Leverkusener Brücke"," Euskirchen -> Dortmund",0,"SLOW_TRAFFIC","46.099998474121094","2025-06-02T12:44:38+02:00","Beginn: 02.06.25 um 12:44 Uhr  Angespannte Verkehrslage, seit 02.06.2025, 12:44 A1: Euskirchen -> Dortmund, zwischen 3.7 km hinter AK Köln-Nord und 1.5 km vor Leverkusener Brücke  Langsamer Verkehr Reisezeitverlust: 0 Minuten Durchschnittsgeschwindigkeit: 46 km/h",51.0185975655511,6.93096362635338
"A1","undefined--vi-avl.2025-06-02_12-29-59-000.f_003.de0","51.011732319625814,6.916511269116163,51.00107540093625,6.900535999996291","51.011732319625814,6.916511269116163","WARNING","A1 | Köln-Niehl - Köln-Nord"," Dortmund -> Euskirchen",1,"QUEUING_TRAFFIC","40.599998474121094","2025-06-02T12:29:59+02:00","Beginn: 02.06.25 um 12:29 Uhr  Angespannte Verkehrslage, seit 02.06.2025, 12:29 A1: Dortmund -> Euskirchen, zwischen 2.3 km hinter AS Köln-Niehl und 0.8 km vor AK Köln-Nord  Stockender Verkehr Reisezeitverlust: 1 Minuten Durchschnittsgeschwindigkeit: 40 km/h",51.0117323196258,6.91651126911616
"A1","undefined--vi-avl.2025-06-02_12-12-35-000.f.de0","51.02848378924166,6.9506857185112985,51.03744308106357,6.987565714040063","51.02848378924166,6.9506857185112985","WARNING","A1 | Köln-Niehl - Leverkusen"," Köln -> Dortmund",2,"SLOW_TRAFFIC","37.900001525878906","2025-06-02T12:12:35+02:00","Beginn: 02.06.25 um 12:12 Uhr  Angespannte Verkehrslage, seit 02.06.2025, 12:12 A1: Köln -> Dortmund, zwischen 0.7 km hinter AS Köln-Niehl und 1.5 km vor AK Leverkusen  Langsamer Verkehr Reisezeitverlust: 2 Minuten Durchschnittsgeschwindigkeit: 37 km/h",51.0284837892417,6.9506857185113
"A1","undefined--vi-avl.2025-06-02_12-46-55-000.f_001.de0","51.018639647707396,6.931073189832338,51.018639647707396,6.931073189832338","51.018639647707396,6.931073189832338","WARNING","A1 | Köln-Niehl - Köln-Niehl"," Köln -> Dortmund",NA,"SLOW_TRAFFIC","28","2025-06-02T12:46:55+02:00","Beginn: 02.06.25 um 12:46 Uhr  Angespannte Verkehrslage, seit 02.06.2025, 12:46 A1: Köln -> Dortmund, 1.0 km vor AS Köln-Niehl, aus Richtung Köln-Nord  Langsamer Verkehr Durchschnittsgeschwindigkeit: 28 km/h",51.0186396477074,6.93107318983234
"A1","undefined--vi-avl.2025-06-02_12-34-05-000.f_010.de0","51.660713493015216,7.68269511705917,51.660713493015216,7.68269511705917","51.660713493015216,7.68269511705917","WARNING","A1 | Hamm/Bergkamen - Hamm/Bergkamen"," Münster -> Dortmund",NA,"STATIONARY_TRAFFIC","28","2025-06-02T12:46:55+02:00","Beginn: 02.06.25 um 12:46 Uhr  Angespannte Verkehrslage, seit 02.06.2025, 12:46 A1: Münster -> Dortmund, 0.8 km vor AS Hamm/Bergkamen, aus Richtung Fuchseggen  Im Stillstand Durchschnittsgeschwindigkeit: 28 km/h",51.6607134930152,7.68269511705917
"A1","undefined--vi-avl.2025-06-02_05-12-30-000.f.de0","51.660686552708846,7.682697208569222,51.58230967211102,7.678285437541665","51.660686552708846,7.682697208569222","WARNING","A1 | Fuchseggen - Kamen-Zentrum"," Münster -> Dortmund",14,"STATIONARY_TRAFFIC","28","2025-06-02T05:12:30+02:00","Beginn: 02.06.25 um 05:12 Uhr  Angespannte Verkehrslage, seit 02.06.2025, 05:12 A1: Münster -> Dortmund, zwischen 1.4 km hinter Fuchseggen und 0.9 km vor AS Kamen-Zentrum  Im Stillstand Reisezeitverlust: 14 Minuten Durchschnittsgeschwindigkeit: 28 km/h",51.6606865527088,7.68269720856922
"A1","undefined--vi-hind.2025-06-02_12-24-51-000.f_001.de0","52.202150208780914,7.811264519592069,52.26483091660547,7.924605809220454","52.202150208780914,7.811264519592069","WARNING","A1 | Wechte - Lotte/Osnabrück"," Münster -> Osnabrück",NA,NA,NA,"2025-06-02T12:24:51+02:00","Beginn: 02.06.25 um 12:24 Uhr  Hindernis, seit 02.06.2025, 12:24 A1: Münster -> Osnabrück, zwischen 1.0 km hinter Wechte und 0.4 km vor AK Lotte/Osnabrück  Gefahr durch Gegenstände auf der Fahrbahn",52.2021502087809,7.81126451959207
"A1","undefined--vi-avl.2025-06-02_12-45-13-000.f_003.de0","53.02398693603367,8.842308797017354,53.03232730092311,8.866647899999942","53.02398693603367,8.842308797017354","WARNING","A1 | Krummhörens Kuhlen - Bremen-Hemelingen"," Osnabrück -> Bremen",0,"SLOW_TRAFFIC","64.5","2025-06-02T12:45:13+02:00","Beginn: 02.06.25 um 12:45 Uhr  Angespannte Verkehrslage, seit 02.06.2025, 12:45 A1: Osnabrück -> Bremen, zwischen 1.2 km hinter Krummhörens Kuhlen und 1.5 km vor AS Bremen-Hemelingen  Langsamer Verkehr Reisezeitverlust: 0 Minuten Durchschnittsgeschwindigkeit: 64 km/h",53.0239869360337,8.84230879701735
"A1","undefined--vi-avl.2025-06-02_12-01-07-000.f_004.de0","53.04552379917329,8.993946340709835,53.04552379917329,8.993946340709835","53.04552379917329,8.993946340709835","WARNING","A1 | Bremer Kreuz - Bremer Kreuz"," Hamburg -> Bremen",NA,"STATIONARY_TRAFFIC","23","2025-06-02T12:46:55+02:00","Beginn: 02.06.25 um 12:46 Uhr  Angespannte Verkehrslage, seit 02.06.2025, 12:46 A1: Hamburg -> Bremen, 0.8 km vor AK Bremer Kreuz, aus Richtung Thünen Nord  Im Stillstand Durchschnittsgeschwindigkeit: 23 km/h",53.0455237991733,8.99394634070983
"A1","undefined--vi-avl.2025-06-02_06-21-30-000.f_012.de0","53.04551900176254,8.993933725977405,53.03184767902425,8.865127051627695","53.04551900176254,8.993933725977405","WARNING","A1 | Thünen Nord - Bremen-Arsten"," Hamburg -> Osnabrück",20,"STATIONARY_TRAFFIC","23.200000762939453","2025-06-02T06:21:30+02:00","Beginn: 02.06.25 um 06:21 Uhr  Angespannte Verkehrslage, seit 02.06.2025, 06:21 A1: Hamburg -> Osnabrück, zwischen 1.7 km hinter Thünen Nord und 0.5 km vor AS Bremen-Arsten  Im Stillstand Reisezeitverlust: 20 Minuten Durchschnittsgeschwindigkeit: 23 km/h",53.0455190017625,8.9939337259774
"A1","undefined--vi-avl.2025-06-02_12-46-55-000.f.de0","53.37164498759247,9.821855325656415,53.37231789036979,9.8432013114482","53.37164498759247,9.821855325656415","WARNING","A1 | Rade - Buchholzer Dreieck"," Bremen -> Hamburg",0,"SLOW_TRAFFIC","53.79999923706055","2025-06-02T12:46:55+02:00","Beginn: 02.06.25 um 12:46 Uhr  Angespannte Verkehrslage, seit 02.06.2025, 12:46 A1: Bremen -> Hamburg, zwischen 1.1 km hinter AS Rade und 0.8 km vor AD Buchholzer Dreieck  Langsamer Verkehr Reisezeitverlust: 0 Minuten Durchschnittsgeschwindigkeit: 53 km/h",53.3716449875925,9.82185532565641
"A1","undefined--vi-zus.2025-06-02_09-40-54-000.f.de0","53.49654710612758,10.036269445626406,53.509243804943395,10.059439380954538","53.49654710612758,10.036269445626406","WARNING","A1 | Hamburg-Stillhorn - Hamburg-Südost"," Bremen -> Lübeck",1,"SLOW_TRAFFIC","55.099998474121094","2025-06-02T09:40:54+02:00","Beginn: 02.06.25 um 09:40 Uhr  Zusammengesetzte Verkehrsinformation, seit 02.06.2025, 09:40 A1: Bremen -> Lübeck, zwischen 1.6 km hinter Hamburg-Stillhorn und 1.4 km vor AD Hamburg-Südost  Langsamer Verkehr Reisezeitverlust: 1 Minuten Durchschnittsgeschwindigkeit: 55 km/h",53.4965471061276,10.0362694456264
"A1","undefined--vi-avl.2025-06-02_12-46-55-000.f_005.de0","53.521638251724454,10.125249614181834,53.521638251724454,10.125249614181834","53.521638251724454,10.125249614181834","WARNING","A1 | Tunnel Moorfleet - Tunnel Moorfleet"," Lübeck -> Hamburg",NA,"QUEUING_TRAFFIC","27","2025-06-02T12:46:55+02:00","Beginn: 02.06.25 um 12:46 Uhr  Angespannte Verkehrslage, seit 02.06.2025, 12:46 A1: Lübeck -> Hamburg, 1.9 km vor Tunnel Moorfleet, aus Richtung Hamburg-Billstedt  Stockender Verkehr Durchschnittsgeschwindigkeit: 27 km/h",53.5216382517245,10.1252496141818
"A1","undefined--vi-zus.2025-06-02_06-14-30-000.f.de0","53.521638251724454,10.125249614181834,53.50944327887909,10.057038435332435","53.521638251724454,10.125249614181834","WARNING","A1 | Hamburg-Billstedt - Hamburg-Norderelbe"," Lübeck -> Hamburg",8,"QUEUING_TRAFFIC","27.299999237060547","2025-06-02T06:14:30+02:00","Beginn: 02.06.25 um 06:14 Uhr  Zusammengesetzte Verkehrsinformation, seit 02.06.2025, 06:14 A1: Lübeck -> Hamburg, zwischen 0.8 km hinter AS Hamburg-Billstedt und 1.4 km vor AK Hamburg-Norderelbe  Stockender Verkehr Reisezeitverlust: 8 Minuten Durchschnittsgeschwindigkeit: 27 km/h",53.5216382517245,10.1252496141818
"A1","undefined--vi-avl.2025-06-02_12-46-55-000.f_015.de0","53.99120057781721,10.733351344365621,53.99120057781721,10.733351344365621","53.99120057781721,10.733351344365621","WARNING","A1 | Ratekau - Ratekau"," Fehmarn -> Lübeck",NA,"SLOW_TRAFFIC","28","2025-06-02T12:46:55+02:00","Beginn: 02.06.25 um 12:46 Uhr  Angespannte Verkehrslage, seit 02.06.2025, 12:46 A1: Fehmarn -> Lübeck, 4.9 km vor AS Ratekau, aus Richtung Pansdorf  Langsamer Verkehr Durchschnittsgeschwindigkeit: 28 km/h",53.9912005778172,10.7333513443656
"A1","undefined--vi-avl.2025-06-02_10-45-40-000.f_010.de0","53.99120057781721,10.733351344365621,53.95917795031782,10.742766521389003","53.99120057781721,10.733351344365621","WARNING","A1 | Pansdorf - Ratekau"," Fehmarn -> Lübeck",3,"SLOW_TRAFFIC","36.29999923706055","2025-06-02T10:45:40+02:00","Beginn: 02.06.25 um 10:45 Uhr  Angespannte Verkehrslage, seit 02.06.2025, 10:45 A1: Fehmarn -> Lübeck, zwischen 1.7 km hinter AS Pansdorf und 1.2 km vor AS Ratekau  Langsamer Verkehr Reisezeitverlust: 3 Minuten Durchschnittsgeschwindigkeit: 36 km/h",53.9912005778172,10.7333513443656
"A1","undefined--vi-avl.2025-06-02_12-45-49-000.f_002.de0","53.955519899934366,10.745844021707455,53.94646590627881,10.747176233627464","53.955519899934366,10.745844021707455","WARNING","A1 | Pansdorf - Sereetzerfeld"," Fehmarn -> Lübeck",0,"SLOW_TRAFFIC","50.20000076293945","2025-06-02T12:45:49+02:00","Beginn: 02.06.25 um 12:45 Uhr  Angespannte Verkehrslage, seit 02.06.2025, 12:45 A1: Fehmarn -> Lübeck, zwischen 5.8 km hinter AS Pansdorf und 2.0 km vor Sereetzerfeld  Langsamer Verkehr Reisezeitverlust: 0 Minuten Durchschnittsgeschwindigkeit: 50 km/h",53.9555198999344,10.7458440217075
"A1","undefined--vi-avl.2025-06-02_12-42-35-000.f.de0","54.034988843308206,10.729211115986434,54.04590508410899,10.729594427081398","54.034988843308206,10.729211115986434","WARNING","A1 | Scharbeutz - Eutin"," Lübeck -> Fehmarn",0,"SLOW_TRAFFIC","63","2025-06-02T12:42:35+02:00","Beginn: 02.06.25 um 12:42 Uhr  Angespannte Verkehrslage, seit 02.06.2025, 12:42 A1: Lübeck -> Fehmarn, zwischen AS Scharbeutz und 0.8 km vor AS Eutin  Langsamer Verkehr Reisezeitverlust: 0 Minuten Durchschnittsgeschwindigkeit: 63 km/h",54.0349888433082,10.7292111159864
"A1","undefined--vi-avl.2025-06-02_12-46-55-000.f_017.de0","54.05969072707284,10.743916228618954,54.05969072707284,10.743916228618954","54.05969072707284,10.743916228618954","WARNING","A1 | Eutin - Eutin"," Fehmarn -> Lübeck",NA,"QUEUING_TRAFFIC","23","2025-06-02T12:46:55+02:00","Beginn: 02.06.25 um 12:46 Uhr  Angespannte Verkehrslage, seit 02.06.2025, 12:46 A1: Fehmarn -> Lübeck, 1.1 km vor AS Eutin, aus Richtung Neustädter Bucht  Stockender Verkehr Durchschnittsgeschwindigkeit: 23 km/h",54.0596907270728,10.743916228619
"A1","undefined--vi-avl.2025-06-02_10-25-16-000.f.de0","54.05974899984348,10.744011560836102,54.03955512230249,10.72820120196231","54.05974899984348,10.744011560836102","WARNING","A1 | Neustädter Bucht - Scharbeutz"," Fehmarn -> Lübeck",2,"QUEUING_TRAFFIC","38.79999923706055","2025-06-02T10:25:16+02:00","Beginn: 02.06.25 um 10:25 Uhr  Angespannte Verkehrslage, seit 02.06.2025, 10:25 A1: Fehmarn -> Lübeck, zwischen 1.4 km hinter Neustädter Bucht und 0.6 km vor AS Scharbeutz  Stockender Verkehr Reisezeitverlust: 2 Minuten Durchschnittsgeschwindigkeit: 38 km/h",54.0597489998435,10.7440115608361
"A2","undefined--vi-avl.2025-06-02_05-12-00-000.f_001.de0","51.554982409060166,6.9253104457303145,51.54066361978238,6.885680717743516","51.554982409060166,6.9253104457303145","WARNING","A2 | Bottrop - Schwarze Heide"," Dortmund -> Oberhausen",1,"SLOW_TRAFFIC","49.900001525878906","2025-06-02T05:12:00+02:00","Beginn: 02.06.25 um 05:12 Uhr  Angespannte Verkehrslage, seit 02.06.2025, 05:12 A2: Dortmund -> Oberhausen, zwischen AD Bottrop und 0.1 km vor Schwarze Heide  Langsamer Verkehr Reisezeitverlust: 1 Minuten Durchschnittsgeschwindigkeit: 49 km/h",51.5549824090602,6.92531044573031
"A2","undefined--vi-zus.2025-06-02_11-50-57-000.f_003.de0","52.21601127501517,8.958963172896459,52.22169168383265,9.104890036808378","52.21601127501517,8.958963172896459","WARNING","A2 | Veltheim - Bad Eilsen"," Dortmund -> Hannover",NA,NA,NA,"2025-06-02T11:50:57+02:00","Beginn: 02.06.25 um 11:50 Uhr  Zusammengesetzte Verkehrsinformation, seit 02.06.2025, 11:50 A2: Dortmund -> Hannover, zwischen 0.3 km hinter AS Veltheim und 0.3 km vor AS Bad Eilsen  A2 Dortmund Richtung Hannover zwischen Veltheim und Bad Eilsen Gefahr durch brennendes Fahrzeug auf dem Standstreifen",52.2160112750152,8.95896317289646
