"road","identifier","extent","point","display_type","title","subtitle","delay_minutes","abnormalTrafficType","averageSpeed","startTimestamp","description","latitude","longitude"
"A1","undefined--vi-avl.2025-06-03_09-09-34-000.f_002.de0","50.95127116528147,6.849728945472058,50.92560750093666,6.845023199995824","50.95127116528147,6.849728945472058","WARNING","A1 | Köln-Bocklemünd - Frechen"," Köln -> Euskirchen",1,"SLOW_TRAFFIC","54.400001525878906","2025-06-03T09:09:34+02:00","Beginn: 03.06.25 um 09:09 Uhr  Angespannte Verkehrslage, seit 03.06.2025, 09:09 A1: Köln -> Euskirchen, zwischen 3.0 km hinter AS Köln-Bocklemünd und 0.9 km vor AS Frechen  Langsamer Verkehr Reisezeitverlust: 1 Minuten Durchschnittsgeschwindigkeit: 54 km/h",50.9512711652815,6.84972894547206
"A1","undefined--vi-zus.2025-06-03_06-37-00-000.f_002.de0","51.00678108857065,6.909797147209919,51.03564730299197,6.963763077813827","51.00678108857065,6.909797147209919","WARNING","A1 | Köln-Nord - Leverkusen-West"," Euskirchen -> Dortmund",3,"SLOW_TRAFFIC","42.099998474121094","2025-06-03T06:37:00+02:00","Beginn: 03.06.25 um 06:37 Uhr  Zusammengesetzte Verkehrsinformation, seit 03.06.2025, 06:37 A1: Euskirchen -> Dortmund, zwischen 1.7 km hinter AK Köln-Nord und AK Leverkusen-West  Langsamer Verkehr Reisezeitverlust: 3 Minuten Durchschnittsgeschwindigkeit: 42 km/h",51.0067810885706,6.90979714720992
"A1","undefined--vi-avl.2025-06-03_09-22-13-000.f_016.de0","51.02619198816667,6.946151406426717,51.02619198816667,6.946151406426717","51.02619198816667,6.946151406426717","WARNING","A1 | Köln-Niehl - Köln-Niehl"," Dortmund -> Köln",NA,"QUEUING_TRAFFIC","29","2025-06-03T09:22:13+02:00","Beginn: 03.06.25 um 09:22 Uhr  Angespannte Verkehrslage, seit 03.06.2025, 09:22 A1: Dortmund -> Köln, 0.3 km vor AS Köln-Niehl, aus Richtung Leverkusener Brücke  Stockender Verkehr Durchschnittsgeschwindigkeit: 29 km/h",51.0261919881667,6.94615140642672
"A1","undefined--vi-avl.2025-06-03_08-33-07-000.f_005.de0","51.02532267103843,6.9447679080842635,51.00107540093625,6.900535999996291","51.02532267103843,6.9447679080842635","WARNING","A1 | Leverkusener Brücke - Köln-Nord"," Dortmund -> Euskirchen",5,"QUEUING_TRAFFIC","34.599998474121094","2025-06-03T08:33:07+02:00","Beginn: 03.06.25 um 08:33 Uhr  Angespannte Verkehrslage, seit 03.06.2025, 08:33 A1: Dortmund -> Euskirchen, zwischen 1.5 km hinter Leverkusener Brücke und 0.8 km vor AK Köln-Nord  Stockender Verkehr Reisezeitverlust: 5 Minuten Durchschnittsgeschwindigkeit: 34 km/h",51.0253226710384,6.94476790808426
"A1","undefined--vi-avl.2025-06-03_09-19-14-000.f_016.de0","51.03787510093606,6.968143699996794,51.03744135502202,6.98763695736838","51.03787510093606,6.968143699996794","WARNING","A1 | Leverkusen-West - Leverkusen"," Köln -> Dortmund",0,"SLOW_TRAFFIC","49.20000076293945","2025-06-03T09:19:14+02:00","Beginn: 03.06.25 um 09:19 Uhr  Angespannte Verkehrslage, seit 03.06.2025, 09:19 A1: Köln -> Dortmund, zwischen 0.4 km hinter AK Leverkusen-West und 1.5 km vor AK Leverkusen  Langsamer Verkehr Reisezeitverlust: 0 Minuten Durchschnittsgeschwindigkeit: 49 km/h",51.0378751009361,6.96814369999679
"A1","undefined--vi-avl.2025-06-03_06-40-32-000.f_011.de0","51.04080410093603,7.0042594999970325,51.02990971708905,6.953186791870411","51.04080410093603,7.0042594999970325","WARNING","A1 | Leverkusen - Köln-Niehl"," Dortmund -> Köln",2,"SLOW_TRAFFIC","47","2025-06-03T06:40:32+02:00","Beginn: 03.06.25 um 06:40 Uhr  Angespannte Verkehrslage, seit 03.06.2025, 06:40 A1: Dortmund -> Köln, zwischen 0.2 km hinter AK Leverkusen und 1.0 km vor AS Köln-Niehl  Langsamer Verkehr Reisezeitverlust: 2 Minuten Durchschnittsgeschwindigkeit: 47 km/h",51.040804100936,7.00425949999703
"A1","undefined--vi-avl.2025-06-03_09-19-48-000.f_007.de0","51.59728150093284,7.686199299999291,51.59728150093284,7.686199299999291","51.59728150093284,7.686199299999291","WARNING","A1 | Kamen-Zentrum - Kamen-Zentrum"," Münster -> Dortmund",NA,"STATIONARY_TRAFFIC","14","2025-06-03T09:19:48+02:00","Beginn: 03.06.25 um 09:19 Uhr  Angespannte Verkehrslage, seit 03.06.2025, 09:19 A1: Münster -> Dortmund, 2.7 km vor AS Kamen-Zentrum, aus Richtung Kamener Kreuz  Im Stillstand Durchschnittsgeschwindigkeit: 14 km/h",51.5972815009328,7.68619929999929
"A1","undefined--vi-avl.2025-06-03_07-28-10-000.f_020.de0","53.01806067351948,8.772397957917923,53.03088095013974,8.863227881060169","53.01806067351948,8.772397957917923","WARNING","A1 | Stuhr - Bremen-Hemelingen"," Osnabrück -> Bremen",2,"SLOW_TRAFFIC","69.5999984741211","2025-06-03T07:28:10+02:00","Beginn: 03.06.25 um 07:28 Uhr  Angespannte Verkehrslage, seit 03.06.2025, 07:28 A1: Osnabrück -> Bremen, zwischen 4.9 km hinter AD Stuhr und 1.8 km vor AS Bremen-Hemelingen  Langsamer Verkehr Reisezeitverlust: 2 Minuten Durchschnittsgeschwindigkeit: 69 km/h",53.0180606735195,8.77239795791792
"A1","undefined--vi-avl.2025-06-03_05-47-00-000.f_003.de0","53.04403585691401,8.990008348255047,53.031460453437994,8.864211532227444","53.04403585691401,8.990008348255047","WARNING","A1 | Thünen Nord - Bremen-Arsten"," Hamburg -> Osnabrück",7,"SLOW_TRAFFIC","46.5","2025-06-03T05:47:00+02:00","Beginn: 03.06.25 um 05:47 Uhr  Angespannte Verkehrslage, seit 03.06.2025, 05:47 A1: Hamburg -> Osnabrück, zwischen 2.0 km hinter Thünen Nord und 0.4 km vor AS Bremen-Arsten  Langsamer Verkehr Reisezeitverlust: 7 Minuten Durchschnittsgeschwindigkeit: 46 km/h",53.044035856914,8.99000834825505
"A1","undefined--vi-avl.2025-06-03_09-12-34-000.f_001.de0","53.37146398806694,9.816091889646115,53.37226527481175,9.841565421369879","53.37146398806694,9.816091889646115","WARNING","A1 | Rade - Buchholzer Dreieck"," Bremen -> Hamburg",0,"SLOW_TRAFFIC","59.900001525878906","2025-06-03T09:12:34+02:00","Beginn: 03.06.25 um 09:12 Uhr  Angespannte Verkehrslage, seit 03.06.2025, 09:12 A1: Bremen -> Hamburg, zwischen 0.8 km hinter AS Rade und 0.9 km vor AD Buchholzer Dreieck  Langsamer Verkehr Reisezeitverlust: 0 Minuten Durchschnittsgeschwindigkeit: 59 km/h",53.3714639880669,9.81609188964612
