"road","identifier","extent","point","display_type","title","subtitle","delay_minutes","abnormalTrafficType","averageSpeed","startTimestamp","description","latitude","longitude"
"A1","undefined--vi-avl.2025-05-21_17-56-12-000.f_001.de0","50.85222460559176,6.804246888441106,50.85222460559176,6.804246888441106","50.85222460559176,6.804246888441106","WARNING","A1 | Hürth - Hürth"," Köln -> Euskirchen",NA,"STATIONARY_TRAFFIC","12",2025-05-21,"Beginn: 21.05.25 um 17:59 Uhr  Angespannte Verkehrslage, seit 21.05.2025, 17:59 A1: Köln -> Euskirchen, 0.4 km vor AS Hürth, aus Richtung Ville  Im Stillstand Durchschnittsgeschwindigkeit: 12 km/h",50.8522246055918,6.80424688844111
"A1","undefined--vi-zus.2025-05-21_06-59-24-000.f_005.de0","50.852198020127986,6.804239716954876,50.77958168307031,6.812415713180479","50.852198020127986,6.804239716954876","WARNING","A1 | Ville - Bliesheim"," Köln -> Euskirchen",15,"STATIONARY_TRAFFIC","26.600000381469727",2025-05-21,"Beginn: 21.05.25 um 06:59 Uhr  Zusammengesetzte Verkehrsinformation, seit 21.05.2025, 06:59 A1: Köln -> Euskirchen, zwischen 0.6 km hinter Ville und 1.1 km vor AK Bliesheim  Im Stillstand Reisezeitverlust: 15 Minuten Durchschnittsgeschwindigkeit: 26 km/h",50.852198020128,6.80423971695488
"A1","undefined--vi-avl.2025-05-21_11-50-21-000.f_011.de0","50.986300579133335,6.859214288548371,50.994068402561716,6.881580131788558","50.986300579133335,6.859214288548371","WARNING","A1 | Köln-Bocklemünd - Köln-Nord"," Euskirchen -> Köln",2,"QUEUING_TRAFFIC","33.79999923706055",2025-05-21,"Beginn: 21.05.25 um 11:50 Uhr  Angespannte Verkehrslage, seit 21.05.2025, 11:50 A1: Euskirchen -> Köln, zwischen 1.1 km hinter AS Köln-Bocklemünd und 0.7 km vor AK Köln-Nord  Stockender Verkehr Reisezeitverlust: 2 Minuten Durchschnittsgeschwindigkeit: 33 km/h",50.9863005791333,6.85921428854837
"A1","undefined--vi-avl.2025-05-21_17-50-27-000.f_003.de0","50.98589135937032,6.858210473729136,50.932797220277436,6.848955814456955","50.98589135937032,6.858210473729136","WARNING","A1 | Köln-Nord - Köln-West"," Köln -> Euskirchen",4,"SLOW_TRAFFIC","46.599998474121094",2025-05-21,"Beginn: 21.05.25 um 17:50 Uhr  Angespannte Verkehrslage, seit 21.05.2025, 17:50 A1: Köln -> Euskirchen, zwischen 2.6 km hinter AK Köln-Nord und 0.8 km vor AK Köln-West  Langsamer Verkehr Reisezeitverlust: 4 Minuten Durchschnittsgeschwindigkeit: 46 km/h",50.9858913593703,6.85821047372914
"A1","undefined--vi-avl.2025-05-21_11-50-21-000.f_007.de0","50.99892894917277,6.896288892751548,51.03744998479465,6.987280740686146","50.99892894917277,6.896288892751548","WARNING","A1 | Köln-Nord - Leverkusen"," Euskirchen -> Dortmund",18,"STATIONARY_TRAFFIC","20.100000381469727",2025-05-21,"Beginn: 21.05.25 um 11:50 Uhr  Angespannte Verkehrslage, seit 21.05.2025, 11:50 A1: Euskirchen -> Dortmund, zwischen 0.4 km hinter AK Köln-Nord und 1.5 km vor AK Leverkusen  Im Stillstand Reisezeitverlust: 18 Minuten Durchschnittsgeschwindigkeit: 20 km/h",50.9989289491728,6.89628889275155
"A1","undefined--vi-avl.2025-05-21_13-51-47-000.f_007.de0","50.99890454400196,6.896229071211634,50.99890454400196,6.896229071211634","50.99890454400196,6.896229071211634","WARNING","A1 | Köln-Niehl - Köln-Niehl"," Köln -> Dortmund",NA,"STATIONARY_TRAFFIC","20",2025-05-21,"Beginn: 21.05.25 um 17:59 Uhr  Angespannte Verkehrslage, seit 21.05.2025, 17:59 A1: Köln -> Dortmund, 4.3 km vor AS Köln-Niehl, aus Richtung Köln-Nord  Im Stillstand Durchschnittsgeschwindigkeit: 20 km/h",50.998904544002,6.89622907121163
"A1","undefined--vi-zus.2025-05-21_14-07-48-000.f_003.de0","51.28987413501122,7.257406680459769,51.30120192161437,7.262680300652156","51.28987413501122,7.257406680459769","WARNING","A1 | Wuppertal-Langerfeld - Wuppertal-Nord"," Köln -> Dortmund",0,"SLOW_TRAFFIC","61",2025-05-21,"Beginn: 21.05.25 um 14:07 Uhr  Zusammengesetzte Verkehrsinformation, seit 21.05.2025, 14:07 A1: Köln -> Dortmund, zwischen 0.7 km hinter AS Wuppertal-Langerfeld und 1.6 km vor AK Wuppertal-Nord  Langsamer Verkehr Reisezeitverlust: 0 Minuten Durchschnittsgeschwindigkeit: 61 km/h",51.2898741350112,7.25740668045977
"A1","undefined--vi-avl.2025-05-21_16-29-07-000.f_016.de0","51.349437865330636,7.353754913742836,51.349437865330636,7.353754913742836","51.349437865330636,7.353754913742836","WARNING","A1 | Gevelsberg - Gevelsberg"," Dortmund -> Köln",NA,"STATIONARY_TRAFFIC","9",2025-05-21,"Beginn: 21.05.25 um 17:59 Uhr  Angespannte Verkehrslage, seit 21.05.2025, 17:59 A1: Dortmund -> Köln, 1.0 km vor AS Gevelsberg, aus Richtung Volmarstein  Im Stillstand Durchschnittsgeschwindigkeit: 9 km/h",51.3494378653306,7.35375491374284
"A1","undefined--vi-avl.2025-05-21_16-27-16-000.f_002.de0","51.3493978143993,7.35356442339963,51.300206877692865,7.262251261382932","51.3493978143993,7.35356442339963","WARNING","A1 | Volmarstein - Wuppertal-Langerfeld"," Dortmund -> Köln",18,"STATIONARY_TRAFFIC","22.799999237060547",2025-05-21,"Beginn: 21.05.25 um 16:27 Uhr  Angespannte Verkehrslage, seit 21.05.2025, 16:27 A1: Dortmund -> Köln, zwischen 2.6 km hinter AS Volmarstein und 2.0 km vor AS Wuppertal-Langerfeld  Im Stillstand Reisezeitverlust: 18 Minuten Durchschnittsgeschwindigkeit: 22 km/h",51.3493978143993,7.35356442339963
"A1","undefined--vi-avl.2025-05-21_13-51-47-000.f_004.de0","53.0360922132181,8.97074122651537,53.0360922132181,8.97074122651537","53.0360922132181,8.97074122651537","WARNING","A1 | Uphusen/Bremen-Mahndorf - Uphusen/Bremen-Mahndorf"," Hamburg -> Bremen",NA,"STATIONARY_TRAFFIC","19",2025-05-21,"Beginn: 21.05.25 um 17:59 Uhr  Angespannte Verkehrslage, seit 21.05.2025, 17:59 A1: Hamburg -> Bremen, 0.8 km vor AS Uphusen/Bremen-Mahndorf, aus Richtung Bremer Kreuz  Im Stillstand Durchschnittsgeschwindigkeit: 19 km/h",53.0360922132181,8.97074122651537
