"road","identifier","extent","point","display_type","title","subtitle","delay_minutes","abnormalTrafficType","averageSpeed","startTimestamp","description","latitude","longitude"
"A1","undefined--vi-zus.2025-05-30_10-10-47-000.f_005.de0","50.79548695358982,6.801318840292106,50.78101205373456,6.8113827215890055","50.79548695358982,6.801318840292106","WARNING","A1 | Erftstadt - Bliesheim"," Köln -> Euskirchen",0,"SLOW_TRAFFIC","53.29999923706055","2025-05-30T10:10:47+02:00","Beginn: 30.05.25 um 10:10 Uhr  Zusammengesetzte Verkehrsinformation, seit 30.05.2025, 10:10 A1: Köln -> Euskirchen, zwischen 1.0 km hinter AS Erftstadt und 1.3 km vor AK Bliesheim  Langsamer Verkehr Reisezeitverlust: 0 Minuten Durchschnittsgeschwindigkeit: 53 km/h",50.7954869535898,6.80131884029211
"A1","undefined--vi-zus.2025-05-30_10-19-39-000.f_002.de0","51.01062049252134,6.915283625668996,51.03791957526289,6.981986465302468","51.01062049252134,6.915283625668996","WARNING","A1 | Köln-Nord - Leverkusen"," Euskirchen -> Dortmund",10,"QUEUING_TRAFFIC","23.5","2025-05-30T10:19:39+02:00","Beginn: 30.05.25 um 10:19 Uhr  Zusammengesetzte Verkehrsinformation, seit 30.05.2025, 10:19 A1: Euskirchen -> Dortmund, zwischen 2.3 km hinter AK Köln-Nord und 1.9 km vor AK Leverkusen  Gefahr durch eine ungesicherte Unfallstelle  Stockender Verkehr Reisezeitverlust: 10 Minuten Durchschnittsgeschwindigkeit: 23 km/h",51.0106204925213,6.915283625669
"A1","undefined--vi-avl.2025-05-30_13-21-00-000.f_006.de0","51.01062049252134,6.915283625668996,51.01062049252134,6.915283625668996","51.01062049252134,6.915283625668996","WARNING","A1 | Köln-Niehl - Köln-Niehl"," Köln -> Dortmund",NA,"QUEUING_TRAFFIC","23","2025-05-30T13:45:57+02:00","Beginn: 30.05.25 um 13:45 Uhr  Angespannte Verkehrslage, seit 30.05.2025, 13:45 A1: Köln -> Dortmund, 2.5 km vor AS Köln-Niehl, aus Richtung Köln-Nord  Stockender Verkehr Durchschnittsgeschwindigkeit: 23 km/h",51.0106204925213,6.915283625669
"A1","undefined--vi-hind.2025-05-30_13-45-07-000.f.de0","51.02836601377813,6.950411859382499,51.03668844370176,6.965732774883034","51.02836601377813,6.950411859382499","WARNING","A1 | Köln-Niehl - Leverkusen"," Köln -> Dortmund",NA,NA,NA,"2025-05-30T13:45:07+02:00","Beginn: 30.05.25 um 13:45 Uhr  Hindernis, seit 30.05.2025, 13:45 A1: Köln -> Dortmund, zwischen 0.7 km hinter AS Köln-Niehl und 3.1 km vor AK Leverkusen  Gefahr durch eine ungesicherte Unfallstelle",51.0283660137781,6.9504118593825
"A1","undefined--vi-hind.2025-05-30_13-43-52-000.f.de0","51.03868411671551,6.9755912412847305,51.03751047465845,6.990790137106915","51.03868411671551,6.9755912412847305","WARNING","A1 | Leverkusen-West - Leverkusen"," Köln -> Dortmund",NA,NA,NA,"2025-05-30T13:43:52+02:00","Beginn: 30.05.25 um 13:43 Uhr  Hindernis, seit 30.05.2025, 13:43 A1: Köln -> Dortmund, zwischen 0.9 km hinter AK Leverkusen-West und 1.3 km vor AK Leverkusen  Gefahr durch eine ungesicherte Unfallstelle",51.0386841167155,6.97559124128473
"A1","undefined--vi-avl.2025-05-30_13-33-33-000.f_006.de0","51.03834191473842,6.980187277852548,51.029527753249795,6.952510581293628","51.03834191473842,6.980187277852548","WARNING","A1 | Leverkusen - Köln-Niehl"," Dortmund -> Köln",2,"SLOW_TRAFFIC","35","2025-05-30T13:33:33+02:00","Beginn: 30.05.25 um 13:33 Uhr  Angespannte Verkehrslage, seit 30.05.2025, 13:33 A1: Dortmund -> Köln, zwischen 2.0 km hinter AK Leverkusen und 0.9 km vor AS Köln-Niehl  Langsamer Verkehr Reisezeitverlust: 2 Minuten Durchschnittsgeschwindigkeit: 35 km/h",51.0383419147384,6.98018727785255
"A1","undefined--vi-avl.2025-05-30_13-45-57-000.f.de0","51.32328405378786,7.2937752683926576,51.31918932074556,7.282541508483895","51.32328405378786,7.2937752683926576","WARNING","A1 | Bruchmühle - Wuppertal-Nord"," Dortmund -> Köln",0,"SLOW_TRAFFIC","49","2025-05-30T13:45:57+02:00","Beginn: 30.05.25 um 13:45 Uhr  Angespannte Verkehrslage, seit 30.05.2025, 13:45 A1: Dortmund -> Köln, zwischen 1.1 km hinter Bruchmühle und 1.0 km vor AK Wuppertal-Nord  Langsamer Verkehr Reisezeitverlust: 0 Minuten Durchschnittsgeschwindigkeit: 49 km/h",51.3232840537879,7.29377526839266
"A1","undefined--vi-avl.2025-05-30_12-27-57-000.f_002.de0","51.580981158535074,7.676782290743965,51.53657555934176,7.661199441617492","51.580981158535074,7.676782290743965","WARNING","A1 | Kamener Kreuz - Unna"," Münster -> Dortmund",2,"SLOW_TRAFFIC","53.099998474121094","2025-05-30T12:27:57+02:00","Beginn: 30.05.25 um 12:27 Uhr  Angespannte Verkehrslage, seit 30.05.2025, 12:27 A1: Münster -> Dortmund, zwischen 2.4 km hinter AK Kamener Kreuz und 1.1 km vor AS Unna  Langsamer Verkehr Reisezeitverlust: 2 Minuten Durchschnittsgeschwindigkeit: 53 km/h",51.5809811585351,7.67678229074397
"A1","undefined--vi-hind.2025-05-30_08-23-00-000.f_001.de0","52.75040101853558,8.180491433403569,52.76281827348406,8.187470966618122","52.75040101853558,8.180491433403569","WARNING","A1 | Vechta - Cappeln Hagelage-Ost"," Osnabrück -> Bremen",NA,NA,NA,"2025-05-30T08:23:00+02:00","Beginn: 30.05.25 um 08:23 Uhr  Fahrzeug-Hindernis, seit 30.05.2025, 08:23 A1: Osnabrück -> Bremen, zwischen 2.8 km hinter AS Vechta und 2.3 km vor Cappeln Hagelage-Ost",52.7504010185356,8.18049143340357
"A1","undefined--vi-zus.2025-05-30_08-00-04-000.f.de0","52.772921017786125,8.193323543359663,52.75831951397673,8.184542918463942","52.772921017786125,8.193323543359663","WARNING","A1 | Cappeln Hagelage-Ost - Vechta"," Bremen -> Osnabrück",NA,NA,NA,"2025-05-30T08:00:04+02:00","Beginn: 30.05.25 um 08:00 Uhr  Zusammengesetzte Verkehrsinformation, seit 30.05.2025, 08:00 A1: Bremen -> Osnabrück, zwischen 1.1 km hinter Cappeln Hagelage-Ost und 3.8 km vor AS Vechta  A1 Bremen Richtung Osnabrück zwischen Rastplatz Cappeln Hagelage-West und Vechta Baustelle, Fahrbahn auf einen Fahrstreifen verengt, am 30.05.2025 von 08:00 Uhr bis 18:00 Uhr",52.7729210177861,8.19332354335966
