"road","identifier","extent","point","display_type","title","subtitle","delay_minutes","abnormalTrafficType","averageSpeed","startTimestamp","description","latitude","longitude"
"A1","undefined--vi-zus.2025-05-28_10-05-22-000.f_002.de0","50.82564274265681,6.785656057129072,50.7753199484186,6.81654168243627","50.82564274265681,6.785656057129072","WARNING","A1 | Hürth - Bliesheim"," Köln -> Euskirchen",4,"SLOW_TRAFFIC","44.5",2025-05-28,"Beginn: 28.05.25 um 10:05 Uhr  Zusammengesetzte Verkehrsinformation, seit 28.05.2025, 10:05 A1: Köln -> Euskirchen, zwischen 2.8 km hinter AS Hürth und 0.6 km vor AK Bliesheim  Langsamer Verkehr Reisezeitverlust: 4 Minuten Durchschnittsgeschwindigkeit: 44 km/h",50.8256427426568,6.78565605712907
"A1","undefined--vi-avl.2025-05-28_13-09-56-000.f_003.de0","50.978119581031486,6.85129525120583,50.99520461710909,6.885234130698995","50.978119581031486,6.85129525120583","WARNING","A1 | Köln-Bocklemünd - Köln-Nord"," Euskirchen -> Köln",2,"SLOW_TRAFFIC","50.900001525878906",2025-05-28,"Beginn: 28.05.25 um 13:09 Uhr  Angespannte Verkehrslage, seit 28.05.2025, 13:09 A1: Euskirchen -> Köln, zwischen AS Köln-Bocklemünd und 0.5 km vor AK Köln-Nord  Langsamer Verkehr Reisezeitverlust: 2 Minuten Durchschnittsgeschwindigkeit: 50 km/h",50.9781195810315,6.85129525120583
"A1","undefined--vi-avl.2025-05-28_09-20-10-000.f_020.de0","51.01483988883511,6.922213025721965,51.03744273585875,6.987579962706043","51.01483988883511,6.922213025721965","WARNING","A1 | Köln-Nord - Leverkusen"," Euskirchen -> Dortmund",8,"QUEUING_TRAFFIC","26.700000762939453",2025-05-28,"Beginn: 28.05.25 um 09:20 Uhr  Angespannte Verkehrslage, seit 28.05.2025, 09:20 A1: Euskirchen -> Dortmund, zwischen 3.0 km hinter AK Köln-Nord und 1.5 km vor AK Leverkusen  Stockender Verkehr Reisezeitverlust: 8 Minuten Durchschnittsgeschwindigkeit: 26 km/h",51.0148398888351,6.92221302572197
"A1","undefined--vi-avl.2025-05-28_13-25-46-000.f_018.de0","51.01185592461881,6.91711149586011,51.01185592461881,6.91711149586011","51.01185592461881,6.91711149586011","WARNING","A1 | Köln-Niehl - Köln-Niehl"," Köln -> Dortmund",NA,"QUEUING_TRAFFIC","27",2025-05-28,"Beginn: 28.05.25 um 13:47 Uhr  Angespannte Verkehrslage, seit 28.05.2025, 13:47 A1: Köln -> Dortmund, 2.3 km vor AS Köln-Niehl, aus Richtung Köln-Nord  Stockender Verkehr Durchschnittsgeschwindigkeit: 27 km/h",51.0118559246188,6.91711149586011
"A1","undefined--vi-avl.2025-05-28_13-13-02-000.f_009.de0","51.02857911622844,6.950440110917632,51.02857911622844,6.950440110917632","51.02857911622844,6.950440110917632","WARNING","A1 | Köln-Niehl - Köln-Niehl"," Dortmund -> Köln",NA,"STATIONARY_TRAFFIC","24",2025-05-28,"Beginn: 28.05.25 um 13:43 Uhr  Angespannte Verkehrslage, seit 28.05.2025, 13:43 A1: Dortmund -> Köln, 0.7 km vor AS Köln-Niehl, aus Richtung Leverkusener Brücke  Im Stillstand Durchschnittsgeschwindigkeit: 24 km/h",51.0285791162284,6.95044011091763
"A1","undefined--vi-avl.2025-05-28_09-05-05-000.f_013.de0","51.0277195890468,6.9485391717307605,51.000854912645245,6.900122450988939","51.0277195890468,6.9485391717307605","WARNING","A1 | Leverkusener Brücke - Köln-Nord"," Dortmund -> Euskirchen",8,"STATIONARY_TRAFFIC","24.100000381469727",2025-05-28,"Beginn: 28.05.25 um 09:05 Uhr  Angespannte Verkehrslage, seit 28.05.2025, 09:05 A1: Dortmund -> Euskirchen, zwischen 1.1 km hinter Leverkusener Brücke und 0.8 km vor AK Köln-Nord  Im Stillstand Reisezeitverlust: 8 Minuten Durchschnittsgeschwindigkeit: 24 km/h",51.0277195890468,6.94853917173076
"A1","undefined--vi-avl.2025-05-28_12-52-15-000.f_011.de0","51.065070925170055,7.075001756682791,51.09676140062543,7.140399575411501","51.065070925170055,7.075001756682791","WARNING","A1 | Leverkusen - Wermelskirchen"," Köln -> Dortmund",3,"SLOW_TRAFFIC","60",2025-05-28,"Beginn: 28.05.25 um 12:52 Uhr  Angespannte Verkehrslage, seit 28.05.2025, 12:52 A1: Köln -> Dortmund, zwischen 5.4 km hinter AK Leverkusen und 6.3 km vor AS Wermelskirchen  Langsamer Verkehr Reisezeitverlust: 3 Minuten Durchschnittsgeschwindigkeit: 60 km/h",51.0650709251701,7.07500175668279
"A1","undefined--vi-zus.2025-05-28_13-47-18-000.f.de0","51.11871086980083,7.155709200005898,51.12343939043344,7.171287119721672","51.11871086980083,7.155709200005898","WARNING","A1 | Burscheid - Wermelskirchen"," Köln -> Dortmund",0,"SLOW_TRAFFIC","54.70000076293945",2025-05-28,"Beginn: 28.05.25 um 13:47 Uhr  Zusammengesetzte Verkehrsinformation, seit 28.05.2025, 13:47 A1: Köln -> Dortmund, zwischen 4.3 km hinter AS Burscheid und 2.3 km vor AS Wermelskirchen  Langsamer Verkehr Reisezeitverlust: 0 Minuten Durchschnittsgeschwindigkeit: 54 km/h",51.1187108698008,7.1557092000059
"A1","undefined--vi-avl.2025-05-28_13-41-23-000.f_006.de0","51.10307955460207,7.141482432689103,51.088946425714795,7.134809088536538","51.10307955460207,7.141482432689103","WARNING","A1 | Wermelskirchen - Burscheid"," Dortmund -> Köln",0,"SLOW_TRAFFIC","57",2025-05-28,"Beginn: 28.05.25 um 13:41 Uhr  Angespannte Verkehrslage, seit 28.05.2025, 13:41 A1: Dortmund -> Köln, zwischen 5.5 km hinter AS Wermelskirchen und 0.6 km vor AS Burscheid  Langsamer Verkehr Reisezeitverlust: 0 Minuten Durchschnittsgeschwindigkeit: 57 km/h",51.1030795546021,7.1414824326891
"A1","undefined--vi-hind.2025-05-28_12-56-43-000.f_006.de0","51.13707813590765,7.190126857009675,51.13456455291008,7.189281654375461","51.13707813590765,7.190126857009675","WARNING","A1 | Wermelskirchen - Burscheid"," Dortmund -> Köln",NA,NA,NA,2025-05-28,"Beginn: 28.05.25 um 12:56 Uhr  Hindernis, seit 28.05.2025, 12:56 A1: Dortmund -> Köln, zwischen 0.1 km hinter AS Wermelskirchen und 7.4 km vor AS Burscheid  Gefahr durch Gegenstände auf der Fahrbahn",51.1370781359077,7.19012685700968
"A1","undefined--vi-zus.2025-05-28_09-23-54-000.f_011.de0","51.2490374578491,7.225395654273552,51.30275679104875,7.262954365965742","51.2490374578491,7.225395654273552","WARNING","A1 | Wuppertal-Ronsdorf - Wuppertal-Nord"," Köln -> Dortmund",5,"SLOW_TRAFFIC","43.20000076293945",2025-05-28,"Beginn: 28.05.25 um 09:23 Uhr  Zusammengesetzte Verkehrsinformation, seit 28.05.2025, 09:23 A1: Köln -> Dortmund, zwischen 2.6 km hinter AS Wuppertal-Ronsdorf und 1.4 km vor AK Wuppertal-Nord  Langsamer Verkehr Reisezeitverlust: 5 Minuten Durchschnittsgeschwindigkeit: 43 km/h",51.2490374578491,7.22539565427355
"A1","undefined--vi-avl.2025-05-28_13-15-36-000.f_003.de0","51.40881505032238,7.4927431108355735,51.42118263298609,7.516007636323817","51.40881505032238,7.4927431108355735","WARNING","A1 | Hagen-Nord - Westhofener Kreuz"," Köln -> Dortmund",1,"SLOW_TRAFFIC","49.5",2025-05-28,"Beginn: 28.05.25 um 13:15 Uhr  Angespannte Verkehrslage, seit 28.05.2025, 13:15 A1: Köln -> Dortmund, zwischen 1.5 km hinter AS Hagen-Nord und 1.7 km vor AK Westhofener Kreuz  Langsamer Verkehr Reisezeitverlust: 1 Minuten Durchschnittsgeschwindigkeit: 49 km/h",51.4088150503224,7.49274311083557
"A1","undefined--vi-avl.2025-05-28_11-34-18-000.f_020.de0","51.46018445573627,7.572079390246272,51.542604084585236,7.662760698598686","51.46018445573627,7.572079390246272","WARNING","A1 | Schwerte - Kamen-Zentrum"," Köln -> Münster",11,"QUEUING_TRAFFIC","39.20000076293945",2025-05-28,"Beginn: 28.05.25 um 11:34 Uhr  Angespannte Verkehrslage, seit 28.05.2025, 11:34 A1: Köln -> Münster, zwischen 0.9 km hinter AS Schwerte und 3.7 km vor AS Kamen-Zentrum  Stockender Verkehr Reisezeitverlust: 11 Minuten Durchschnittsgeschwindigkeit: 39 km/h",51.4601844557363,7.57207939024627
"A1","undefined--vi-avl.2025-05-28_13-45-40-000.f_001.de0","51.73784227822924,7.650753862278395,51.76040899526322,7.642911585974102","51.73784227822924,7.650753862278395","WARNING","A1 | Hamm-Bockum/Werne - Im Mersch"," Dortmund -> Münster",1,"SLOW_TRAFFIC","60.599998474121094",2025-05-28,"Beginn: 28.05.25 um 13:45 Uhr  Angespannte Verkehrslage, seit 28.05.2025, 13:45 A1: Dortmund -> Münster, zwischen 4.8 km hinter AS Hamm-Bockum/Werne und 1.5 km vor Im Mersch  Langsamer Verkehr Reisezeitverlust: 1 Minuten Durchschnittsgeschwindigkeit: 60 km/h",51.7378422782292,7.6507538622784
"A1","undefined--vi-hind.2025-05-28_11-29-07-000.f_003.de0","51.9928635868401,7.563893694979088,52.08407660092974,7.64421689999923","51.9928635868401,7.563893694979088","WARNING","A1 | Münster-Nord - Maestruper Brook"," Münster -> Osnabrück",NA,NA,NA,2025-05-28,"Beginn: 28.05.25 um 11:29 Uhr  Fahrzeug-Hindernis, seit 28.05.2025, 11:29 A1: Münster -> Osnabrück, zwischen 0.5 km hinter AS Münster-Nord und 1.3 km vor Maestruper Brook",51.9928635868401,7.56389369497909
"A1","undefined--vi-avl.2025-05-28_13-26-32-000.f_014.de0","52.1227118210039,7.711213172681541,52.14609893308272,7.732012587092054","52.1227118210039,7.711213172681541","WARNING","A1 | Flughafen Münster/Osnabrück - Buddenkuhle"," Münster -> Osnabrück",1,"SLOW_TRAFFIC","65.80000305175781",2025-05-28,"Beginn: 28.05.25 um 13:26 Uhr  Angespannte Verkehrslage, seit 28.05.2025, 13:26 A1: Münster -> Osnabrück, zwischen 1.2 km hinter AS Flughafen Münster/Osnabrück und 3.3 km vor Buddenkuhle  Langsamer Verkehr Reisezeitverlust: 1 Minuten Durchschnittsgeschwindigkeit: 65 km/h",52.1227118210039,7.71121317268154
"A1","undefined--vi-avl.2025-05-28_13-26-32-000.f_012.de0","52.15439925483582,7.739679357347699,52.16952082471705,7.7614477831503805","52.15439925483582,7.739679357347699","WARNING","A1 | Ladbergen - Settel"," Münster -> Osnabrück",1,"SLOW_TRAFFIC","67.5999984741211",2025-05-28,"Beginn: 28.05.25 um 13:26 Uhr  Angespannte Verkehrslage, seit 28.05.2025, 13:26 A1: Münster -> Osnabrück, zwischen 1.1 km hinter AS Ladbergen und 1.8 km vor Settel  Langsamer Verkehr Reisezeitverlust: 1 Minuten Durchschnittsgeschwindigkeit: 67 km/h",52.1543992548358,7.7396793573477
"A1","undefined--vi-zus.2025-05-28_13-16-34-000.f_003.de0","52.211777029887436,7.852249688117213,52.23190370081546,7.8790283455829595","52.211777029887436,7.852249688117213","WARNING","A1 | Bashake - Tecklenburger Land"," Münster -> Osnabrück",8,"STATIONARY_TRAFFIC","17.899999618530273",2025-05-28,"Beginn: 28.05.25 um 13:16 Uhr  Zusammengesetzte Verkehrsinformation, seit 28.05.2025, 13:16 A1: Münster -> Osnabrück, zwischen 1.3 km hinter Bashake und 0.2 km vor Tecklenburger Land  Im Stillstand Reisezeitverlust: 8 Minuten Durchschnittsgeschwindigkeit: 17 km/h  Gefahr durch eine ungesicherte Unfallstelle",52.2117770298874,7.85224968811721
