"road","identifier","extent","point","display_type","title","subtitle","delay_minutes","abnormalTrafficType","averageSpeed","startTimestamp","description","latitude","longitude"
"A1","undefined--vi-avl.2025-06-01_11-51-25-000.f_009.de0","50.7637229847359,6.820310067622152,50.80923349286717,6.79168158089541","50.7637229847359,6.820310067622152","WARNING","A1 | Weilerswist-West - Erfttal"," Euskirchen -> Köln",3,"SLOW_TRAFFIC","50.5","2025-06-01T11:51:25+02:00","Beginn: 01.06.25 um 11:51 Uhr  Angespannte Verkehrslage, seit 01.06.2025, 11:51 A1: Euskirchen -> Köln, zwischen 1.4 km hinter AS Weilerswist-West und 0.9 km vor AD Erfttal  Langsamer Verkehr Reisezeitverlust: 3 Minuten Durchschnittsgeschwindigkeit: 50 km/h",50.7637229847359,6.82031006762215
"A1","undefined--vi-avl.2025-06-01_16-59-58-000.f_003.de0","50.7637229847359,6.820310067622152,50.7637229847359,6.820310067622152","50.7637229847359,6.820310067622152","WARNING","A1 | Bliesheim - Bliesheim"," Euskirchen -> Köln",NA,"SLOW_TRAFFIC","16","2025-06-01T17:02:05+02:00","Beginn: 01.06.25 um 17:02 Uhr  Angespannte Verkehrslage, seit 01.06.2025, 17:02 A1: Euskirchen -> Köln, 0.9 km vor AK Bliesheim, aus Richtung Weilerswist-West  Langsamer Verkehr Durchschnittsgeschwindigkeit: 16 km/h",50.7637229847359,6.82031006762215
"A1","undefined--vi-avl.2025-06-01_10-37-00-000.f_003.de0","51.036184947614025,6.964786853443461,51.037448604104135,6.987337735362134","51.036184947614025,6.964786853443461","WARNING","A1 | Leverkusen-West - Leverkusen"," Köln -> Dortmund",2,"QUEUING_TRAFFIC","29.5","2025-06-01T10:37:00+02:00","Beginn: 01.06.25 um 10:37 Uhr  Angespannte Verkehrslage, seit 01.06.2025, 10:37 A1: Köln -> Dortmund, zwischen AK Leverkusen-West und 1.5 km vor AK Leverkusen  Stockender Verkehr Reisezeitverlust: 2 Minuten Durchschnittsgeschwindigkeit: 29 km/h",51.036184947614,6.96478685344346
"A1","undefined--vi-avl.2025-06-01_16-50-49-000.f_002.de0","51.03621984535492,6.964852089197537,51.03621984535492,6.964852089197537","51.03621984535492,6.964852089197537","WARNING","A1 | Leverkusen - Leverkusen"," Köln -> Dortmund",NA,"QUEUING_TRAFFIC","13","2025-06-01T17:02:05+02:00","Beginn: 01.06.25 um 17:02 Uhr  Angespannte Verkehrslage, seit 01.06.2025, 17:02 A1: Köln -> Dortmund, 3.2 km vor AK Leverkusen, aus Richtung Leverkusen-West  Stockender Verkehr Durchschnittsgeschwindigkeit: 13 km/h",51.0362198453549,6.96485208919754
"A1","undefined--vi-avl.2025-06-01_16-43-17-000.f_002.de0","51.06057090093592,7.06543859999739,51.06057090093592,7.06543859999739","51.06057090093592,7.06543859999739","WARNING","A1 | Leverkusen - Leverkusen"," Dortmund -> Köln",NA,"QUEUING_TRAFFIC","13","2025-06-01T17:02:05+02:00","Beginn: 01.06.25 um 17:02 Uhr  Angespannte Verkehrslage, seit 01.06.2025, 17:02 A1: Dortmund -> Köln, 4.6 km vor AK Leverkusen, aus Richtung Burscheid  Stockender Verkehr Durchschnittsgeschwindigkeit: 13 km/h",51.0605709009359,7.06543859999739
"A1","undefined--vi-avl.2025-06-01_16-59-58-000.f_018.de0","51.067101189348385,7.078769927560575,51.067101189348385,7.078769927560575","51.067101189348385,7.078769927560575","WARNING","A1 | Leverkusen - Leverkusen"," Dortmund -> Köln",NA,"QUEUING_TRAFFIC","26","2025-06-01T17:02:05+02:00","Beginn: 01.06.25 um 17:02 Uhr  Angespannte Verkehrslage, seit 01.06.2025, 17:02 A1: Dortmund -> Köln, 5.8 km vor AK Leverkusen, aus Richtung Burscheid  Stockender Verkehr Durchschnittsgeschwindigkeit: 26 km/h",51.0671011893484,7.07876992756058
"A1","undefined--vi-avl.2025-06-01_15-08-17-000.f.de0","51.06057090093592,7.06543859999739,51.04924707679852,7.033040229696393","51.06057090093592,7.06543859999739","WARNING","A1 | Burscheid - Leverkusen"," Dortmund -> Köln",2,"QUEUING_TRAFFIC","37.400001525878906","2025-06-01T15:08:17+02:00","Beginn: 01.06.25 um 15:08 Uhr  Angespannte Verkehrslage, seit 01.06.2025, 15:08 A1: Dortmund -> Köln, zwischen 5.5 km hinter AS Burscheid und 2.0 km vor AK Leverkusen  Stockender Verkehr Reisezeitverlust: 2 Minuten Durchschnittsgeschwindigkeit: 37 km/h",51.0605709009359,7.06543859999739
"A1","undefined--vi-avl.2025-06-01_15-40-33-000.f_006.de0","51.06722117605206,7.0790545433930685,51.04392040546259,7.012785649876144","51.06722117605206,7.0790545433930685","WARNING","A1 | Burscheid - Leverkusen"," Dortmund -> Köln",5,"QUEUING_TRAFFIC","38.29999923706055","2025-06-01T15:40:33+02:00","Beginn: 01.06.25 um 15:40 Uhr  Angespannte Verkehrslage, seit 01.06.2025, 15:40 A1: Dortmund -> Köln, zwischen 4.3 km hinter AS Burscheid und 0.4 km vor AK Leverkusen  Stockender Verkehr Reisezeitverlust: 5 Minuten Durchschnittsgeschwindigkeit: 38 km/h",51.0672211760521,7.07905454339307
"A1","undefined--vi-avl.2025-06-01_09-26-30-000.f_002.de0","51.60290876418344,7.6875884924771825,51.60290876418344,7.6875884924771825","51.60290876418344,7.6875884924771825","WARNING","A1 | Kamener Kreuz - Kamener Kreuz"," Münster -> Dortmund",NA,"STATIONARY_TRAFFIC","7","2025-06-01T17:02:05+02:00","Beginn: 01.06.25 um 17:02 Uhr  Angespannte Verkehrslage, seit 01.06.2025, 17:02 A1: Münster -> Dortmund, 0.2 km vor AK Kamener Kreuz, aus Richtung Overberger Busch  Im Stillstand Durchschnittsgeschwindigkeit: 7 km/h",51.6029087641834,7.68758849247718
"A1","undefined--vi-avl.2025-06-01_09-24-00-000.f.de0","51.60303840038519,7.687623036718618,51.5823931541997,7.678366341488308","51.60303840038519,7.687623036718618","WARNING","A1 | Overberger Busch - Kamen-Zentrum"," Münster -> Dortmund",12,"STATIONARY_TRAFFIC","10","2025-06-01T09:24:00+02:00","Beginn: 01.06.25 um 09:24 Uhr  Angespannte Verkehrslage, seit 01.06.2025, 09:24 A1: Münster -> Dortmund, zwischen 1.8 km hinter Overberger Busch und 1.0 km vor AS Kamen-Zentrum  Im Stillstand Reisezeitverlust: 12 Minuten Durchschnittsgeschwindigkeit: 10 km/h",51.6030384003852,7.68762303671862
