"road","identifier","extent","point","display_type","title","subtitle","delay_minutes","abnormalTrafficType","averageSpeed","startTimestamp","description","latitude","longitude"
"A1","undefined--vi-hind.2025-06-03_09-40-35-000.f_003.de0","50.93107901518077,6.848431925791105,50.930707726943346,6.848257901457632","50.93107901518077,6.848431925791105","WARNING","A1 | Lövenich - Köln-West"," Köln -> Euskirchen",NA,NA,NA,"2025-06-03T09:40:35+02:00","Beginn: 03.06.25 um 09:40 Uhr  Hindernis, seit 03.06.2025, 09:40 A1: Köln -> Euskirchen, zwischen 0.7 km hinter Lövenich und 0.6 km vor AK Köln-West  Gefahr durch eine ungesicherte Unfallstelle",50.9310790151808,6.8484319257911
"A1","undefined--vi-hind.2025-06-03_09-40-35-000.f.de0","50.937644000936594,6.849202299995861,50.9310530838897,6.848420194238669","50.937644000936594,6.849202299995861","WARNING","A1 | Lövenich - Köln-West"," Köln -> Euskirchen",NA,NA,NA,"2025-06-03T09:40:35+02:00","Beginn: 03.06.25 um 09:40 Uhr  Hindernis, seit 03.06.2025, 09:40 A1: Köln -> Euskirchen, zwischen Lövenich und 0.6 km vor AK Köln-West  Gefahr durch eine ungesicherte Unfallstelle",50.9376440009366,6.84920229999586
"A1","undefined--vi-hind.2025-06-03_09-31-42-000.f_001.de0","50.937644000936594,6.849202299995861,50.930707726943346,6.848257901457632","50.937644000936594,6.849202299995861","WARNING","A1 | Lövenich - Köln-West"," Köln -> Euskirchen",NA,NA,NA,"2025-06-03T09:31:42+02:00","Beginn: 03.06.25 um 09:31 Uhr  Hindernis, seit 03.06.2025, 09:31 A1: Köln -> Euskirchen, zwischen Lövenich und 0.6 km vor AK Köln-West  Gefahr durch eine ungesicherte Unfallstelle",50.9376440009366,6.84920229999586
"A1","undefined--vi-avl.2025-06-03_09-34-05-000.f_011.de0","50.975163452223875,6.8501324600315066,50.975163452223875,6.8501324600315066","50.975163452223875,6.8501324600315066","WARNING","A1 | Köln-Lövenich - Köln-Lövenich"," Köln -> Euskirchen",NA,"STATIONARY_TRAFFIC","14","2025-06-03T09:45:10+02:00","Beginn: 03.06.25 um 09:45 Uhr  Angespannte Verkehrslage, seit 03.06.2025, 09:45 A1: Köln -> Euskirchen, 4.1 km vor AS Köln-Lövenich, aus Richtung Köln-Bocklemünd  Im Stillstand Durchschnittsgeschwindigkeit: 14 km/h",50.9751634522239,6.85013246003151
"A1","undefined--vi-zus.2025-06-03_09-09-34-000.f.de0","50.975163452223875,6.8501324600315066,50.937644000936594,6.849202299995861","50.975163452223875,6.8501324600315066","WARNING","A1 | Köln-Bocklemünd - Köln-West"," Köln -> Euskirchen",15,"STATIONARY_TRAFFIC","14.100000381469727","2025-06-03T09:09:34+02:00","Beginn: 03.06.25 um 09:09 Uhr  Zusammengesetzte Verkehrsinformation, seit 03.06.2025, 09:09 A1: Köln -> Euskirchen, zwischen 0.3 km hinter AS Köln-Bocklemünd und 1.4 km vor AK Köln-West  Im Stillstand Reisezeitverlust: 15 Minuten Durchschnittsgeschwindigkeit: 14 km/h  Gefahr durch eine ungesicherte Unfallstelle",50.9751634522239,6.85013246003151
"A1","undefined--vi-avl.2025-06-03_08-33-07-000.f_005.de0","51.0277195890468,6.9485391717307605,51.00107540093625,6.900535999996291","51.0277195890468,6.9485391717307605","WARNING","A1 | Leverkusener Brücke - Köln-Nord"," Dortmund -> Euskirchen",6,"QUEUING_TRAFFIC","30.899999618530273","2025-06-03T08:33:07+02:00","Beginn: 03.06.25 um 08:33 Uhr  Angespannte Verkehrslage, seit 03.06.2025, 08:33 A1: Dortmund -> Euskirchen, zwischen 1.1 km hinter Leverkusener Brücke und 0.8 km vor AK Köln-Nord  Stockender Verkehr Reisezeitverlust: 6 Minuten Durchschnittsgeschwindigkeit: 30 km/h",51.0277195890468,6.94853917173076
"A1","undefined--vi-avl.2025-06-03_09-25-12-000.f_003.de0","51.503610013096726,7.647515922933911,51.54119564225324,7.662464110349109","51.503610013096726,7.647515922933911","WARNING","A1 | Lichtendorf - Kamen-Zentrum"," Köln -> Münster",9,"STATIONARY_TRAFFIC","21.399999618530273","2025-06-03T09:25:12+02:00","Beginn: 03.06.25 um 09:25 Uhr  Angespannte Verkehrslage, seit 03.06.2025, 09:25 A1: Köln -> Münster, zwischen 5.3 km hinter Lichtendorf und 3.9 km vor AS Kamen-Zentrum  Im Stillstand Reisezeitverlust: 9 Minuten Durchschnittsgeschwindigkeit: 21 km/h",51.5036100130967,7.64751592293391
"A1","undefined--vi-avl.2025-06-03_09-34-05-000.f_007.de0","51.503610013096726,7.647515922933911,51.503610013096726,7.647515922933911","51.503610013096726,7.647515922933911","WARNING","A1 | Dortmund/Unna - Dortmund/Unna"," Dortmund -> Münster",NA,"STATIONARY_TRAFFIC","21","2025-06-03T09:45:10+02:00","Beginn: 03.06.25 um 09:45 Uhr  Angespannte Verkehrslage, seit 03.06.2025, 09:45 A1: Dortmund -> Münster, 2.2 km vor AK Dortmund/Unna, aus Richtung Lichtendorf  Im Stillstand Durchschnittsgeschwindigkeit: 21 km/h",51.5036100130967,7.64751592293391
"A1","undefined--vi-avl.2025-06-03_09-41-07-000.f_002.de0","51.59773252447874,7.686310009652726,51.58841254399387,7.683329212405674","51.59773252447874,7.686310009652726","WARNING","A1 | Kamener Kreuz - Kamen-Zentrum"," Münster -> Dortmund",0,"SLOW_TRAFFIC","60.400001525878906","2025-06-03T09:41:07+02:00","Beginn: 03.06.25 um 09:41 Uhr  Angespannte Verkehrslage, seit 03.06.2025, 09:41 A1: Münster -> Dortmund, zwischen 0.4 km hinter AK Kamener Kreuz und 1.7 km vor AS Kamen-Zentrum  Langsamer Verkehr Reisezeitverlust: 0 Minuten Durchschnittsgeschwindigkeit: 60 km/h",51.5977325244787,7.68631000965273
"A1","undefined--vi-avl.2025-06-03_07-28-10-000.f_020.de0","53.02369371021571,8.817383597874038,53.03097938183675,8.863459418418467","53.02369371021571,8.817383597874038","WARNING","A1 | Bremen/Brinkum - Bremen-Hemelingen"," Osnabrück -> Bremen",1,"SLOW_TRAFFIC","68.0999984741211","2025-06-03T07:28:10+02:00","Beginn: 03.06.25 um 07:28 Uhr  Angespannte Verkehrslage, seit 03.06.2025, 07:28 A1: Osnabrück -> Bremen, zwischen 1.0 km hinter AS Bremen/Brinkum und 1.8 km vor AS Bremen-Hemelingen  Langsamer Verkehr Reisezeitverlust: 1 Minuten Durchschnittsgeschwindigkeit: 68 km/h",53.0236937102157,8.81738359787404
"A1","undefined--vi-avl.2025-06-03_05-47-00-000.f_003.de0","53.04178107500136,8.98403433725577,53.031460453437994,8.864211532227444","53.04178107500136,8.98403433725577","WARNING","A1 | Thünen Nord - Bremen-Arsten"," Hamburg -> Osnabrück",5,"SLOW_TRAFFIC","51.599998474121094","2025-06-03T05:47:00+02:00","Beginn: 03.06.25 um 05:47 Uhr  Angespannte Verkehrslage, seit 03.06.2025, 05:47 A1: Hamburg -> Osnabrück, zwischen 2.4 km hinter Thünen Nord und 0.4 km vor AS Bremen-Arsten  Langsamer Verkehr Reisezeitverlust: 5 Minuten Durchschnittsgeschwindigkeit: 51 km/h",53.0417810750014,8.98403433725577
"A1","undefined--vi-avl.2025-06-03_09-35-44-000.f_018.de0","53.41591333429253,10.030473257019699,53.41591333429253,10.030473257019699","53.41591333429253,10.030473257019699","WARNING","A1 | Hamburg-Harburg - Hamburg-Harburg"," Bremen -> Hamburg",NA,"SLOW_TRAFFIC","27","2025-06-03T09:45:10+02:00","Beginn: 03.06.25 um 09:45 Uhr  Angespannte Verkehrslage, seit 03.06.2025, 09:45 A1: Bremen -> Hamburg, 5.7 km vor AS Hamburg-Harburg, aus Richtung Maschener Kreuz  Langsamer Verkehr Durchschnittsgeschwindigkeit: 27 km/h",53.4159133342925,10.0304732570197
"A1","undefined--vi-hind.2025-06-03_08-47-39-000.f_007.de0","53.50940433013769,10.052243098548736,53.50835479807887,10.071579434472065","53.50940433013769,10.052243098548736","WARNING","A1 | Hamburg-Norderelbe - Hamburg-Südost"," Hamburg -> Lübeck",NA,NA,NA,"2025-06-03T08:47:39+02:00","Beginn: 03.06.25 um 08:47 Uhr  Hindernis, seit 03.06.2025, 08:47 A1: Hamburg -> Lübeck, zwischen 0.9 km hinter AK Hamburg-Norderelbe und 0.6 km vor AD Hamburg-Südost  Gefahr durch Personen auf der Fahrbahn  Gefahr durch eine ungesicherte Unfallstelle",53.5094043301377,10.0522430985487
"A1","undefined--vi-zus.2025-06-03_09-40-35-000.f.de0","53.50752421121324,10.077318181292165,53.50951165939763,10.054215464170532","53.50752421121324,10.077318181292165","WARNING","A1 | Hamburg-Südost - Hamburg-Norderelbe"," Lübeck -> Hamburg",0,"SLOW_TRAFFIC","52.5","2025-06-03T09:40:35+02:00","Beginn: 03.06.25 um 09:40 Uhr  Zusammengesetzte Verkehrsinformation, seit 03.06.2025, 09:40 A1: Lübeck -> Hamburg, zwischen 0.2 km hinter AD Hamburg-Südost und 1.2 km vor AK Hamburg-Norderelbe  Langsamer Verkehr Reisezeitverlust: 0 Minuten Durchschnittsgeschwindigkeit: 52 km/h",53.5075242112132,10.0773181812922
"A1","undefined--vi-hind.2025-06-03_08-09-34-000.f_009.de0","53.52411050091927,10.128972500000573,53.52411050091927,10.128972500000573","53.52411050091927,10.128972500000573","WARNING","A1 | Hamburg-Billstedt - Tunnel Moorfleet"," Lübeck -> Hamburg",NA,NA,NA,"2025-06-03T08:09:34+02:00","Beginn: 03.06.25 um 08:09 Uhr  Fahrzeug-Hindernis, seit 03.06.2025, 08:09 A1: Lübeck -> Hamburg, zwischen 0.4 km hinter AS Hamburg-Billstedt und 2.3 km vor Tunnel Moorfleet",53.5241105009193,10.1289725000006
"A2","undefined--vi-avl.2025-06-03_05-13-00-000.f_003.de0","51.55099937042925,6.9169057503641564,51.53928816844944,6.876708656779266","51.55099937042925,6.9169057503641564","WARNING","A2 | Bottrop - Oberhausen-Königshardt"," Dortmund -> Oberhausen",1,"SLOW_TRAFFIC","51","2025-06-03T05:13:00+02:00","Beginn: 03.06.25 um 05:13 Uhr  Angespannte Verkehrslage, seit 03.06.2025, 05:13 A2: Dortmund -> Oberhausen, zwischen 0.8 km hinter AD Bottrop und 0.5 km vor AS Oberhausen-Königshardt  Langsamer Verkehr Reisezeitverlust: 1 Minuten Durchschnittsgeschwindigkeit: 51 km/h",51.5509993704293,6.91690575036416
"A2","undefined--vi-avl.2025-06-03_09-44-37-000.f.de0","51.55789540470327,6.9986060675189625,51.553658982232,6.971501503127418","51.55789540470327,6.9986060675189625","WARNING","A2 | Allenstein - Gladbeck-Ellinghorst"," Dortmund -> Oberhausen",1,"SLOW_TRAFFIC","51.79999923706055","2025-06-03T09:44:37+02:00","Beginn: 03.06.25 um 09:44 Uhr  Angespannte Verkehrslage, seit 03.06.2025, 09:44 A2: Dortmund -> Oberhausen, zwischen 2.3 km hinter Allenstein und 0.5 km vor AS Gladbeck-Ellinghorst  Langsamer Verkehr Reisezeitverlust: 1 Minuten Durchschnittsgeschwindigkeit: 51 km/h",51.5578954047033,6.99860606751896
"A2","undefined--vi-avl.2025-06-03_08-06-24-000.f_006.de0","51.583655247236685,7.405486501453664,51.576644180090426,7.457420792237405","51.583655247236685,7.405486501453664","WARNING","A2 | Dortmund-Mengede - Dortmund-Nordost"," Oberhausen -> Hannover",4,"QUEUING_TRAFFIC","36","2025-06-03T08:06:24+02:00","Beginn: 03.06.25 um 08:06 Uhr  Angespannte Verkehrslage, seit 03.06.2025, 08:06 A2: Oberhausen -> Hannover, zwischen 0.9 km hinter AS Dortmund-Mengede und 2.6 km vor AS Dortmund-Nordost  Stockender Verkehr Reisezeitverlust: 4 Minuten Durchschnittsgeschwindigkeit: 36 km/h",51.5836552472367,7.40548650145366
"A2","undefined--vi-avl.2025-06-03_09-41-07-000.f_014.de0","52.34009713898694,10.347861003881754,52.338216825365265,10.322854510042934","52.34009713898694,10.347861003881754","WARNING","A2 | Zweidorfer Holz Süd - Peine-Ost"," Braunschweig -> Hannover",1,"SLOW_TRAFFIC","52.900001525878906","2025-06-03T09:41:07+02:00","Beginn: 03.06.25 um 09:41 Uhr  Angespannte Verkehrslage, seit 03.06.2025, 09:41 A2: Braunschweig -> Hannover, zwischen 0.2 km hinter Zweidorfer Holz Süd und 4.2 km vor AS Peine-Ost  Langsamer Verkehr Reisezeitverlust: 1 Minuten Durchschnittsgeschwindigkeit: 52 km/h",52.3400971389869,10.3478610038818
"A2","undefined--vi-zus.2025-06-03_09-43-30-000.f.de0","52.22155320843471,11.051527994936936,52.21675860092889,11.074342300003279","52.22155320843471,11.051527994936936","WARNING","A2 | Waldkater - Marienborn/Helmstedt"," Braunschweig -> Magdeburg",1,"SLOW_TRAFFIC","35.599998474121094","2025-06-03T09:43:30+02:00","Beginn: 03.06.25 um 09:43 Uhr  Zusammengesetzte Verkehrsinformation, seit 03.06.2025, 09:43 A2: Braunschweig -> Magdeburg, zwischen 0.5 km hinter Waldkater und 0.2 km vor AS Marienborn/Helmstedt  Langsamer Verkehr Reisezeitverlust: 1 Minuten Durchschnittsgeschwindigkeit: 35 km/h",52.2215532084347,11.0515279949369
"A2","undefined--vi-avl.2025-06-03_09-44-05-000.f_012.de0","52.219077192628795,11.058156212128985,52.219077192628795,11.058156212128985","52.219077192628795,11.058156212128985","WARNING","A2 | Lappwald Nord - Lappwald Nord"," Braunschweig -> Magdeburg",NA,"SLOW_TRAFFIC","26","2025-06-03T09:44:05+02:00","Beginn: 03.06.25 um 09:44 Uhr  Angespannte Verkehrslage, seit 03.06.2025, 09:44 A2: Braunschweig -> Magdeburg, 0.1 km vor Lappwald Nord, aus Richtung Waldkater  Langsamer Verkehr Durchschnittsgeschwindigkeit: 26 km/h",52.2190771926288,11.058156212129
"A2","undefined--vi-zus.2025-06-03_07-59-24-000.f_005.de0","52.20834294212822,11.160970608193464,52.219636669359275,11.05703470896784","52.20834294212822,11.160970608193464","WARNING","A2 | Lorkberg - Waldkater"," Magdeburg -> Braunschweig",2,"SLOW_TRAFFIC","60.099998474121094","2025-06-03T07:59:24+02:00","Beginn: 03.06.25 um 07:59 Uhr  Zusammengesetzte Verkehrsinformation, seit 03.06.2025, 07:59 A2: Magdeburg -> Braunschweig, zwischen 6.0 km hinter Lorkberg und 0.9 km vor Waldkater  Langsamer Verkehr Reisezeitverlust: 2 Minuten Durchschnittsgeschwindigkeit: 60 km/h",52.2083429421282,11.1609706081935
"A2","undefined--vi-zus.2025-06-03_07-59-24-000.f_011.de0","52.18792473203412,11.345479158021222,52.20161937909673,11.211169442017026","52.18792473203412,11.345479158021222","WARNING","A2 | Bornstedt - Alleringersleben"," Magdeburg -> Braunschweig",10,"QUEUING_TRAFFIC","37.5","2025-06-03T07:59:24+02:00","Beginn: 03.06.25 um 07:59 Uhr  Zusammengesetzte Verkehrsinformation, seit 03.06.2025, 07:59 A2: Magdeburg -> Braunschweig, zwischen 1.2 km hinter AS Bornstedt und 5.4 km vor AS Alleringersleben  Stockender Verkehr Reisezeitverlust: 10 Minuten Durchschnittsgeschwindigkeit: 37 km/h",52.1879247320341,11.3454791580212
"A2","undefined--vi-avl.2025-06-03_09-01-26-000.f_002.de0","52.213140031241245,11.668053078745379,52.19267130234745,11.632393226421495","52.213140031241245,11.668053078745379","WARNING","A2 | Lostau - Magdeburg-Zentrum"," Berliner Ring -> Braunschweig",2,"SLOW_TRAFFIC","50.400001525878906","2025-06-03T09:01:26+02:00","Beginn: 03.06.25 um 09:01 Uhr  Angespannte Verkehrslage, seit 03.06.2025, 09:01 A2: Berliner Ring -> Braunschweig, zwischen 3.6 km hinter AS Lostau und 1.2 km vor AS Magdeburg-Zentrum  Langsamer Verkehr Reisezeitverlust: 2 Minuten Durchschnittsgeschwindigkeit: 50 km/h",52.2131400312412,11.6680530787454
"A3","undefined--vi-zus.2025-06-03_08-04-50-000.f_001.de0","49.53767060589931,11.033412700487656,49.560207915627274,10.977052866981712","49.53767060589931,11.033412700487656","WARNING","A3 | Neunhof - Erlangen-Frauenaurach"," Nürnberg -> Würzburg",20,"STATIONARY_TRAFFIC","12.800000190734863","2025-06-03T08:04:50+02:00","Beginn: 03.06.25 um 08:04 Uhr  Zusammengesetzte Verkehrsinformation, seit 03.06.2025, 08:04 A3: Nürnberg -> Würzburg, zwischen 2.8 km hinter Neunhof und 2.6 km vor AS Erlangen-Frauenaurach  Im Stillstand Reisezeitverlust: 20 Minuten Durchschnittsgeschwindigkeit: 12 km/h",49.5376706058993,11.0334127004877
