"road","identifier","extent","point","display_type","title","subtitle","delay_minutes","abnormalTrafficType","averageSpeed","startTimestamp","description","latitude","longitude"
"A1","undefined--vi-avl.2025-06-01_17-23-11-000.f_016.de0","50.98548740223797,6.85793585730012,50.99345508031486,6.879524380264992","50.98548740223797,6.85793585730012","WARNING","A1 | Köln-Bocklemünd - Köln-Nord"," Euskirchen -> Köln",0,"SLOW_TRAFFIC","59.900001525878906","2025-06-01T17:23:11+02:00","Beginn: 01.06.25 um 17:23 Uhr  Angespannte Verkehrslage, seit 01.06.2025, 17:23 A1: Euskirchen -> Köln, zwischen 1.0 km hinter AS Köln-Bocklemünd und 0.9 km vor AK Köln-Nord  Langsamer Verkehr Reisezeitverlust: 0 Minuten Durchschnittsgeschwindigkeit: 59 km/h",50.985487402238,6.85793585730012
"A1","undefined--vi-avl.2025-06-01_10-37-00-000.f_008.de0","51.01764601350238,6.9285089495553995,51.023424489734545,6.941903664636186","51.01764601350238,6.9285089495553995","WARNING","A1 | Köln-Nord - Köln-Niehl"," Euskirchen -> Dortmund",0,"SLOW_TRAFFIC","47.29999923706055","2025-06-01T10:37:00+02:00","Beginn: 01.06.25 um 10:37 Uhr  Angespannte Verkehrslage, seit 01.06.2025, 10:37 A1: Euskirchen -> Dortmund, zwischen 3.5 km hinter AK Köln-Nord und 0.1 km vor AS Köln-Niehl  Langsamer Verkehr Reisezeitverlust: 0 Minuten Durchschnittsgeschwindigkeit: 47 km/h",51.0176460135024,6.9285089495554
"A1","undefined--vi-avl.2025-06-01_17-53-58-000.f.de0","51.01769782816011,6.928642488031257,51.01769782816011,6.928642488031257","51.01769782816011,6.928642488031257","WARNING","A1 | Köln-Niehl - Köln-Niehl"," Köln -> Dortmund",NA,"SLOW_TRAFFIC","29","2025-06-01T18:00:24+02:00","Beginn: 01.06.25 um 18:00 Uhr  Angespannte Verkehrslage, seit 01.06.2025, 18:00 A1: Köln -> Dortmund, 1.2 km vor AS Köln-Niehl, aus Richtung Köln-Nord  Langsamer Verkehr Durchschnittsgeschwindigkeit: 29 km/h",51.0176978281601,6.92864248803126
"A1","undefined--vi-avl.2025-06-01_10-37-00-000.f_003.de0","51.036089194647104,6.964606687405679,51.03744308106357,6.987565714040063","51.036089194647104,6.964606687405679","WARNING","A1 | Leverkusen-West - Leverkusen"," Köln -> Dortmund",2,"SLOW_TRAFFIC","30.600000381469727","2025-06-01T10:37:00+02:00","Beginn: 01.06.25 um 10:37 Uhr  Angespannte Verkehrslage, seit 01.06.2025, 10:37 A1: Köln -> Dortmund, zwischen AK Leverkusen-West und 1.5 km vor AK Leverkusen  Langsamer Verkehr Reisezeitverlust: 2 Minuten Durchschnittsgeschwindigkeit: 30 km/h",51.0360891946471,6.96460668740568
"A1","undefined--vi-avl.2025-06-01_18-00-24-000.f_005.de0","51.04567468573343,7.017962421594991,51.04567468573343,7.017962421594991","51.04567468573343,7.017962421594991","WARNING","A1 | Leverkusen - Leverkusen"," Dortmund -> Köln",NA,"QUEUING_TRAFFIC","19","2025-06-01T18:00:24+02:00","Beginn: 01.06.25 um 18:00 Uhr  Angespannte Verkehrslage, seit 01.06.2025, 18:00 A1: Dortmund -> Köln, 0.9 km vor AK Leverkusen, aus Richtung Burscheid  Stockender Verkehr Durchschnittsgeschwindigkeit: 19 km/h",51.0456746857334,7.01796242159499
"A1","undefined--vi-avl.2025-06-01_17-50-06-000.f.de0","51.03607761416939,6.9645848723689125,51.03607761416939,6.9645848723689125","51.03607761416939,6.9645848723689125","WARNING","A1 | Leverkusen - Leverkusen"," Köln -> Dortmund",NA,"SLOW_TRAFFIC","16","2025-06-01T18:00:24+02:00","Beginn: 01.06.25 um 18:00 Uhr  Angespannte Verkehrslage, seit 01.06.2025, 18:00 A1: Köln -> Dortmund, 3.2 km vor AK Leverkusen, aus Richtung Leverkusen-West  Langsamer Verkehr Durchschnittsgeschwindigkeit: 16 km/h",51.0360776141694,6.96458487236891
"A1","undefined--vi-avl.2025-06-01_15-08-17-000.f.de0","51.06057090093592,7.06543859999739,51.04924707679852,7.033040229696393","51.06057090093592,7.06543859999739","WARNING","A1 | Burscheid - Leverkusen"," Dortmund -> Köln",1,"SLOW_TRAFFIC","61.20000076293945","2025-06-01T15:08:17+02:00","Beginn: 01.06.25 um 15:08 Uhr  Angespannte Verkehrslage, seit 01.06.2025, 15:08 A1: Dortmund -> Köln, zwischen 5.5 km hinter AS Burscheid und 2.0 km vor AK Leverkusen  Langsamer Verkehr Reisezeitverlust: 1 Minuten Durchschnittsgeschwindigkeit: 61 km/h",51.0605709009359,7.06543859999739
"A1","undefined--vi-avl.2025-06-01_17-58-38-000.f.de0","51.04567468573343,7.017962421594991,51.04225957225498,7.00814931840705","51.04567468573343,7.017962421594991","WARNING","A1 | Burscheid - Leverkusen"," Dortmund -> Köln",0,"QUEUING_TRAFFIC","35.5","2025-06-01T17:58:38+02:00","Beginn: 01.06.25 um 17:58 Uhr  Angespannte Verkehrslage, seit 01.06.2025, 17:58 A1: Dortmund -> Köln, zwischen 9.2 km hinter AS Burscheid und 0.1 km vor AK Leverkusen  Stockender Verkehr Reisezeitverlust: 0 Minuten Durchschnittsgeschwindigkeit: 35 km/h",51.0456746857334,7.01796242159499
"A1","undefined--vi-avl.2025-06-01_09-26-30-000.f_002.de0","51.609014790071946,7.689127481092079,51.609014790071946,7.689127481092079","51.609014790071946,7.689127481092079","WARNING","A1 | Kamener Kreuz - Kamener Kreuz"," Münster -> Dortmund",NA,"STATIONARY_TRAFFIC","13","2025-06-01T18:00:24+02:00","Beginn: 01.06.25 um 18:00 Uhr  Angespannte Verkehrslage, seit 01.06.2025, 18:00 A1: Münster -> Dortmund, 0.9 km vor AK Kamener Kreuz, aus Richtung Overberger Busch  Im Stillstand Durchschnittsgeschwindigkeit: 13 km/h",51.6090147900719,7.68912748109208
"A1","undefined--vi-avl.2025-06-01_09-24-00-000.f.de0","51.60907704845844,7.68914225787439,51.582400893592066,7.67837368552128","51.60907704845844,7.68914225787439","WARNING","A1 | Overberger Busch - Kamen-Zentrum"," Münster -> Dortmund",12,"STATIONARY_TRAFFIC","13.100000381469727","2025-06-01T09:24:00+02:00","Beginn: 01.06.25 um 09:24 Uhr  Angespannte Verkehrslage, seit 01.06.2025, 09:24 A1: Münster -> Dortmund, zwischen 1.2 km hinter Overberger Busch und 1.0 km vor AS Kamen-Zentrum  Im Stillstand Reisezeitverlust: 12 Minuten Durchschnittsgeschwindigkeit: 13 km/h",51.6090770484584,7.68914225787439
