"road","identifier","extent","point","display_type","title","subtitle","delay_minutes","abnormalTrafficType","averageSpeed","startTimestamp","description","latitude","longitude"
"A1","undefined--vi-avl.2025-05-28_09-03-07-000.f_010.de0","50.77422942283234,6.8179001457896105,50.77422942283234,6.8179001457896105","50.77422942283234,6.8179001457896105","WARNING","A1 | Bliesheim - Bliesheim"," Köln -> Euskirchen",NA,"STATIONARY_TRAFFIC","19",2025-05-28,"Beginn: 28.05.25 um 09:32 Uhr  Angespannte Verkehrslage, seit 28.05.2025, 09:32 A1: Köln -> Euskirchen, 0.4 km vor AK Bliesheim, aus Richtung Erftstadt  Im Stillstand Durchschnittsgeschwindigkeit: 19 km/h",50.7742294228323,6.81790014578961
"A1","undefined--vi-zus.2025-05-28_09-15-51-000.f_002.de0","50.79960563573423,6.798469767860273,50.772920763079235,6.819410506355581","50.79960563573423,6.798469767860273","WARNING","A1 | Erftstadt - Bliesheim"," Köln -> Euskirchen",1,"SLOW_TRAFFIC","60.70000076293945",2025-05-28,"Beginn: 28.05.25 um 09:15 Uhr  Zusammengesetzte Verkehrsinformation, seit 28.05.2025, 09:15 A1: Köln -> Euskirchen, zwischen 0.5 km hinter AS Erftstadt und 0.2 km vor AK Bliesheim  Langsamer Verkehr Reisezeitverlust: 1 Minuten Durchschnittsgeschwindigkeit: 60 km/h",50.7996056357342,6.79846976786027
"A1","undefined--vi-avl.2025-05-28_08-24-26-000.f_005.de0","50.94428095393481,6.849448655166739,50.9310530838897,6.848420194238669","50.94428095393481,6.849448655166739","WARNING","A1 | Köln-Bocklemünd - Köln-West"," Köln -> Euskirchen",1,"SLOW_TRAFFIC","42.20000076293945",2025-05-28,"Beginn: 28.05.25 um 08:24 Uhr  Angespannte Verkehrslage, seit 28.05.2025, 08:24 A1: Köln -> Euskirchen, zwischen 3.8 km hinter AS Köln-Bocklemünd und 0.6 km vor AK Köln-West  Langsamer Verkehr Reisezeitverlust: 1 Minuten Durchschnittsgeschwindigkeit: 42 km/h",50.9442809539348,6.84944865516674
"A1","undefined--vi-avl.2025-05-28_09-20-10-000.f_019.de0","50.987816151441656,6.861766320776591,50.987816151441656,6.861766320776591","50.987816151441656,6.861766320776591","WARNING","A1 | Köln-Bocklemünd - Köln-Bocklemünd"," Köln -> Euskirchen",NA,"QUEUING_TRAFFIC","22",2025-05-28,"Beginn: 28.05.25 um 09:32 Uhr  Angespannte Verkehrslage, seit 28.05.2025, 09:32 A1: Köln -> Euskirchen, 1.4 km vor AS Köln-Bocklemünd, aus Richtung Köln-Nord  Stockender Verkehr Durchschnittsgeschwindigkeit: 22 km/h",50.9878161514417,6.86176632077659
"A1","undefined--vi-avl.2025-05-28_09-20-10-000.f_020.de0","51.01587665458618,6.924357388674024,51.03746852887837,6.989980150013996","51.01587665458618,6.924357388674024","WARNING","A1 | Köln-Nord - Leverkusen"," Euskirchen -> Dortmund",4,"SLOW_TRAFFIC","41.900001525878906",2025-05-28,"Beginn: 28.05.25 um 09:20 Uhr  Angespannte Verkehrslage, seit 28.05.2025, 09:20 A1: Euskirchen -> Dortmund, zwischen 3.2 km hinter AK Köln-Nord und 1.3 km vor AK Leverkusen  Langsamer Verkehr Reisezeitverlust: 4 Minuten Durchschnittsgeschwindigkeit: 41 km/h",51.0158766545862,6.92435738867402
"A1","undefined--vi-avl.2025-05-28_09-28-22-000.f_014.de0","51.022813269467726,6.940225083020419,51.022813269467726,6.940225083020419","51.022813269467726,6.940225083020419","WARNING","A1 | Köln-Nord - Köln-Nord"," Köln -> Euskirchen",NA,"QUEUING_TRAFFIC","16",2025-05-28,"Beginn: 28.05.25 um 09:32 Uhr  Angespannte Verkehrslage, seit 28.05.2025, 09:32 A1: Köln -> Euskirchen, 4.5 km vor AK Köln-Nord, aus Richtung Köln-Niehl  Stockender Verkehr Durchschnittsgeschwindigkeit: 16 km/h",51.0228132694677,6.94022508302042
"A1","undefined--vi-avl.2025-05-28_08-24-26-000.f_006.de0","50.98779452632282,6.861720799920798,50.95694967902732,6.850375250849249","50.98779452632282,6.861720799920798","WARNING","A1 | Köln-Nord - Köln-Lövenich"," Köln -> Euskirchen",4,"QUEUING_TRAFFIC","36.400001525878906",2025-05-28,"Beginn: 28.05.25 um 08:24 Uhr  Angespannte Verkehrslage, seit 28.05.2025, 08:24 A1: Köln -> Euskirchen, zwischen 2.3 km hinter AK Köln-Nord und 2.1 km vor AS Köln-Lövenich  Stockender Verkehr Reisezeitverlust: 4 Minuten Durchschnittsgeschwindigkeit: 36 km/h",50.9877945263228,6.8617207999208
"A1","undefined--vi-avl.2025-05-28_09-05-05-000.f_013.de0","51.02285851037753,6.940313732304122,51.00107540093625,6.900535999996291","51.02285851037753,6.940313732304122","WARNING","A1 | Köln-Niehl - Köln-Nord"," Dortmund -> Euskirchen",5,"QUEUING_TRAFFIC","31.100000381469727",2025-05-28,"Beginn: 28.05.25 um 09:05 Uhr  Angespannte Verkehrslage, seit 28.05.2025, 09:05 A1: Dortmund -> Euskirchen, zwischen 0.2 km hinter AS Köln-Niehl und 0.8 km vor AK Köln-Nord  Stockender Verkehr Reisezeitverlust: 5 Minuten Durchschnittsgeschwindigkeit: 31 km/h",51.0228585103775,6.94031373230412
"A1","undefined--vi-avl.2025-05-28_09-32-04-000.f_008.de0","51.01587665458618,6.924357388674024,51.01587665458618,6.924357388674024","51.01587665458618,6.924357388674024","WARNING","A1 | Köln-Niehl - Köln-Niehl"," Köln -> Dortmund",NA,"SLOW_TRAFFIC","28",2025-05-28,"Beginn: 28.05.25 um 09:32 Uhr  Angespannte Verkehrslage, seit 28.05.2025, 09:32 A1: Köln -> Dortmund, 1.6 km vor AS Köln-Niehl, aus Richtung Köln-Nord  Langsamer Verkehr Durchschnittsgeschwindigkeit: 28 km/h",51.0158766545862,6.92435738867402
"A1","undefined--vi-zus.2025-05-28_09-23-54-000.f_004.de0","51.28250779958057,7.258435032899984,51.2973079995915,7.261978265564661","51.28250779958057,7.258435032899984","WARNING","A1 | Kucksiepen - Wuppertal-Nord"," Köln -> Dortmund",0,"SLOW_TRAFFIC","58.400001525878906",2025-05-28,"Beginn: 28.05.25 um 09:23 Uhr  Zusammengesetzte Verkehrsinformation, seit 28.05.2025, 09:23 A1: Köln -> Dortmund, zwischen 2.1 km hinter Kucksiepen und 2.0 km vor AK Wuppertal-Nord  Langsamer Verkehr Reisezeitverlust: 0 Minuten Durchschnittsgeschwindigkeit: 58 km/h",51.2825077995806,7.25843503289998
