"road","identifier","extent","point","display_type","title","subtitle","delay_minutes","abnormalTrafficType","averageSpeed","startTimestamp","description","latitude","longitude"
"A1","undefined--vi-avl.2025-05-28_15-50-59-000.f_020.de0","50.47933476479465,6.685561008690197,50.47933476479465,6.685561008690197","50.47933476479465,6.685561008690197","WARNING","A1 | Blankenheim - Blankenheim"," Euskirchen -> Blankenheim",NA,"STATIONARY_TRAFFIC","10",2025-05-28,"Beginn: 28.05.25 um 17:21 Uhr  Angespannte Verkehrslage, seit 28.05.2025, 17:21 A1: Euskirchen -> Blankenheim, 1.8 km vor AS Blankenheim, aus Richtung Engelgau  Im Stillstand Durchschnittsgeschwindigkeit: 10 km/h",50.4793347647947,6.6855610086902
"A1","undefined--vi-avl.2025-05-28_14-00-30-000.f_002.de0","50.77186866248531,6.821946959719024,50.80923349286717,6.79168158089541","50.77186866248531,6.821946959719024","WARNING","A1 | Bliesheim - Erfttal"," Euskirchen -> Köln",3,"SLOW_TRAFFIC","46.400001525878906",2025-05-28,"Beginn: 28.05.25 um 14:00 Uhr  Angespannte Verkehrslage, seit 28.05.2025, 14:00 A1: Euskirchen -> Köln, zwischen AK Bliesheim und 0.9 km vor AD Erfttal  Langsamer Verkehr Reisezeitverlust: 3 Minuten Durchschnittsgeschwindigkeit: 46 km/h",50.7718686624853,6.82194695971902
"A1","undefined--vi-avl.2025-05-28_16-23-07-000.f_044.de0","50.86626737035837,6.804560465779864,50.86626737035837,6.804560465779864","50.86626737035837,6.804560465779864","WARNING","A1 | Ville - Ville"," Köln -> Euskirchen",NA,"STATIONARY_TRAFFIC","24",2025-05-28,"Beginn: 28.05.25 um 17:21 Uhr  Angespannte Verkehrslage, seit 28.05.2025, 17:21 A1: Köln -> Euskirchen, 0.9 km vor Ville, aus Richtung Gleuel  Im Stillstand Durchschnittsgeschwindigkeit: 24 km/h",50.8662673703584,6.80456046577986
"A1","undefined--vi-zus.2025-05-28_14-56-27-000.f_001.de0","50.8663904952489,6.8045192209274,50.77938071099077,6.812574366280588","50.8663904952489,6.8045192209274","WARNING","A1 | Gleuel - Bliesheim"," Köln -> Euskirchen",20,"STATIONARY_TRAFFIC","24.200000762939453",2025-05-28,"Beginn: 28.05.25 um 14:56 Uhr  Zusammengesetzte Verkehrsinformation, seit 28.05.2025, 14:56 A1: Köln -> Euskirchen, zwischen 2.9 km hinter AS Gleuel und 1.1 km vor AK Bliesheim  Im Stillstand Reisezeitverlust: 20 Minuten Durchschnittsgeschwindigkeit: 24 km/h",50.8663904952489,6.8045192209274
"A1","undefined--vi-avl.2025-05-28_09-20-10-000.f_024.de0","50.97713688544824,6.850906712632718,51.037605597671046,6.9845617572499075","50.97713688544824,6.850906712632718","WARNING","A1 | Köln-Lövenich - Leverkusen"," Euskirchen -> Dortmund",34,"STATIONARY_TRAFFIC","17.399999618530273",2025-05-28,"Beginn: 28.05.25 um 09:20 Uhr  Angespannte Verkehrslage, seit 28.05.2025, 09:20 A1: Euskirchen -> Dortmund, zwischen 4.4 km hinter AS Köln-Lövenich und 1.7 km vor AK Leverkusen  Im Stillstand Reisezeitverlust: 34 Minuten Durchschnittsgeschwindigkeit: 17 km/h",50.9771368854482,6.85090671263272
"A1","undefined--vi-avl.2025-05-28_16-18-48-000.f_003.de0","50.94267175342802,6.8494354905755195,50.896762067361564,6.831488082271215","50.94267175342802,6.8494354905755195","WARNING","A1 | Köln-Bocklemünd - Gleuel"," Köln -> Euskirchen",6,"QUEUING_TRAFFIC","37.29999923706055",2025-05-28,"Beginn: 28.05.25 um 16:18 Uhr  Angespannte Verkehrslage, seit 28.05.2025, 16:18 A1: Köln -> Euskirchen, zwischen 3.9 km hinter AS Köln-Bocklemünd und 1.4 km vor AS Gleuel  Stockender Verkehr Reisezeitverlust: 6 Minuten Durchschnittsgeschwindigkeit: 37 km/h",50.942671753428,6.84943549057552
"A1","undefined--vi-avl.2025-05-28_13-25-46-000.f_018.de0","50.97713688544824,6.850906712632718,50.97713688544824,6.850906712632718","50.97713688544824,6.850906712632718","WARNING","A1 | Köln-Bocklemünd - Köln-Bocklemünd"," Euskirchen -> Köln",NA,"STATIONARY_TRAFFIC","15",2025-05-28,"Beginn: 28.05.25 um 17:21 Uhr  Angespannte Verkehrslage, seit 28.05.2025, 17:21 A1: Euskirchen -> Köln, 0.1 km vor AS Köln-Bocklemünd, aus Richtung Köln-Lövenich  Im Stillstand Durchschnittsgeschwindigkeit: 15 km/h",50.9771368854482,6.85090671263272
"A1","undefined--vi-avl.2025-05-28_17-21-24-000.f_009.de0","51.02724530000737,6.947827831470089,51.02724530000737,6.947827831470089","51.02724530000737,6.947827831470089","WARNING","A1 | Köln-Niehl - Köln-Niehl"," Dortmund -> Köln",NA,"QUEUING_TRAFFIC","25",2025-05-28,"Beginn: 28.05.25 um 17:21 Uhr  Angespannte Verkehrslage, seit 28.05.2025, 17:21 A1: Dortmund -> Köln, 0.5 km vor AS Köln-Niehl, aus Richtung Leverkusener Brücke  Stockender Verkehr Durchschnittsgeschwindigkeit: 25 km/h",51.0272453000074,6.94782783147009
"A1","undefined--vi-hind.2025-05-28_17-12-00-000.f_004.de0","51.045698605783144,7.0188910040006895,51.08467950093578,7.1321552999977404","51.045698605783144,7.0188910040006895","WARNING","A1 | Leverkusen - Wermelskirchen"," Köln -> Dortmund",NA,NA,NA,2025-05-28,"Beginn: 28.05.25 um 17:12 Uhr  Fahrzeug-Hindernis, seit 28.05.2025, 17:12 A1: Köln -> Dortmund, zwischen 0.9 km hinter AK Leverkusen und 7.7 km vor AS Wermelskirchen Gefahr durch ein defektes Fahrzeug auf der Fahrbahn",51.0456986057831,7.01889100400069
"A1","undefined--vi-zus.2025-05-28_17-18-18-000.f_001.de0","51.1160686437602,7.151209157430197,51.12343939043344,7.171287119721672","51.1160686437602,7.151209157430197","WARNING","A1 | Burscheid - Wermelskirchen"," Köln -> Dortmund",0,"SLOW_TRAFFIC","50.900001525878906",2025-05-28,"Beginn: 28.05.25 um 17:18 Uhr  Zusammengesetzte Verkehrsinformation, seit 28.05.2025, 17:18 A1: Köln -> Dortmund, zwischen 3.9 km hinter AS Burscheid und 2.3 km vor AS Wermelskirchen  Langsamer Verkehr Reisezeitverlust: 0 Minuten Durchschnittsgeschwindigkeit: 50 km/h",51.1160686437602,7.1512091574302
