"road","identifier","extent","point","display_type","title","subtitle","delay_minutes","abnormalTrafficType","averageSpeed","startTimestamp","description","latitude","longitude"
"A2","undefined--vi-zus.2025-05-29_21-35-30-000.f_001.de0","52.38128901313003,10.024257903601214,52.3635001009279,10.117957900000519","52.38128901313003,10.024257903601214","WARNING","A2 | Lehrte-Ost - Hämelerwald"," Hannover -> Braunschweig",NA,NA,NA,"2025-05-29T21:35:30+02:00","Beginn: 29.05.25 um 21:35 Uhr  Zusammengesetzte Verkehrsinformation, seit 29.05.2025, 21:35 A2: Hannover -> Braunschweig, zwischen 0.6 km hinter AS Lehrte-Ost und 0.2 km vor AS Hämelerwald  A2 Hannover Richtung Braunschweig zwischen Lehrte-Ost und Hämelerwald Gefahr durch brennendes Fahrzeug auf dem Standstreifen, fahren Sie bitte besonders vorsichtig",52.38128901313,10.0242579036012
"A3","undefined--vi-avl.2025-05-29_22-08-30-000.f_001.de0","48.5147471770198,13.394123827878763,48.52992934244116,13.399837027038068","48.5147471770198,13.394123827878763","WARNING","A3 | Rottal-Ost - Passau-Süd"," Linz -> Passau",0,"SLOW_TRAFFIC","67","2025-05-29T22:08:30+02:00","Beginn: 29.05.25 um 22:08 Uhr  Angespannte Verkehrslage, seit 29.05.2025, 22:08 A3: Linz -> Passau, zwischen 6.5 km hinter Rottal-Ost und 0.7 km vor AS Passau-Süd  Langsamer Verkehr Reisezeitverlust: 0 Minuten Durchschnittsgeschwindigkeit: 67 km/h",48.5147471770198,13.3941238278788
"A3","undefined--vi-hind.2025-05-29_17-13-30-000.f_012.de0","48.95975745882461,12.54261835332217,48.994400461067094,12.412006976713032","48.95975745882461,12.54261835332217","WARNING","A3 | Straubing - Wörth an der Donau-Ost"," Passau -> Nürnberg",NA,NA,NA,"2025-05-29T17:13:30+02:00","Beginn: 29.05.25 um 17:13 Uhr  Fahrzeug-Hindernis, seit 29.05.2025, 17:13 A3: Passau -> Nürnberg, zwischen 6.3 km hinter AS Straubing und 0.2 km vor AS Wörth an der Donau-Ost Gefahr durch ein defektes Fahrzeug auf der Fahrbahn",48.9597574588246,12.5426183533222
"A3","undefined--vi-hind.2025-05-29_21-32-30-000.f_005.de0","50.066801405247375,8.767395885344595,50.06685494658529,8.768103615294851","50.066801405247375,8.767395885344595","WARNING","A3 | Hainbach - Obertshausen"," Frankfurt -> Würzburg",NA,NA,NA,"2025-05-29T21:32:30+02:00","Beginn: 29.05.25 um 21:32 Uhr  Fahrzeug-Hindernis, seit 29.05.2025, 21:32 A3: Frankfurt -> Würzburg, zwischen 0.2 km hinter Hainbach und 4.2 km vor AS Obertshausen Gefahr durch ein defektes Fahrzeug auf der Fahrbahn",50.0668014052474,8.76739588534459
"A3","undefined--vi-hind.2025-05-29_21-53-00-000.f.de0","51.887838785281986,6.176794958388815,51.887838785281986,6.176794958388815","51.887838785281986,6.176794958388815","WARNING","A3 | Elten - Knauheide"," Oberhausen -> Arnheim",NA,NA,NA,"2025-05-29T21:53:00+02:00","Beginn: 29.05.25 um 21:53 Uhr  Fahrzeug-Hindernis, seit 29.05.2025, 21:53 A3: Oberhausen -> Arnheim, zwischen 0.4 km hinter AS Elten und 1.1 km vor Knauheide Gefahr durch ein defektes Fahrzeug auf der Fahrbahn",51.887838785282,6.17679495838881
"A3","undefined--vi-avl.2025-05-29_21-59-30-000.f_001.de0","51.89839901701434,6.165717280673193,51.89839901701434,6.165717280673193","51.89839901701434,6.165717280673193","WARNING","A3 | Knauheide - Knauheide"," Arnheim -> Oberhausen",NA,"QUEUING_TRAFFIC","20","2025-05-29T22:07:30+02:00","Beginn: 29.05.25 um 22:07 Uhr  Angespannte Verkehrslage, seit 29.05.2025, 22:07 A3: Arnheim -> Oberhausen, 0.1 km vor Knauheide, aus Richtung Elten  Stockender Verkehr Durchschnittsgeschwindigkeit: 20 km/h",51.8983990170143,6.16571728067319
"A3","undefined--vi-avl.2025-05-29_21-59-30-000.f.de0","51.89839901701434,6.165717280673193,51.89532710093108,6.168877099986451","51.89839901701434,6.165717280673193","WARNING","A3 | Elten - Elten"," Arnheim -> Oberhausen",0,"QUEUING_TRAFFIC","36.900001525878906","2025-05-29T21:59:30+02:00","Beginn: 29.05.25 um 21:59 Uhr  Angespannte Verkehrslage, seit 29.05.2025, 21:59 A3: Arnheim -> Oberhausen, zwischen 0.4 km hinter Elten und 1.4 km vor AS Elten  Stockender Verkehr Reisezeitverlust: 0 Minuten Durchschnittsgeschwindigkeit: 36 km/h",51.8983990170143,6.16571728067319
"A4","undefined--vi-avl.2025-05-29_21-59-00-000.f_001.de0","50.89752900093681,6.91128359999635,50.891577403529574,6.924388395869735","50.89752900093681,6.91128359999635","WARNING","A4 | Köln-Klettenberg - Köln-Eifeltor"," Heerlen/Aachen -> Köln",0,"SLOW_TRAFFIC","59.099998474121094","2025-05-29T21:59:00+02:00","Beginn: 29.05.25 um 21:59 Uhr  Angespannte Verkehrslage, seit 29.05.2025, 21:59 A4: Heerlen/Aachen -> Köln, zwischen 0.2 km hinter AS Köln-Klettenberg und 0.1 km vor AS Köln-Eifeltor  Langsamer Verkehr Reisezeitverlust: 0 Minuten Durchschnittsgeschwindigkeit: 59 km/h",50.8975290009368,6.91128359999635
"A4","undefined--vi-avl.2025-05-29_22-01-30-000.f.de0","50.88397376539497,6.95920284720858,50.88397376539497,6.95920284720858","50.88397376539497,6.95920284720858","WARNING","A4 | Köln-Eifeltor - Köln-Eifeltor"," Köln -> Heerlen/Aachen",NA,"QUEUING_TRAFFIC","22","2025-05-29T22:08:30+02:00","Beginn: 29.05.25 um 22:08 Uhr  Angespannte Verkehrslage, seit 29.05.2025, 22:08 A4: Köln -> Heerlen/Aachen, 2.6 km vor AS Köln-Eifeltor, aus Richtung Köln-Süd  Stockender Verkehr Durchschnittsgeschwindigkeit: 22 km/h",50.883973765395,6.95920284720858
"A4","undefined--vi-avl.2025-05-29_07-13-00-000.f.de0","50.88397819548815,6.959259262407216,50.89335145347855,6.9208980638316575","50.88397819548815,6.959259262407216","WARNING","A4 | Köln-Süd - Köln-Klettenberg"," Köln -> Heerlen/Aachen",3,"QUEUING_TRAFFIC","32.900001525878906","2025-05-29T07:13:00+02:00","Beginn: 29.05.25 um 07:13 Uhr  Angespannte Verkehrslage, seit 29.05.2025, 07:13 A4: Köln -> Heerlen/Aachen, zwischen 0.7 km hinter AK Köln-Süd und 1.0 km vor AS Köln-Klettenberg  Stockender Verkehr Reisezeitverlust: 3 Minuten Durchschnittsgeschwindigkeit: 32 km/h",50.8839781954881,6.95925926240722
