"road","identifier","extent","point","display_type","title","subtitle","delay_minutes","abnormalTrafficType","averageSpeed","startTimestamp","description","latitude","longitude"
"A1","undefined--vi-hind.2025-05-31_12-28-38-000.f_003.de0","50.93497771363322,6.849294623860096,50.93497771363322,6.849294623860096","50.93497771363322,6.849294623860096","WARNING","A1 | Köln-West - Lövenich"," Euskirchen -> Köln",NA,NA,NA,"2025-05-31T12:28:38+02:00","Beginn: 31.05.25 um 12:28 Uhr  Hindernis, seit 31.05.2025, 12:28 A1: Euskirchen -> Köln, zwischen 1.1 km hinter AK Köln-West und 0.3 km vor Lövenich  Gefahr durch Gegenstände auf der Fahrbahn",50.9349777136332,6.8492946238601
"A1","undefined--vi-avl.2025-05-31_13-01-46-000.f_001.de0","51.004543133223756,6.906560519999733,51.03791957526289,6.981986465302468","51.004543133223756,6.906560519999733","WARNING","A1 | Köln-Nord - Leverkusen"," Euskirchen -> Dortmund",15,"STATIONARY_TRAFFIC","20.700000762939453","2025-05-31T13:01:46+02:00","Beginn: 31.05.25 um 13:01 Uhr  Angespannte Verkehrslage, seit 31.05.2025, 13:01 A1: Euskirchen -> Dortmund, zwischen 1.4 km hinter AK Köln-Nord und 1.9 km vor AK Leverkusen  Im Stillstand Reisezeitverlust: 15 Minuten Durchschnittsgeschwindigkeit: 20 km/h",51.0045431332238,6.90656051999973
"A1","undefined--vi-avl.2025-05-31_13-17-01-000.f_009.de0","51.004543133223756,6.906560519999733,51.004543133223756,6.906560519999733","51.004543133223756,6.906560519999733","WARNING","A1 | Köln-Niehl - Köln-Niehl"," Köln -> Dortmund",NA,"STATIONARY_TRAFFIC","17","2025-05-31T13:20:26+02:00","Beginn: 31.05.25 um 13:20 Uhr  Angespannte Verkehrslage, seit 31.05.2025, 13:20 A1: Köln -> Dortmund, 3.4 km vor AS Köln-Niehl, aus Richtung Köln-Nord  Im Stillstand Durchschnittsgeschwindigkeit: 17 km/h",51.0045431332238,6.90656051999973
"A1","undefined--vi-avl.2025-05-31_09-06-30-000.f.de0","51.60540898397208,7.688214004564854,51.60540898397208,7.688214004564854","51.60540898397208,7.688214004564854","WARNING","A1 | Kamener Kreuz - Kamener Kreuz"," Münster -> Dortmund",NA,"STATIONARY_TRAFFIC","7","2025-05-31T13:20:26+02:00","Beginn: 31.05.25 um 13:20 Uhr  Angespannte Verkehrslage, seit 31.05.2025, 13:20 A1: Münster -> Dortmund, 0.5 km vor AK Kamener Kreuz, aus Richtung Overberger Busch  Im Stillstand Durchschnittsgeschwindigkeit: 7 km/h",51.6054089839721,7.68821400456485
"A1","undefined--vi-hind.2025-05-31_13-19-20-000.f_001.de0","51.58729497663573,7.682533832143324,51.576889498666915,7.671798454174335","51.58729497663573,7.682533832143324","WARNING","A1 | Kamener Kreuz - Kamen-Zentrum"," Münster -> Dortmund",NA,NA,NA,"2025-05-31T13:19:20+02:00","Beginn: 31.05.25 um 13:19 Uhr  Hindernis, seit 31.05.2025, 13:19 A1: Münster -> Dortmund, zwischen 1.6 km hinter AK Kamener Kreuz und 0.2 km vor AS Kamen-Zentrum  Gefahr durch eine ungesicherte Unfallstelle",51.5872949766357,7.68253383214332
"A1","undefined--vi-zus.2025-05-31_08-41-00-000.f.de0","51.605373436203976,7.6882052575797974,51.582400893592066,7.67837368552128","51.605373436203976,7.6882052575797974","WARNING","A1 | Overberger Busch - Kamen-Zentrum"," Münster -> Dortmund",15,"STATIONARY_TRAFFIC","9.399999618530273","2025-05-31T08:41:00+02:00","Beginn: 31.05.25 um 08:41 Uhr  Zusammengesetzte Verkehrsinformation, seit 31.05.2025, 08:41 A1: Münster -> Dortmund, zwischen 1.6 km hinter Overberger Busch und 1.0 km vor AS Kamen-Zentrum  Im Stillstand Reisezeitverlust: 15 Minuten Durchschnittsgeschwindigkeit: 9 km/h  Gefahr durch eine ungesicherte Unfallstelle",51.605373436204,7.6882052575798
"A1","undefined--vi-avl.2025-05-31_12-28-04-000.f_002.de0","52.89521537674244,8.32680590807341,52.91322823206404,8.394142486766777","52.89521537674244,8.32680590807341","WARNING","A1 | Engelmannsbäke-Nord - Wildeshausen"," Osnabrück -> Bremen",13,"STATIONARY_TRAFFIC","19.299999237060547","2025-05-31T12:28:04+02:00","Beginn: 31.05.25 um 12:28 Uhr  Angespannte Verkehrslage, seit 31.05.2025, 12:28 A1: Osnabrück -> Bremen, zwischen 3.0 km hinter Engelmannsbäke-Nord und 2.1 km vor Wildeshausen  Im Stillstand Reisezeitverlust: 13 Minuten Durchschnittsgeschwindigkeit: 19 km/h",52.8952153767424,8.32680590807341
"A1","undefined--vi-avl.2025-05-31_12-44-08-000.f_002.de0","52.89509305683305,8.326530275554427,52.89509305683305,8.326530275554427","52.89509305683305,8.326530275554427","WARNING","A1 | Wildeshausen-West - Wildeshausen-West"," Osnabrück -> Bremen",NA,"STATIONARY_TRAFFIC","18","2025-05-31T13:20:26+02:00","Beginn: 31.05.25 um 13:20 Uhr  Angespannte Verkehrslage, seit 31.05.2025, 13:20 A1: Osnabrück -> Bremen, 0.7 km vor AS Wildeshausen-West, aus Richtung Engelmannsbäke-Nord  Im Stillstand Durchschnittsgeschwindigkeit: 18 km/h",52.895093056833,8.32653027555443
"A1","undefined--vi-avl.2025-05-31_11-22-28-000.f_009.de0","53.0360922132181,8.97074122651537,53.0360922132181,8.97074122651537","53.0360922132181,8.97074122651537","WARNING","A1 | Uphusen/Bremen-Mahndorf - Uphusen/Bremen-Mahndorf"," Hamburg -> Bremen",NA,"STATIONARY_TRAFFIC","19","2025-05-31T13:21:00+02:00","Beginn: 31.05.25 um 13:21 Uhr  Angespannte Verkehrslage, seit 31.05.2025, 13:21 A1: Hamburg -> Bremen, 0.8 km vor AS Uphusen/Bremen-Mahndorf, aus Richtung Bremer Kreuz  Im Stillstand Durchschnittsgeschwindigkeit: 19 km/h",53.0360922132181,8.97074122651537
"A1","undefined--vi-avl.2025-05-31_10-25-19-000.f.de0","53.036035134002006,8.970626015289,53.031460453437994,8.864211532227444","53.036035134002006,8.970626015289","WARNING","A1 | Bremer Kreuz - Bremen-Arsten"," Hamburg -> Osnabrück",20,"STATIONARY_TRAFFIC","18.899999618530273","2025-05-31T10:25:19+02:00","Beginn: 31.05.25 um 10:25 Uhr  Angespannte Verkehrslage, seit 31.05.2025, 10:25 A1: Hamburg -> Osnabrück, zwischen 1.1 km hinter AK Bremer Kreuz und 0.4 km vor AS Bremen-Arsten  Im Stillstand Reisezeitverlust: 20 Minuten Durchschnittsgeschwindigkeit: 18 km/h",53.036035134002,8.970626015289
"A1","undefined--vi-hind.2025-05-31_12-54-14-000.f_002.de0","53.07842385539868,9.150854531240618,53.07842385539868,9.150854531240618","53.07842385539868,9.150854531240618","WARNING","A1 | Tuchten - Posthausen"," Bremen -> Hamburg",NA,NA,NA,"2025-05-31T12:54:14+02:00","Beginn: 31.05.25 um 12:54 Uhr  Fahrzeug-Hindernis, seit 31.05.2025, 12:54 A1: Bremen -> Hamburg, zwischen 2.0 km hinter Tuchten und 0.4 km vor AS Posthausen Gefahr durch ein defektes Fahrzeug auf der Fahrbahn",53.0784238553987,9.15085453124062
"A1","undefined--vi-hind.2025-05-31_13-16-29-000.f_006.de0","53.081835439831856,9.160633534330955,53.10950153043129,9.200217632326153","53.081835439831856,9.160633534330955","WARNING","A1 | Posthausen - Reeßum"," Bremen -> Hamburg",NA,NA,NA,"2025-05-31T13:16:29+02:00","Beginn: 31.05.25 um 13:16 Uhr  Hindernis, seit 31.05.2025, 13:16 A1: Bremen -> Hamburg, zwischen 0.2 km hinter AS Posthausen und 2.3 km vor Reeßum  Gefahr durch Personen auf der Fahrbahn",53.0818354398319,9.16063353433096
"A1","undefined--vi-hind.2025-05-31_13-16-29-000.f_007.de0","53.10947760092253,9.199910900000074,53.081929889498475,9.1604197064042","53.10947760092253,9.199910900000074","WARNING","A1 | Reeßum - Posthausen"," Hamburg -> Bremen",NA,NA,NA,"2025-05-31T13:16:29+02:00","Beginn: 31.05.25 um 13:16 Uhr  Hindernis, seit 31.05.2025, 13:16 A1: Hamburg -> Bremen, zwischen 2.3 km hinter Reeßum und 0.2 km vor AS Posthausen  Gefahr durch Personen auf der Fahrbahn",53.1094776009225,9.19991090000007
"A1","undefined--vi-avl.2025-05-31_09-50-06-000.f_001.de0","53.35350174026008,9.692348741107809,53.357509091916285,9.706774804343583","53.35350174026008,9.692348741107809","WARNING","A1 | Stellheide - Hollenstedt"," Bremen -> Hamburg",0,"SLOW_TRAFFIC","68.69999694824219","2025-05-31T09:50:06+02:00","Beginn: 31.05.25 um 09:50 Uhr  Angespannte Verkehrslage, seit 31.05.2025, 09:50 A1: Bremen -> Hamburg, zwischen 2.0 km hinter Stellheide und 0.3 km vor AS Hollenstedt  Langsamer Verkehr Reisezeitverlust: 0 Minuten Durchschnittsgeschwindigkeit: 68 km/h",53.3535017402601,9.69234874110781
"A1","undefined--vi-avl.2025-05-31_09-50-06-000.f.de0","53.36735157368621,9.742290205867821,53.37231740776022,9.843186303265117","53.36735157368621,9.742290205867821","WARNING","A1 | Hollenstedt - Buchholzer Dreieck"," Bremen -> Hamburg",11,"STATIONARY_TRAFFIC","27","2025-05-31T09:50:06+02:00","Beginn: 31.05.25 um 09:50 Uhr  Angespannte Verkehrslage, seit 31.05.2025, 09:50 A1: Bremen -> Hamburg, zwischen 0.3 km hinter Hollenstedt und 0.8 km vor AD Buchholzer Dreieck  Im Stillstand Reisezeitverlust: 11 Minuten Durchschnittsgeschwindigkeit: 27 km/h",53.3673515736862,9.74229020586782
"A1","undefined--vi-avl.2025-05-31_13-15-13-000.f_012.de0","53.367301891237126,9.74210370151439,53.367301891237126,9.74210370151439","53.367301891237126,9.74210370151439","WARNING","A1 | Rade - Rade"," Bremen -> Hamburg",NA,"STATIONARY_TRAFFIC","27","2025-05-31T13:21:00+02:00","Beginn: 31.05.25 um 13:21 Uhr  Angespannte Verkehrslage, seit 31.05.2025, 13:21 A1: Bremen -> Hamburg, 4.2 km vor AS Rade, aus Richtung Hollenstedt  Im Stillstand Durchschnittsgeschwindigkeit: 27 km/h",53.3673018912371,9.74210370151439
"A1","undefined--vi-avl.2025-05-31_12-54-47-000.f_001.de0","53.411936830681924,10.029512016767457,53.47559362483563,10.022843109123162","53.411936830681924,10.029512016767457","WARNING","A1 | Maschener Kreuz - Hamburg-Stillhorn"," Bremen -> Hamburg",5,"SLOW_TRAFFIC","45.5","2025-05-31T12:54:47+02:00","Beginn: 31.05.25 um 12:54 Uhr  Angespannte Verkehrslage, seit 31.05.2025, 12:54 A1: Bremen -> Hamburg, zwischen 2.4 km hinter AK Maschener Kreuz und 0.4 km vor AS Hamburg-Stillhorn  Langsamer Verkehr Reisezeitverlust: 5 Minuten Durchschnittsgeschwindigkeit: 45 km/h",53.4119368306819,10.0295120167675
"A1","undefined--vi-avl.2025-05-31_13-19-20-000.f.de0","53.41201689556211,10.02953135852783,53.41201689556211,10.02953135852783","53.41201689556211,10.02953135852783","WARNING","A1 | Hamburg-Harburg - Hamburg-Harburg"," Bremen -> Hamburg",NA,"SLOW_TRAFFIC","24","2025-05-31T13:21:00+02:00","Beginn: 31.05.25 um 13:21 Uhr  Angespannte Verkehrslage, seit 31.05.2025, 13:21 A1: Bremen -> Hamburg, 6.2 km vor AS Hamburg-Harburg, aus Richtung Maschener Kreuz  Langsamer Verkehr Durchschnittsgeschwindigkeit: 24 km/h",53.4120168955621,10.0295313585278
"A1","undefined--vi-zus.2025-05-31_10-26-19-000.f_002.de0","53.50735147892658,10.084825585306573,53.50951330556001,10.054140124590996","53.50735147892658,10.084825585306573","WARNING","A1 | Hamburg-Moorfleet - Hamburg-Norderelbe"," Lübeck -> Hamburg",1,"SLOW_TRAFFIC","42.599998474121094","2025-05-31T10:26:19+02:00","Beginn: 31.05.25 um 10:26 Uhr  Zusammengesetzte Verkehrsinformation, seit 31.05.2025, 10:26 A1: Lübeck -> Hamburg, zwischen 0.4 km hinter AS Hamburg-Moorfleet und 1.2 km vor AK Hamburg-Norderelbe  Langsamer Verkehr Reisezeitverlust: 1 Minuten Durchschnittsgeschwindigkeit: 42 km/h",53.5073514789266,10.0848255853066
"A1","undefined--vi-avl.2025-05-31_10-25-48-000.f_001.de0","53.69604770519053,10.324215976898158,53.716692811716726,10.337172358567665","53.69604770519053,10.324215976898158","WARNING","A1 | Buddikate - Bargteheide"," Hamburg -> Lübeck",4,"STATIONARY_TRAFFIC","24.799999237060547","2025-05-31T10:25:48+02:00","Beginn: 31.05.25 um 10:25 Uhr  Angespannte Verkehrslage, seit 31.05.2025, 10:25 A1: Hamburg -> Lübeck, zwischen 0.3 km hinter Buddikate und 0.2 km vor AS Bargteheide  Im Stillstand Reisezeitverlust: 4 Minuten Durchschnittsgeschwindigkeit: 24 km/h",53.6960477051905,10.3242159768982
