"road","identifier","extent","point","display_type","title","subtitle","delay_minutes","abnormalTrafficType","averageSpeed","startTimestamp","description","latitude","longitude"
"A1","undefined--vi-hind.2025-05-28_23-38-00-000.f.de0","51.42606561262751,7.523668781935769,51.42674500454743,7.5255984450045865","51.42606561262751,7.523668781935769","WARNING","A1 | Lennhof - Westhofener Kreuz"," Köln -> Dortmund",NA,NA,NA,2025-05-28,"Beginn: 28.05.25 um 23:38 Uhr  Fahrzeug-Hindernis, seit 28.05.2025, 23:38 A1: Köln -> Dortmund, zwischen 2.3 km hinter Lennhof und 0.8 km vor AK Westhofener Kreuz Gefahr durch ein defektes Fahrzeug auf der Fahrbahn",51.4260656126275,7.52366878193577
"A2","undefined--vi-avl.2025-05-28_23-47-00-000.f_001.de0","52.220299330275765,9.088086952216017,52.22014072125278,9.060137602901838","52.220299330275765,9.088086952216017","WARNING","A2 | Bad Eilsen - Papenbrink"," Hannover -> Dortmund",0,"SLOW_TRAFFIC","64.19999694824219",2025-05-28,"Beginn: 28.05.25 um 23:47 Uhr  Angespannte Verkehrslage, seit 28.05.2025, 23:47 A2: Hannover -> Dortmund, zwischen 1.4 km hinter AS Bad Eilsen und 0.4 km vor Papenbrink  Langsamer Verkehr Reisezeitverlust: 0 Minuten Durchschnittsgeschwindigkeit: 64 km/h",52.2202993302758,9.08808695221602
"A2","undefined--vi-hind.2025-05-28_23-37-00-000.f.de0","52.285731407145875,12.45259815068121,52.286812420554526,12.454357489467075","52.285731407145875,12.45259815068121","WARNING","A2 | Buckautal-Süd - Wollin"," Magdeburg -> Berliner Ring",NA,NA,NA,2025-05-28,"Beginn: 28.05.25 um 23:37 Uhr  Fahrzeug-Hindernis, seit 28.05.2025, 23:37 A2: Magdeburg -> Berliner Ring, zwischen 10.7 km hinter Buckautal-Süd und 0.7 km vor AS Wollin Gefahr durch ein defektes Fahrzeug auf der Fahrbahn",52.2857314071459,12.4525981506812
"A3","undefined--vi-unf.2025-05-28_22-23-30-000.f_003.de0","49.634087841554134,10.916081379164062,49.618948936043104,10.921592416041088","49.634087841554134,10.916081379164062","WARNING","A3 | Röhrhölzer - Kleinauweiher"," Würzburg -> Nürnberg",NA,NA,NA,2025-05-28,"Beginn: 28.05.25 um 22:23 Uhr  Unfall, seit 28.05.2025, 22:23 A3: Würzburg -> Nürnberg, zwischen 1.2 km hinter Röhrhölzer und 1.6 km vor Kleinauweiher",49.6340878415541,10.9160813791641
"A3","undefined--vi-avl.2025-05-28_22-21-30-000.f.de0","49.66720199048911,10.882059466018497,49.66720199048911,10.882059466018497","49.66720199048911,10.882059466018497","WARNING","A3 | Geierbusch - Geierbusch"," Würzburg -> Nürnberg",NA,"STATIONARY_TRAFFIC","8",2025-05-28,"Beginn: 28.05.25 um 23:48 Uhr  Angespannte Verkehrslage, seit 28.05.2025, 23:48 A3: Würzburg -> Nürnberg, 1.3 km vor Geierbusch, aus Richtung Brandweiher  Im Stillstand Durchschnittsgeschwindigkeit: 8 km/h",49.6672019904891,10.8820594660185
"A3","undefined--vi-zus.2025-05-28_22-19-00-000.f_001.de0","49.66981100094251,10.878005700002468,49.62632200811657,10.91872746719932","49.66981100094251,10.878005700002468","WARNING","A3 | Seeleite - Lachgraben"," Würzburg -> Nürnberg",22,"STATIONARY_TRAFFIC","13.399999618530273",2025-05-28,"Beginn: 28.05.25 um 22:19 Uhr  Zusammengesetzte Verkehrsinformation, seit 28.05.2025, 22:19 A3: Würzburg -> Nürnberg, zwischen 1.5 km hinter Seeleite und 0.5 km vor Lachgraben  Im Stillstand Reisezeitverlust: 22 Minuten Durchschnittsgeschwindigkeit: 13 km/h",49.6698110009425,10.8780057000025
"A3","undefined--vi-avl.2025-05-28_23-46-30-000.f_001.de0","49.71340200094234,10.842745900002265,49.71340200094234,10.842745900002265","49.71340200094234,10.842745900002265","WARNING","A3 | Steinknuck - Steinknuck"," Würzburg -> Nürnberg",NA,"STATIONARY_TRAFFIC","22",2025-05-28,"Beginn: 28.05.25 um 23:46 Uhr  Angespannte Verkehrslage, seit 28.05.2025, 23:46 A3: Würzburg -> Nürnberg, in Höhe Steinknuck, aus Richtung Vögelsacker  Im Stillstand Durchschnittsgeschwindigkeit: 22 km/h",49.7134020009423,10.8427459000023
"A3","undefined--vi-avl.2025-05-28_23-32-30-000.f_002.de0","49.71340200094234,10.842745900002265,49.70076800646422,10.854491007568976","49.71340200094234,10.842745900002265","WARNING","A3 | Vögelsacker - Höchstadt-Ost"," Würzburg -> Nürnberg",3,"STATIONARY_TRAFFIC","22.200000762939453",2025-05-28,"Beginn: 28.05.25 um 23:32 Uhr  Angespannte Verkehrslage, seit 28.05.2025, 23:32 A3: Würzburg -> Nürnberg, zwischen 1.0 km hinter Vögelsacker und 0.2 km vor AS Höchstadt-Ost  Im Stillstand Reisezeitverlust: 3 Minuten Durchschnittsgeschwindigkeit: 22 km/h",49.7134020009423,10.8427459000023
"A3","undefined--vi-hind.2025-05-28_19-20-06-000.f_007.de0","50.321519187626556,8.221672825641951,50.32997283120632,8.205752424810656","50.321519187626556,8.221672825641951","WARNING","A3 | Bad Camberg - Limburg-Süd"," Frankfurt -> Köln",NA,NA,NA,2025-05-28,"Beginn: 28.05.25 um 19:20 Uhr  Hindernis, seit 28.05.2025, 19:20 A3: Frankfurt -> Köln, zwischen 2.6 km hinter Bad Camberg und 10.5 km vor AS Limburg-Süd",50.3215191876266,8.22167282564195
"A3","undefined--vi-zus.2025-05-28_20-40-30-000.f_001.de0","50.313024740904964,8.228823312228426,50.32631395659915,8.215487546778805","50.313024740904964,8.228823312228426","WARNING","A3 | Bad Camberg - Limburg-Süd"," Frankfurt -> Köln",7,"STATIONARY_TRAFFIC","13",2025-05-28,"Beginn: 28.05.25 um 20:40 Uhr  Zusammengesetzte Verkehrsinformation, seit 28.05.2025, 20:40 A3: Frankfurt -> Köln, zwischen 1.5 km hinter Bad Camberg und 11.3 km vor AS Limburg-Süd  Im Stillstand Reisezeitverlust: 7 Minuten Durchschnittsgeschwindigkeit: 13 km/h",50.313024740905,8.22882331222843
