"road","identifier","extent","point","display_type","title","subtitle","delay_minutes","abnormalTrafficType","averageSpeed","startTimestamp","description","latitude","longitude"
"A1","undefined--vi-avl.2025-05-28_07-12-32-000.f_003.de0","50.98189818889133,6.853776942239127,50.99471841744613,6.883692149846455","50.98189818889133,6.853776942239127","WARNING","A1 | Köln-Bocklemünd - Köln-Nord"," Euskirchen -> Köln",1,"SLOW_TRAFFIC","52.79999923706055",2025-05-28,"Beginn: 28.05.25 um 07:12 Uhr  Angespannte Verkehrslage, seit 28.05.2025, 07:12 A1: Euskirchen -> Köln, zwischen 0.5 km hinter AS Köln-Bocklemünd und 0.6 km vor AK Köln-Nord  Langsamer Verkehr Reisezeitverlust: 1 Minuten Durchschnittsgeschwindigkeit: 52 km/h",50.9818981888913,6.85377694223913
"A1","undefined--vi-avl.2025-05-28_08-24-26-000.f_005.de0","50.97644675436131,6.850434348934853,50.9306647569357,6.8482370209505525","50.97644675436131,6.850434348934853","WARNING","A1 | Köln-Bocklemünd - Köln-West"," Köln -> Euskirchen",4,"SLOW_TRAFFIC","39",2025-05-28,"Beginn: 28.05.25 um 08:24 Uhr  Angespannte Verkehrslage, seit 28.05.2025, 08:24 A1: Köln -> Euskirchen, zwischen 0.2 km hinter AS Köln-Bocklemünd und 0.6 km vor AK Köln-West  Langsamer Verkehr Reisezeitverlust: 4 Minuten Durchschnittsgeschwindigkeit: 39 km/h",50.9764467543613,6.85043434893485
"A1","undefined--vi-avl.2025-05-28_07-24-26-000.f_019.de0","51.01062049252134,6.915283625668996,51.03744273585875,6.987579962706043","51.01062049252134,6.915283625668996","WARNING","A1 | Köln-Nord - Leverkusen"," Euskirchen -> Dortmund",3,"SLOW_TRAFFIC","46.099998474121094",2025-05-28,"Beginn: 28.05.25 um 07:24 Uhr  Angespannte Verkehrslage, seit 28.05.2025, 07:24 A1: Euskirchen -> Dortmund, zwischen 2.3 km hinter AK Köln-Nord und 1.5 km vor AK Leverkusen  Langsamer Verkehr Reisezeitverlust: 3 Minuten Durchschnittsgeschwindigkeit: 46 km/h",51.0106204925213,6.915283625669
"A1","undefined--vi-avl.2025-05-28_09-05-05-000.f_013.de0","51.011732319625814,6.916511269116163,51.00133485050678,6.901047726118861","51.011732319625814,6.916511269116163","WARNING","A1 | Köln-Niehl - Köln-Nord"," Dortmund -> Euskirchen",0,"SLOW_TRAFFIC","58",2025-05-28,"Beginn: 28.05.25 um 09:05 Uhr  Angespannte Verkehrslage, seit 28.05.2025, 09:05 A1: Dortmund -> Euskirchen, zwischen 2.3 km hinter AS Köln-Niehl und 0.9 km vor AK Köln-Nord  Langsamer Verkehr Reisezeitverlust: 0 Minuten Durchschnittsgeschwindigkeit: 58 km/h",51.0117323196258,6.91651126911616
"A1","undefined--vi-zus.2025-05-28_08-50-54-000.f_002.de0","51.28198172657884,7.258625231535592,51.30226530942406,7.262867734258952","51.28198172657884,7.258625231535592","WARNING","A1 | Kucksiepen - Wuppertal-Nord"," Köln -> Dortmund",0,"SLOW_TRAFFIC","56.29999923706055",2025-05-28,"Beginn: 28.05.25 um 08:50 Uhr  Zusammengesetzte Verkehrsinformation, seit 28.05.2025, 08:50 A1: Köln -> Dortmund, zwischen 2.1 km hinter Kucksiepen und 1.5 km vor AK Wuppertal-Nord  Langsamer Verkehr Reisezeitverlust: 0 Minuten Durchschnittsgeschwindigkeit: 56 km/h",51.2819817265788,7.25862523153559
"A1","undefined--vi-avl.2025-05-28_08-12-19-000.f_019.de0","51.571127943635005,7.667299072382978,51.54967868659682,7.663551379560859","51.571127943635005,7.667299072382978","WARNING","A1 | Kamen-Zentrum - Unna"," Münster -> Dortmund",1,"SLOW_TRAFFIC","43.5",2025-05-28,"Beginn: 28.05.25 um 08:12 Uhr  Angespannte Verkehrslage, seit 28.05.2025, 08:12 A1: Münster -> Dortmund, zwischen 0.5 km hinter AS Kamen-Zentrum und 2.6 km vor AS Unna  Langsamer Verkehr Reisezeitverlust: 1 Minuten Durchschnittsgeschwindigkeit: 43 km/h",51.571127943635,7.66729907238298
"A1","undefined--vi-avl.2025-05-28_08-58-30-000.f_002.de0","52.78757993581728,8.201361145831342,52.79909646259095,8.206310692623337","52.78757993581728,8.201361145831342","WARNING","A1 | Cappeln Hagelage-West - Cloppenburg"," Osnabrück -> Bremen",1,"QUEUING_TRAFFIC","39.79999923706055",2025-05-28,"Beginn: 28.05.25 um 08:58 Uhr  Angespannte Verkehrslage, seit 28.05.2025, 08:58 A1: Osnabrück -> Bremen, zwischen 0.4 km hinter Cappeln Hagelage-West und 1.6 km vor AS Cloppenburg  Stockender Verkehr Reisezeitverlust: 1 Minuten Durchschnittsgeschwindigkeit: 39 km/h",52.7875799358173,8.20136114583134
"A1","undefined--vi-avl.2025-05-28_09-05-05-000.f_003.de0","52.78757993581728,8.201361145831342,52.78757993581728,8.201361145831342","52.78757993581728,8.201361145831342","WARNING","A1 | Cloppenburg - Cloppenburg"," Osnabrück -> Bremen",NA,"QUEUING_TRAFFIC","23",2025-05-28,"Beginn: 28.05.25 um 09:05 Uhr  Angespannte Verkehrslage, seit 28.05.2025, 09:05 A1: Osnabrück -> Bremen, 2.9 km vor AS Cloppenburg, aus Richtung Cappeln Hagelage-West  Stockender Verkehr Durchschnittsgeschwindigkeit: 23 km/h",52.7875799358173,8.20136114583134
"A1","undefined--vi-avl.2025-05-28_07-58-25-000.f_008.de0","53.02367662854566,8.827063850049488,53.03249825367523,8.867050066453697","53.02367662854566,8.827063850049488","WARNING","A1 | Krummhörens Kuhlen - Bremen-Hemelingen"," Osnabrück -> Bremen",1,"SLOW_TRAFFIC","63.400001525878906",2025-05-28,"Beginn: 28.05.25 um 07:58 Uhr  Angespannte Verkehrslage, seit 28.05.2025, 07:58 A1: Osnabrück -> Bremen, zwischen 0.2 km hinter Krummhörens Kuhlen und 1.5 km vor AS Bremen-Hemelingen  Langsamer Verkehr Reisezeitverlust: 1 Minuten Durchschnittsgeschwindigkeit: 63 km/h",53.0236766285457,8.82706385004949
"A1","undefined--vi-avl.2025-05-28_06-09-30-000.f_003.de0","53.03990910307379,8.979222576815223,53.03184767902425,8.865127051627695","53.03990910307379,8.979222576815223","WARNING","A1 | Bremer Kreuz - Bremen-Arsten"," Hamburg -> Osnabrück",5,"SLOW_TRAFFIC","50.29999923706055",2025-05-28,"Beginn: 28.05.25 um 06:09 Uhr  Angespannte Verkehrslage, seit 28.05.2025, 06:09 A1: Hamburg -> Osnabrück, zwischen 0.4 km hinter AK Bremer Kreuz und 0.5 km vor AS Bremen-Arsten  Langsamer Verkehr Reisezeitverlust: 5 Minuten Durchschnittsgeschwindigkeit: 50 km/h",53.0399091030738,8.97922257681522
