"road","identifier","extent","point","display_type","title","subtitle","delay_minutes","abnormalTrafficType","averageSpeed","startTimestamp","description","latitude","longitude"
"A1","undefined--vi-avl.2025-05-31_15-46-28-000.f_007.de0","50.766641265421406,6.821804365642876,50.784050091357514,6.809530744557299","50.766641265421406,6.821804365642876","WARNING","A1 | Weilerswist-West - Erftstadt"," Euskirchen -> Köln",3,"QUEUING_TRAFFIC","26.5","2025-05-31T15:46:28+02:00","Beginn: 31.05.25 um 15:46 Uhr  Angespannte Verkehrslage, seit 31.05.2025, 15:46 A1: Euskirchen -> Köln, zwischen 1.8 km hinter AS Weilerswist-West und 2.4 km vor AS Erftstadt  Stockender Verkehr Reisezeitverlust: 3 Minuten Durchschnittsgeschwindigkeit: 26 km/h",50.7666412654214,6.82180436564288
"A1","undefined--vi-avl.2025-05-31_16-43-16-000.f_003.de0","50.766483414762774,6.82174816404267,50.766483414762774,6.82174816404267","50.766483414762774,6.82174816404267","WARNING","A1 | Bliesheim - Bliesheim"," Euskirchen -> Köln",NA,"QUEUING_TRAFFIC","16","2025-05-31T16:47:18+02:00","Beginn: 31.05.25 um 16:47 Uhr  Angespannte Verkehrslage, seit 31.05.2025, 16:47 A1: Euskirchen -> Köln, 0.6 km vor AK Bliesheim, aus Richtung Weilerswist-West  Stockender Verkehr Durchschnittsgeschwindigkeit: 16 km/h",50.7664834147628,6.82174816404267
"A1","undefined--vi-avl.2025-05-31_16-45-10-000.f_001.de0","50.95491597760906,6.850406624619368,50.96287246529746,6.8508568761909485","50.95491597760906,6.850406624619368","WARNING","A1 | Köln-Lövenich - Köln-Bocklemünd"," Euskirchen -> Köln",0,"SLOW_TRAFFIC","48.79999923706055","2025-05-31T16:45:10+02:00","Beginn: 31.05.25 um 16:45 Uhr  Angespannte Verkehrslage, seit 31.05.2025, 16:45 A1: Euskirchen -> Köln, zwischen 1.9 km hinter AS Köln-Lövenich und 1.7 km vor AS Köln-Bocklemünd  Langsamer Verkehr Reisezeitverlust: 0 Minuten Durchschnittsgeschwindigkeit: 48 km/h",50.9549159776091,6.85040662461937
"A1","undefined--vi-avl.2025-05-31_16-44-42-000.f_001.de0","50.97919619465092,6.8516010585544525,50.951325021967925,6.849733699425531","50.97919619465092,6.8516010585544525","WARNING","A1 | Köln-Nord - Köln-Lövenich"," Köln -> Euskirchen",2,"SLOW_TRAFFIC","47.29999923706055","2025-05-31T16:44:42+02:00","Beginn: 31.05.25 um 16:44 Uhr  Angespannte Verkehrslage, seit 31.05.2025, 16:44 A1: Köln -> Euskirchen, zwischen 3.5 km hinter AK Köln-Nord und 1.5 km vor AS Köln-Lövenich  Langsamer Verkehr Reisezeitverlust: 2 Minuten Durchschnittsgeschwindigkeit: 47 km/h",50.9791961946509,6.85160105855445
"A1","undefined--vi-avl.2025-05-31_13-01-46-000.f_001.de0","51.036089194647104,6.964606687405679,51.037448604104135,6.987337735362134","51.036089194647104,6.964606687405679","WARNING","A1 | Leverkusen-West - Leverkusen"," Köln -> Dortmund",2,"QUEUING_TRAFFIC","24.600000381469727","2025-05-31T13:01:46+02:00","Beginn: 31.05.25 um 13:01 Uhr  Angespannte Verkehrslage, seit 31.05.2025, 13:01 A1: Köln -> Dortmund, zwischen AK Leverkusen-West und 1.5 km vor AK Leverkusen  Stockender Verkehr Reisezeitverlust: 2 Minuten Durchschnittsgeschwindigkeit: 24 km/h",51.0360891946471,6.96460668740568
"A1","undefined--vi-avl.2025-05-31_15-40-54-000.f_003.de0","51.03607761416939,6.9645848723689125,51.03607761416939,6.9645848723689125","51.03607761416939,6.9645848723689125","WARNING","A1 | Leverkusen - Leverkusen"," Köln -> Dortmund",NA,"QUEUING_TRAFFIC","11","2025-05-31T16:45:10+02:00","Beginn: 31.05.25 um 16:45 Uhr  Angespannte Verkehrslage, seit 31.05.2025, 16:45 A1: Köln -> Dortmund, 3.2 km vor AK Leverkusen, aus Richtung Leverkusen-West  Stockender Verkehr Durchschnittsgeschwindigkeit: 11 km/h",51.0360776141694,6.96458487236891
"A1","undefined--vi-hind.2025-05-31_15-19-10-000.f_014.de0","51.249198696846825,7.225373695836409,51.25109969236882,7.225458445355504","51.249198696846825,7.225373695836409","WARNING","A1 | Wuppertal-Ronsdorf - Ehrenberg"," Köln -> Dortmund",NA,NA,NA,"2025-05-31T15:19:10+02:00","Beginn: 31.05.25 um 15:19 Uhr  Fahrzeug-Hindernis, seit 31.05.2025, 15:19 A1: Köln -> Dortmund, zwischen 2.6 km hinter AS Wuppertal-Ronsdorf und 2.1 km vor Ehrenberg Gefahr durch ein defektes Fahrzeug auf der Fahrbahn",51.2491986968468,7.22537369583641
"A1","undefined--vi-avl.2025-05-31_09-06-30-000.f.de0","51.598834343679385,7.686582794775209,51.598834343679385,7.686582794775209","51.598834343679385,7.686582794775209","WARNING","A1 | Kamen-Zentrum - Kamen-Zentrum"," Münster -> Dortmund",NA,"STATIONARY_TRAFFIC","8","2025-05-31T16:47:18+02:00","Beginn: 31.05.25 um 16:47 Uhr  Angespannte Verkehrslage, seit 31.05.2025, 16:47 A1: Münster -> Dortmund, 2.9 km vor AS Kamen-Zentrum, aus Richtung Kamener Kreuz  Im Stillstand Durchschnittsgeschwindigkeit: 8 km/h",51.5988343436794,7.68658279477521
"A1","undefined--vi-avl.2025-05-31_08-41-00-000.f_002.de0","51.59886986588473,7.686591804620097,51.58243185115704,7.67840306167797","51.59886986588473,7.686591804620097","WARNING","A1 | Kamener Kreuz - Kamen-Zentrum"," Münster -> Dortmund",9,"STATIONARY_TRAFFIC","11.199999809265137","2025-05-31T08:41:00+02:00","Beginn: 31.05.25 um 08:41 Uhr  Angespannte Verkehrslage, seit 31.05.2025, 08:41 A1: Münster -> Dortmund, zwischen 0.2 km hinter AK Kamener Kreuz und 1.0 km vor AS Kamen-Zentrum  Im Stillstand Reisezeitverlust: 9 Minuten Durchschnittsgeschwindigkeit: 11 km/h",51.5988698658847,7.6865918046201
"A1","undefined--vi-avl.2025-05-31_10-25-19-000.f_005.de0","53.029875800849965,8.928305200451463,53.03184767902425,8.865127051627695","53.029875800849965,8.928305200451463","WARNING","A1 | Mahndorfer Marsch - Bremen-Arsten"," Bremen -> Osnabrück",6,"QUEUING_TRAFFIC","30.700000762939453","2025-05-31T10:25:19+02:00","Beginn: 31.05.25 um 10:25 Uhr  Angespannte Verkehrslage, seit 31.05.2025, 10:25 A1: Bremen -> Osnabrück, zwischen 1.2 km hinter Mahndorfer Marsch und 0.5 km vor AS Bremen-Arsten  Stockender Verkehr Reisezeitverlust: 6 Minuten Durchschnittsgeschwindigkeit: 30 km/h",53.02987580085,8.92830520045146
