"road","identifier","extent","point","display_type","title","subtitle","delay_minutes","abnormalTrafficType","averageSpeed","startTimestamp","description","latitude","longitude"
"A1","undefined--vi-avl.2025-05-28_15-50-59-000.f_020.de0","50.47882998205873,6.6861260721544,50.47882998205873,6.6861260721544","50.47882998205873,6.6861260721544","WARNING","A1 | Blankenheim - Blankenheim"," Euskirchen -> Blankenheim",NA,"STATIONARY_TRAFFIC","11",2025-05-28,"Beginn: 28.05.25 um 17:35 Uhr  Angespannte Verkehrslage, seit 28.05.2025, 17:35 A1: Euskirchen -> Blankenheim, 1.7 km vor AS Blankenheim, aus Richtung Engelgau  Im Stillstand Durchschnittsgeschwindigkeit: 11 km/h",50.4788299820587,6.6861260721544
"A1","undefined--vi-avl.2025-05-28_14-00-30-000.f_002.de0","50.77334576095726,6.820698746553778,50.80979028318082,6.791212653893592","50.77334576095726,6.820698746553778","WARNING","A1 | Bliesheim - Erfttal"," Euskirchen -> Köln",3,"SLOW_TRAFFIC","51.20000076293945",2025-05-28,"Beginn: 28.05.25 um 14:00 Uhr  Angespannte Verkehrslage, seit 28.05.2025, 14:00 A1: Euskirchen -> Köln, zwischen 0.2 km hinter AK Bliesheim und 0.9 km vor AD Erfttal  Langsamer Verkehr Reisezeitverlust: 3 Minuten Durchschnittsgeschwindigkeit: 51 km/h",50.7733457609573,6.82069874655378
"A1","undefined--vi-zus.2025-05-28_14-56-27-000.f_001.de0","50.86782702784716,6.803995097259605,50.776407238545936,6.815332645632623","50.86782702784716,6.803995097259605","WARNING","A1 | Gleuel - Bliesheim"," Köln -> Euskirchen",16,"QUEUING_TRAFFIC","30.299999237060547",2025-05-28,"Beginn: 28.05.25 um 14:56 Uhr  Zusammengesetzte Verkehrsinformation, seit 28.05.2025, 14:56 A1: Köln -> Euskirchen, zwischen 2.8 km hinter AS Gleuel und 0.7 km vor AK Bliesheim  Stockender Verkehr Reisezeitverlust: 16 Minuten Durchschnittsgeschwindigkeit: 30 km/h",50.8678270278472,6.80399509725961
"A1","undefined--vi-avl.2025-05-28_09-20-10-000.f_024.de0","50.969426265230496,6.850340971149481,51.03761188059395,6.984491161004279","50.969426265230496,6.850340971149481","WARNING","A1 | Köln-Lövenich - Leverkusen"," Euskirchen -> Dortmund",31,"STATIONARY_TRAFFIC","19.600000381469727",2025-05-28,"Beginn: 28.05.25 um 09:20 Uhr  Angespannte Verkehrslage, seit 28.05.2025, 09:20 A1: Euskirchen -> Dortmund, zwischen 3.5 km hinter AS Köln-Lövenich und 1.7 km vor AK Leverkusen  Im Stillstand Reisezeitverlust: 31 Minuten Durchschnittsgeschwindigkeit: 19 km/h",50.9694262652305,6.85034097114948
"A1","undefined--vi-avl.2025-05-28_13-25-46-000.f_018.de0","50.9695160149821,6.850332734321059,50.9695160149821,6.850332734321059","50.9695160149821,6.850332734321059","WARNING","A1 | Köln-Bocklemünd - Köln-Bocklemünd"," Euskirchen -> Köln",NA,"STATIONARY_TRAFFIC","20",2025-05-28,"Beginn: 28.05.25 um 17:35 Uhr  Angespannte Verkehrslage, seit 28.05.2025, 17:35 A1: Euskirchen -> Köln, 0.9 km vor AS Köln-Bocklemünd, aus Richtung Köln-Lövenich  Im Stillstand Durchschnittsgeschwindigkeit: 20 km/h",50.9695160149821,6.85033273432106
"A1","undefined--vi-avl.2025-05-28_16-18-48-000.f_010.de0","51.02741501422154,6.948082565213229,51.006346219438726,6.908765323135867","51.02741501422154,6.948082565213229","WARNING","A1 | Leverkusener Brücke - Köln-Nord"," Dortmund -> Euskirchen",3,"SLOW_TRAFFIC","44.099998474121094",2025-05-28,"Beginn: 28.05.25 um 16:18 Uhr  Angespannte Verkehrslage, seit 28.05.2025, 16:18 A1: Dortmund -> Euskirchen, zwischen 1.2 km hinter Leverkusener Brücke und 1.6 km vor AK Köln-Nord  Langsamer Verkehr Reisezeitverlust: 3 Minuten Durchschnittsgeschwindigkeit: 44 km/h",51.0274150142215,6.94808256521323
"A1","undefined--vi-hind.2025-05-28_17-12-00-000.f_004.de0","51.045698605783144,7.0188910040006895,51.08467950093578,7.1321552999977404","51.045698605783144,7.0188910040006895","WARNING","A1 | Leverkusen - Wermelskirchen"," Köln -> Dortmund",NA,NA,NA,2025-05-28,"Beginn: 28.05.25 um 17:12 Uhr  Fahrzeug-Hindernis, seit 28.05.2025, 17:12 A1: Köln -> Dortmund, zwischen 0.9 km hinter AK Leverkusen und 7.7 km vor AS Wermelskirchen Gefahr durch ein defektes Fahrzeug auf der Fahrbahn",51.0456986057831,7.01889100400069
"A1","undefined--vi-zus.2025-05-28_17-18-18-000.f_001.de0","51.10858876093248,7.143398812139639,51.12407833437969,7.173789067501172","51.10858876093248,7.143398812139639","WARNING","A1 | Burscheid - Wermelskirchen"," Köln -> Dortmund",1,"SLOW_TRAFFIC","42.70000076293945",2025-05-28,"Beginn: 28.05.25 um 17:18 Uhr  Zusammengesetzte Verkehrsinformation, seit 28.05.2025, 17:18 A1: Köln -> Dortmund, zwischen 2.9 km hinter AS Burscheid und 2.1 km vor AS Wermelskirchen  Langsamer Verkehr Reisezeitverlust: 1 Minuten Durchschnittsgeschwindigkeit: 42 km/h",51.1085887609325,7.14339881213964
"A1","undefined--vi-avl.2025-05-28_17-35-43-000.f_004.de0","51.10858876093248,7.143398812139639,51.10858876093248,7.143398812139639","51.10858876093248,7.143398812139639","WARNING","A1 | Wermelskirchen - Wermelskirchen"," Köln -> Dortmund",NA,"SLOW_TRAFFIC","29",2025-05-28,"Beginn: 28.05.25 um 17:35 Uhr  Angespannte Verkehrslage, seit 28.05.2025, 17:35 A1: Köln -> Dortmund, 4.9 km vor AS Wermelskirchen, aus Richtung Burscheid  Langsamer Verkehr Durchschnittsgeschwindigkeit: 29 km/h",51.1085887609325,7.14339881213964
"A1","undefined--vi-zus.2025-05-28_09-23-54-000.f_011.de0","51.2490374578491,7.225395654273552,51.30275679104875,7.262954365965742","51.2490374578491,7.225395654273552","WARNING","A1 | Wuppertal-Ronsdorf - Wuppertal-Nord"," Köln -> Dortmund",9,"QUEUING_TRAFFIC","31.700000762939453",2025-05-28,"Beginn: 28.05.25 um 09:23 Uhr  Zusammengesetzte Verkehrsinformation, seit 28.05.2025, 09:23 A1: Köln -> Dortmund, zwischen 2.6 km hinter AS Wuppertal-Ronsdorf und 1.4 km vor AK Wuppertal-Nord  Stockender Verkehr Reisezeitverlust: 9 Minuten Durchschnittsgeschwindigkeit: 31 km/h",51.2490374578491,7.22539565427355
